id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
6,1024,"[327, 654]",1,[1],"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",constant,22,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.0001431923924022744,0.01,,1024,True,xavier_uniform,exponential,{'gamma': 0.99},84750,[5088.26904296875],[0.4709480122324159],[11.183473587036133],[0.4841463414634146],[],[],0.6341463414634146,0.0,False,0.4709480122324159,5088.26904296875,0.4841463414634146,11.183473587036133,0.0,0.0,0.0,9.533674576445425e-08,0.0,2.860102372933628e-08
8,512,"[327, 654]",1,[1],"[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,[0.6949670314788818],[0.5382262996941896],[1.1218384824148038],[0.4841463414634146],[],[],0.6341463414634146,0.0,False,0.5382262996941896,0.6949670314788818,0.4841463414634146,1.1218384824148038,0.0,0.0,0.0,9.533674576445425e-08,0.0,2.860102372933628e-08
9,256,"[327, 654]",1,[2],"[91, 88, 80, 73, 72, 51, 44, 44, 38, 37, 35, 22, 3]",pyramid,13,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.000602683458612075,1e-06,,256,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.9}",127125,[0.9127680980102002],[0.5045871559633027],[0.9389586367258211],[0.4841463414634146],[],[],0.6341463414634146,0.0,False,0.5045871559633027,0.9127680980102002,0.4841463414634146,0.9389586367258211,0.0,0.0,0.0,9.533674576445425e-08,0.0,2.860102372933628e-08
11,128,"[327, 654, 1308]",2,"[3, 9]","[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,"[0.719829704418824, 0.7092678481285725]","[0.4954128440366973, 0.5045871559633027]","[0.6813531334807233, 0.7045909910667233]","[0.525609756097561, 0.4841463414634146]",[],[],0.6341463414634146,0.0001434026662667148,False,0.5045871559633027,0.7092678481285725,0.4841463414634146,0.7045909910667233,0.0,0.0,0.0,9.533674576445425e-08,0.0,2.860102372933628e-08
10,512,"[327, 654, 1308]",2,"[1, 3]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[13.689453125, 102.57910057619806]","[0.5198776758409785, 0.47553516819571867]","[8.798653867768078, 0.6949465963898636]","[0.5158536585365854, 0.4841463414634146]",[],[],0.6341463414634146,0.0001434026662667148,False,0.47553516819571867,102.57910057619806,0.4841463414634146,0.6949465963898636,0.0,0.0,0.0,9.533674576445425e-08,0.0,2.860102372933628e-08
14,1024,"[327, 654, 1308]",2,"[1, 2]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[34.874000549316406, 39988.23828125]","[0.5474006116207951, 0.5]","[0.7188730239868164, nan]","[0.4841463414634146, 0.4841463414634146]",[],[],0.6341463414634146,0.0001434026662667148,False,0.5,39988.23828125,0.4841463414634146,,0.0,0.0,0.0,9.533674576445425e-08,0.0,2.860102372933628e-08
21,512,"[327, 654, 1308]",2,"[1, 3]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[13226.734375, 9924.556676462156]","[0.5596330275229358, 0.5061162079510704]","[100.5668895814477, 35.13903927686738]","[0.4841463414634146, 0.48048780487804876]",[],[],0.6304878048780488,0.0,False,0.5061162079510704,9924.556676462156,0.48048780487804876,35.13903927686738,0.0,0.0,0.0,8.860999006128448e-08,0.0,2.6582997018385346e-08
0,512,"[327, 654, 1308, 2616]",3,"[1, 3, 6]","[68, 65, 64, 54, 48, 41, 36, 8, 36, 41, 48, 54, 64, 65, 68]",hourglass,14,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0007006700163436125,0.0,0.95,512,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",0,"[1.1323020458221436, 1.183909703103045, 1.1782035455791229]","[0.4954128440366973, 0.5030581039755352, 0.46406727828746175]","[0.9300015257626045, 0.8928001871923121, 0.8146455453663337]","[0.5451219512195122, 0.5439024390243903, 0.5536585365853659]",[],[],1.0,0.12356369242013439,True,0.46406727828746175,1.1782035455791229,0.5536585365853659,0.8146455453663337,0.0017073170731707332,1.8837993257981393e-05,0.009146341463414642,0.00015621001669561857,1.0,0.7000468630050086
17,1024,"[327, 654, 1308, 2616]",3,"[1, 2, 4]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[1.0465128421783447, 1.1718946695327759, 0.8059755139030084]","[0.4923547400611621, 0.5152905198776758, 0.5237003058103975]","[0.7086573243141174, 0.6923708319664001, 0.6925881505012512]","[0.5121951219512195, 0.5182926829268293, 0.5158536585365854]",[],[],1.0,0.12356349660576486,True,0.5237003058103975,0.8059755139030084,0.5158536585365854,0.6925881505012512,0.0012195121951219523,6.279331085993798e-06,0.0006097560975609762,0.0001525120795736368,1.0,0.700045753623872
15,1024,"[327, 654, 1308, 2616]",3,"[1, 2, 4]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[6.143706798553467, 11.957611083984375, 1.5674134091864302]","[0.4740061162079511, 0.4969418960244648, 0.5053516819571865]","[0.6943269968032837, 0.6929712295532227, 0.6935259699821472]","[0.5158536585365854, 0.5048780487804878, 0.5146341463414634]",[],[],1.0,0.12356301765386131,True,0.5053516819571865,1.5674134091864302,0.5146341463414634,0.6935259699821472,-0.0004065040650406508,2.412585101460775e-05,0.004268292682926833,0.0001434671150587241,1.0,0.7000430401345176
