id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,last_train_acc,last_train_loss,last_val_acc,last_val_loss
57,32,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 46, 48, 59, 61, 70, 77, 85, 87, 87, 88, 95, 97]",mutated,35,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.adam.Adam'>,0.02907779935403076,0.0001,0.99,32,True,kaiming_uniform,exponential,"{'gamma': 0.5, 'step_size': 30}",130,"[468135943.8518519, 272437879.8518519, 5012289.046296297]","[0.24074074074074073, 0.25925925925925924, 0.2824074074074074]","[357.0315946691176, 18.369970321655273, 4.887089266496546]","[0.23529411764705882, 0.23529411764705882, 0.3161764705882353]",[],[],1.0,0.5536781526336024,0.0,False,0.07352941176470587,0.0014537677816224524,0.08088235294117646,0.2824074074074074,5012289.046296297,0.3161764705882353,4.887089266496546
45,256,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[95, 95, 95, 95, 95]",constant,5,<class 'torch.nn.modules.activation.LeakyReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0012919883809080707,0.0001,,256,True,xavier_uniform,cosine,{'T_max': 50},585,"[1.9839247465133667, 2.341770648956299, 1.580743670463562, 1.321693398334362]","[0.3333333333333333, 0.25, 0.3101851851851852, 0.3958333333333333]","[1.7921620607376099, 1.5507175922393799, 1.2815427780151367, 1.1760364770889282]","[0.33088235294117646, 0.27205882352941174, 0.4632352941176471, 0.5367647058823529]",[],[],1.0,0.5505926215956022,0.0,False,0.06641366223908918,0.010961829584775087,0.1813725490196078,0.3958333333333333,1.321693398334362,0.5367647058823529,1.1760364770889282
7,128,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[23, 54, 59, 61, 89, 90, 98]",triangular,7,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0005382929925640833,0.001,,128,False,xavier_normal,exponential,{'gamma': 0.95},91,"[1.4205714464187622, 1.349244475364685, 1.2517162693871393, 1.2197110167256109]","[0.24074074074074073, 0.32407407407407407, 0.4212962962962963, 0.42592592592592593]","[1.2926403143826652, 1.2213965373880722, 1.1492812703637516, 1.1357351541519165]","[0.3897058823529412, 0.4264705882352941, 0.49264705882352944, 0.5514705882352942]",[],[],1.0,0.5470344743240038,0.0,False,0.0521821631878558,0.0038488051470588255,0.11519607843137258,0.42592592592592593,1.2197110167256109,0.5514705882352942,1.1357351541519165
43,64,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[49, 46]",triangular,2,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0039290664673954975,0.0001,0.95,64,True,xavier_uniform,cosine,{'T_max': 100},559,"[1.4258583784103394, 1.4371246231926813, 1.4278113047281902, 1.3630371932630185]","[0.24074074074074073, 0.32407407407407407, 0.2824074074074074, 0.3263888888888889]","[1.457774982732885, 1.4491976499557495, 1.4145947344162886, 1.3341402516645544]","[0.23529411764705882, 0.25, 0.2867647058823529, 0.3897058823529412]",[],[],1.0,0.5463441877581202,0.0,False,0.04981024667931689,0.003635921280276817,0.13235294117647062,0.3263888888888889,1.3630371932630185,0.3897058823529412,1.3341402516645544
42,128,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[53, 53]",inv_pyramid,2,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0014067883112681714,1e-06,,128,True,xavier_normal,cosine,{'T_max': 100},546,"[1.6718932390213013, 1.412602424621582, 1.3842649106626157, 1.2590321611475062]","[0.18518518518518517, 0.3333333333333333, 0.33796296296296297, 0.4236111111111111]","[1.359619042452644, 1.3188056314692778, 1.268909959232106, 1.1757779401891373]","[0.39705882352941174, 0.4411764705882353, 0.5073529411764706, 0.5294117647058824]",[],[],1.0,0.5442963060016464,0.0,False,0.042694497153700196,0.002767490268166091,0.08088235294117652,0.4236111111111111,1.2590321611475062,0.5294117647058824,1.1757779401891373
51,32,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[6, 12, 19, 21, 26, 26, 30, 31, 32, 40, 71, 85, 86, 88, 90, 90, 96, 98]",inv_pyramid,18,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adam.Adam'>,0.09526327057298835,1e-06,,32,False,kaiming_normal,none,{},13,"[1.8744899520167597, 3.9684226601212114, 2.561944988038805]","[0.16666666666666666, 0.24074074074074073, 0.2638888888888889]","[4.0489162557265335, 3.5151016010957608, 2.064113546820248]","[0.19117647058823528, 0.17647058823529413, 0.22794117647058823]",[],[],1.0,0.541744586872182,0.0,False,0.03342245989304813,0.0004685697808535177,0.04411764705882351,0.2638888888888889,2.561944988038805,0.22794117647058823,2.064113546820248
40,64,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[53, 53]",constant,2,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0020222998455596756,0.0001,,64,True,kaiming_normal,none,{},520,"[1.4225953817367554, 1.3832204121130485, 1.272700274432147, 1.1850737907268383]","[0.2962962962962963, 0.35185185185185186, 0.4583333333333333, 0.45601851851851855]","[1.4427849965936996, 1.3666483374202953, 1.2611008882522583, 1.170368895811193]","[0.3235294117647059, 0.38235294117647056, 0.4117647058823529, 0.41911764705882354]",[],[],1.0,0.5408735955986996,0.0,False,0.03083491461100569,0.0014158466695501726,0.04656862745098039,0.45601851851851855,1.1850737907268383,0.41911764705882354,1.170368895811193
26,256,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[92, 66, 62, 38, 28, 28, 38, 62, 66, 92]",hourglass,9,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.013195898493665523,0.01,,256,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",338,"[1.3789715766906738, 2.536780834197998, 487.9017028808594, 3693.814353660301]","[0.2777777777777778, 0.2037037037037037, 0.2638888888888889, 0.2569444444444444]","[2.7752254009246826, 507.3815002441406, 4062.900390625, 456.0721130371094]","[0.14705882352941177, 0.23529411764705882, 0.22794117647058823, 0.22058823529411764]",[],[],1.0,0.538755090464198,0.0,False,0.02371916508538899,0.0012536494377162629,0.01715686274509806,0.2569444444444444,3693.814353660301,0.22058823529411764,456.0721130371094
54,128,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[100, 97, 95, 94, 86, 85, 84, 82, 78, 71, 71, 66, 65, 65, 64, 61, 61, 43, 43, 42, 41, 38, 37, 35, 33, 32, 30, 29, 27, 26, 26, 23, 22, 22, 21, 20, 18, 18, 16, 9, 7, 6, 3]",mutated,42,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0007315232526001404,0.0,,128,True,kaiming_normal,exponential,{'gamma': 0.95},494,"[1.4062304496765137, 1.4408164024353027, 1.4920318259133234]","[0.3333333333333333, 0.2962962962962963, 0.25]","[1.53171608728521, 1.5268820383969475, 1.5270044032265158]","[0.19117647058823528, 0.20588235294117646, 0.21323529411764705]",[],[],1.0,0.5377723384362657,0.0,False,0.02005347593582888,8.410226835832376e-05,0.01470588235294118,0.25,1.4920318259133234,0.21323529411764705,1.5270044032265158
37,1024,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[63, 57, 87, 20, 62, 85, 42, 62, 82, 27, 18, 46, 39, 7, 44, 14, 46, 34, 4, 42, 53, 36, 70, 26, 49, 4, 9, 63, 85, 24, 60, 26, 13, 95, 37, 35, 71, 14, 3, 63, 95, 26, 31, 41, 55]",irregular,45,<class 'torch.nn.modules.activation.LeakyReLU'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.001734884128411388,0.0,,1024,False,kaiming_uniform,none,{},481,"[68.98786163330078, 65.52291870117188, 58.204402923583984, 45.533687591552734]","[0.2222222222222222, 0.32407407407407407, 0.2361111111111111, 0.24305555555555555]","[1.4313106536865234, 1.3970202207565308, 1.3890079259872437, 1.3804370164871216]","[0.27941176470588236, 0.23529411764705882, 0.23529411764705882, 0.33088235294117646]",[],[],1.0,0.5365906294473435,0.0,False,0.01660341555977229,0.0015510110294117646,0.08088235294117646,0.24305555555555555,45.533687591552734,0.33088235294117646,1.3804370164871216
