id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
17,1024,"[345, 690, 1380, 2760]",3,"[1, 2, 4]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[1.6469718217849731, 2.584082841873169, 0.6964978940245034]","[0.7043478260869566, 0.6260869565217392, 0.7072463768115942]","[0.6873507499694824, 0.6654965877532959, 0.653512179851532]","[0.6971098265895954, 0.7063583815028902, 0.7063583815028902]",[],[],1.0,0.05139001882787295,True,0.003082851637764931,1.9007948440939836e-05,0.0046242774566473965,0.0002900143188009541,1.0,0.7000870042956402,0.7072463768115942,0.6964978940245034,0.7063583815028902,0.653512179851532
12,128,"[345, 690, 1380, 2760]",3,"[3, 9, 20]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[0.7127402417901634, 0.6649472170981808, 0.5951855294946311]","[0.5594202898550724, 0.6478260869565218, 0.7101449275362319]","[0.6323213556598377, 0.587665083711547, 0.5293536181394765]","[0.6832369942196532, 0.7121387283236994, 0.730635838150289]",[],[],1.0,0.05138988146819032,True,0.0027881672900373976,0.0003804559680131854,0.03294797687861262,0.0002837768086924895,1.0,0.7000851330426077,0.7101449275362319,0.5951855294946311,0.730635838150289,0.5293536181394765
2,32,"[345, 690, 1380, 2760]",3,"[11, 33, 77]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.7088055624478106, 0.5698399191317352, 0.47168352992638296]","[0.5362318840579711, 0.6884057971014492, 0.7702898550724637]","[0.5810504349669969, 0.4631056760776939, 0.4633215740926004]","[0.7225433526011561, 0.7722543352601156, 0.7676300578034682]",[],[],1.0,0.05138924867452113,True,0.0006831318970047282,0.0005028196361017354,0.020231213872832332,0.00025504161629475103,1.0,0.7000765124848883,0.7702898550724637,0.47168352992638296,0.7676300578034682,0.4633215740926004
14,1024,"[345, 690, 1380, 2760]",3,"[1, 2, 4]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[76.03511047363281, 1808742.375, nan]","[0.4811594202898551, 0.5478260869565217, 0.7065217391304348]","[23112.10546875, nan, nan]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9553583815028902,0.05138587785999576,True,0.0,1.232595164407831e-32,0.0,0.00010197275887671759,1.0,0.7000305918276629,0.7065217391304348,,0.7063583815028902,
20,1024,"[345, 690, 1380, 2760]",3,"[1, 2, 4]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[0.6742537617683411, 0.6760823130607605, 0.6755591022795525]","[0.7072463768115942, 0.7057971014492753, 0.7065217391304348]","[0.6754481196403503, 0.6752744317054749, 0.674760103225708]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9553583815028902,0.05138587785999576,True,0.0,1.232595164407831e-32,0.0,0.00010197275887671759,1.0,0.7000305918276629,0.7065217391304348,0.6755591022795525,0.7063583815028902,0.674760103225708
10,512,"[345, 690, 1380, 2760]",3,"[1, 3, 6]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[17.778257369995117, 71.19753606233044, 0.647876514904741]","[0.41739130434782606, 0.6, 0.6797101449275362]","[5.340704503362579, 0.6521814002467029, 0.6151630309964881]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9548583815028902,0.051385855518173706,True,0.0,1.232595164407831e-32,0.0,0.0001009582156115739,1.0,0.7000302874646834,0.6797101449275362,0.647876514904741,0.7063583815028902,0.6151630309964881
8,512,"[345, 690, 1380, 2760]",3,"[1, 3, 6]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[0.8038332462310791, 0.6808742241583009, 0.6076408531354821]","[0.2927536231884058, 0.7057971014492753, 0.7065217391304348]","[0.7031794217969641, 0.6054144011067517, 0.607020825595525]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9548583815028902,0.051385855518173706,True,0.0,1.232595164407831e-32,0.0,0.0001009582156115739,1.0,0.7000302874646834,0.7065217391304348,0.6076408531354821,0.7063583815028902,0.607020825595525
24,512,"[345, 690, 1380, 2760]",3,"[1, 3, 6]","[93, 79, 51, 28, 7, 28, 51, 79, 93]",hourglass,8,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5}",339000,"[0.7244101166725159, 146476.27536357832, 0.8224126126455225]","[0.4144927536231884, 0.7057971014492753, 0.7065217391304348]","[86287.15286307804, 0.6224281746528052, 0.605431480903846]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9548583815028902,0.051385855518173706,True,0.0,1.232595164407831e-32,0.0,0.0001009582156115739,1.0,0.7000302874646834,0.7065217391304348,0.8224126126455225,0.7063583815028902,0.605431480903846
21,512,"[345, 690, 1380, 2760]",3,"[1, 3, 6]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[19293.19921875, 9831.393539119112, 6343.458818783967]","[0.3333333333333333, 0.4956521739130435, 0.5144927536231884]","[36.09002812115443, 67.90626285530928, 54.14306625189809]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9548583815028902,0.051385855518173706,True,0.0,1.232595164407831e-32,0.0,0.0001009582156115739,1.0,0.7000302874646834,0.5144927536231884,6343.458818783967,0.7063583815028902,54.14306625189809
23,256,"[345, 690, 1380, 2760]",3,"[2, 5, 11]","[88, 75, 74, 48, 42, 29, 42, 48, 74, 75, 88]",hourglass,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0002736146538133412,1e-05,,256,True,kaiming_uniform,none,{},324875,"[0.6380333627479664, 0.6289548638938129, 0.6130427738894587]","[0.7043478260869566, 0.7043478260869566, 0.7065217391304348]","[0.6244326056772573, 0.6141951013851717, 0.6058853169397123]","[0.7063583815028902, 0.7063583815028902, 0.7063583815028902]",[],[],0.9536083815028902,0.0513858006311769,True,0.0,1.232595164407831e-32,0.0,9.846579432139913e-05,1.0,0.7000295397382964,0.7065217391304348,0.6130427738894587,0.7063583815028902,0.6058853169397123
