id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
15,1024,"[2205, 4410, 8820, 17640]",3,"[3, 8, 17]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[9.472439745386172, 0.7026013348648608, 0.626628104899746]","[0.6049886621315193, 0.5934240362811791, 0.7053287981859411]","[0.6730363400978925, 0.6067288150921369, 0.6525521276652111]","[0.714596554850408, 0.71441523118767, 0.71441523118767]",[],[],0.9592643921268768,2.14172481026576e-06,False,-1.2951690195566507e-05,7.3062823708219956e-09,-9.066183136896555e-05,3.488473471946692e-05,0.0,1.0465420415840078e-05,0.7053287981859411,0.626628104899746,0.71441523118767,0.6525521276652111
6,1024,"[2205, 4410, 8820, 17640]",3,"[3, 8, 17]","[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",constant,22,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.0001431923924022744,0.01,,1024,True,xavier_uniform,exponential,{'gamma': 0.99},84750,"[4856.039832567141, 2364.5389769123794, 1559.5269274376417]","[0.5759637188208617, 0.5968253968253968, 0.5653061224489796]","[13.620135923785075, 4.649462033269196, 2.0485895493629296]","[0.71441523118767, 0.71441523118767, 0.714233907524932]",[],[],0.9590830684641382,2.133972020574513e-06,False,-1.2951690195574437e-05,7.306282370830944e-09,-0.00018132366273804212,3.4758459689404294e-05,0.0,1.042753790682129e-05,0.5653061224489796,1559.5269274376417,0.714233907524932,2.0485895493629296
8,512,"[2205, 4410, 8820, 17640]",3,"[5, 14, 32]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[0.6790211679713797, 0.6025308552783092, 0.6016879150115985]","[0.710204081632653, 0.7145124716553288, 0.7143990929705215]","[0.6097481520091633, 0.5984671834589456, 0.6253174920354447]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.95641523118767,2.023095377363496e-06,False,0.0,0.0,0.0,3.295253536895983e-05,0.0,9.88576061068795e-06,0.7143990929705215,0.6016879150115985,0.71441523118767,0.6253174920354447
24,512,"[2205, 4410, 8820, 17640]",3,"[5, 14, 32]","[93, 79, 51, 28, 7, 28, 51, 79, 93]",hourglass,8,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5}",339000,"[13847122.632119395, 16.811165478548496, 3.838280478626692]","[0.6027210884353742, 0.6850340136054421, 0.710204081632653]","[0.7857229100609517, 0.6096112293648049, 0.6014662177046104]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.95641523118767,2.023095377363496e-06,False,0.0,0.0,0.0,3.295253536895983e-05,0.0,9.88576061068795e-06,0.710204081632653,3.838280478626692,0.71441523118767,0.6014662177046104
10,512,"[2205, 4410, 8820, 17640]",3,"[5, 14, 32]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[25.170563595230078, 0.611527732413372, 0.5999495520343046]","[0.5605442176870749, 0.7090702947845805, 0.7145124716553288]","[0.618189400958669, 0.5982787317940028, 0.5989243543807312]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.95641523118767,2.023095377363496e-06,False,0.0,0.0,0.0,3.295253536895983e-05,0.0,9.88576061068795e-06,0.7145124716553288,0.5999495520343046,0.71441523118767,0.5989243543807312
9,256,"[2205, 4410, 8820, 17640]",3,"[9, 27, 62]","[91, 88, 80, 73, 72, 51, 44, 44, 38, 37, 35, 22, 3]",pyramid,13,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.000602683458612075,1e-06,,256,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.9}",127125,"[0.6687319723116297, 0.6559785874792778, 0.6397201875980749]","[0.672562358276644, 0.6702947845804988, 0.6660997732426304]","[0.6562906440019823, 0.6391083439047079, 0.6185768003909023]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.9489152311876701,1.741293938274898e-06,False,0.0,0.0,0.0,2.8362641071584635e-05,0.0,8.508792321475392e-06,0.6660997732426304,0.6397201875980749,0.71441523118767,0.6185768003909023
23,256,"[2205, 4410, 8820, 17640]",3,"[9, 27, 62]","[88, 75, 74, 48, 42, 29, 42, 48, 74, 75, 88]",hourglass,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0002736146538133412,1e-05,,256,True,kaiming_uniform,none,{},324875,"[0.6829866903709446, 0.6185618038080176, 0.6005341403608689]","[0.5678004535147392, 0.7126984126984127, 0.7143990929705215]","[0.6442861607695102, 0.5990201208987024, 0.598232263807589]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.9489152311876701,1.741293938274898e-06,False,0.0,0.0,0.0,2.8362641071584635e-05,0.0,8.508792321475392e-06,0.7143990929705215,0.6005341403608689,0.71441523118767,0.598232263807589
19,128,"[2205, 4410, 8820, 17640]",3,"[18, 53, 122]","[64, 18, 53, 60, 57, 65, 76, 11, 46, 87, 33, 6, 91, 86, 69, 64, 80, 18, 7, 73, 34, 66, 50, 77]",irregular,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,128,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,"[0.658762791313552, 0.6274745669494681, 0.6074962260771771]","[0.6852607709750567, 0.7136054421768707, 0.7145124716553288]","[0.6493855596669458, 0.6195631356209057, 0.6076097965240479]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.9339152311876701,1.2899761421727754e-06,False,0.0,0.0,0.0,2.1011717011960536e-05,0.0,6.303515103588162e-06,0.7145124716553288,0.6074962260771771,0.71441523118767,0.6076097965240479
16,64,"[2205, 4410, 8820, 17640]",3,"[35, 104, 242]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[0.6072263455985625, 0.5862440452013427, 0.4295893239596533]","[0.7142857142857143, 0.7138321995464852, 0.7128117913832199]","[0.6051000573693464, 0.4015850598284686, 0.34413321890943394]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.90391523118767,7.079333911351208e-07,False,0.0,0.0,0.0,1.1531585496463285e-05,0.0,3.4594756489389863e-06,0.7128117913832199,0.4295893239596533,0.71441523118767,0.34413321890943394
32,512,"[2205, 4410]",1,[5],"[83, 11, 11, 17, 256]",mutated,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.020516704633678922,1e-05,,512,True,kaiming_normal,none,{},70625,[1.4550509675560084],[0.6430839002267573],[0.4476226492784073],[0.7189483227561196],[],[],0.8689483227561197,3.517536860149962e-07,False,0.0,0.0,0.0,5.7302411078079525e-06,0.0,1.719072332342386e-06,0.6430839002267573,1.4550509675560084,0.7189483227561196,0.4476226492784073
13,32,"[2205, 4410, 8820, 17640]",3,"[69, 207, 483]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",constant,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,"[0.6371829821138966, 0.6236035990877217, 0.6033979580515907]","[0.691609977324263, 0.7113378684807257, 0.7143990929705215]","[0.6171048463093403, 0.6040645387425599, 0.610677148694897]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.86441523118767,3.212608855867324e-07,False,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06,0.7143990929705215,0.6033979580515907,0.71441523118767,0.610677148694897
22,32,"[2205, 4410, 8820, 17640]",3,"[69, 207, 483]","[100, 75, 62, 53, 53, 48, 40, 39, 26, 25, 20, 14, 14, 14, 20, 25, 26, 39, 40, 48, 53, 53, 62, 75, 100]",hourglass,24,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0005487765132012066,1e-05,,32,False,xavier_normal,cosine,{'T_max': 50},310750,"[0.602745412239412, 0.6004129383569402, 0.5997223939214434]","[0.7142857142857143, 0.7142857142857143, 0.7143990929705215]","[0.6018163810398831, 0.5990442675130538, 0.5981535025109839]","[0.71441523118767, 0.71441523118767, 0.71441523118767]",[],[],0.86441523118767,3.212608855867324e-07,False,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06,0.7143990929705215,0.5997223939214434,0.71441523118767,0.5981535025109839
26,32,"[2205, 4410, 8820]",2,"[69, 207]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.8771066287477541, 0.5922966666232431]","[0.6902494331065759, 0.7387755102040816]","[0.5773568857721275, 0.4775739826728081]","[0.71441523118767, 0.71441523118767]",[],[],0.86441523118767,3.212608855867324e-07,False,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06,0.7387755102040816,0.5922966666232431,0.71441523118767,0.4775739826728081
29,32,"[2205, 4410]",1,[69],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[0.8771066287477541],[0.6902494331065759],[0.5773568857721275],[0.71441523118767],[],[],0.86441523118767,3.212608855867324e-07,False,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06,0.6902494331065759,0.8771066287477541,0.71441523118767,0.5773568857721275
30,256,"[2205, 4410]",1,[9],"[89, 80, 78, 61, 60, 57, 52, 48, 37, 22, 8, 22, 37, 48, 52, 57, 60, 61, 78, 80, 89]",hourglass,20,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.00011353760357248227,0.0,,256,True,xavier_normal,exponential,{'gamma': 0.95},14127,[0.8977619729615123],[0.5437641723356009],[0.7223263208799111],[0.28558476881233],[],[],0.43558476881233,0.0,False,0.0,0.0,0.0,9.863433802491146e-10,0.0,2.9590301407473445e-10,0.5437641723356009,0.8977619729615123,0.28558476881233,0.7223263208799111
