id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
14,1024,"[2205, 4410]",1,[3],"[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,[6.373779298901177e+22],[0.6022675736961451],[nan],[0.28558476881233],[],[],0.43558476881233,0.0,False,0.6022675736961451,6.373779298901177e+22,0.28558476881233,,0.0,0.0,0.0,9.863433802491146e-10,0.0,2.9590301407473445e-10
20,1024,"[2205, 4410]",1,[3],"[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,[0.7032878785176613],[0.2893424036281179],[0.7027088282114792],[0.28558476881233],[],[],0.43558476881233,0.0,False,0.2893424036281179,0.7032878785176613,0.28558476881233,0.7027088282114792,0.0,0.0,0.0,9.863433802491146e-10,0.0,2.9590301407473445e-10
18,512,"[2205, 4410]",1,[5],"[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,[0.7255889275176726],[0.2857142857142857],[0.7251449698225975],[0.28558476881233],[],[],0.43558476881233,0.0,False,0.2857142857142857,0.7255889275176726,0.28558476881233,0.7251449698225975,0.0,0.0,0.0,9.863433802491146e-10,0.0,2.9590301407473445e-10
0,512,"[2205, 4410, 8820]",2,"[5, 14]","[68, 65, 64, 54, 48, 41, 36, 8, 36, 41, 48, 54, 64, 65, 68]",hourglass,14,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0007006700163436125,0.0,0.95,512,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",0,"[0.9589310045955943, 0.8359688758309466]","[0.6331065759637188, 0.6047619047619047]","[0.6948060778521021, 0.5892576542856038]","[0.5804170444242974, 0.71441523118767]",[],[],0.86441523118767,1.7090979116846912e-08,False,0.6047619047619047,0.8359688758309466,0.71441523118767,0.5892576542856038,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06
1,32,"[2205, 4410, 8820]",2,"[69, 207]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.8771066287477541, 0.5922966666232431]","[0.6902494331065759, 0.7387755102040816]","[0.5773568857721275, 0.4775739826728081]","[0.71441523118767, 0.71441523118767]",[],[],0.86441523118767,1.7090979116846912e-08,False,0.7387755102040816,0.5922966666232431,0.71441523118767,0.4775739826728081,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06
3,128,"[2205, 4410, 8820]",2,"[18, 53]","[100, 92, 90, 80, 70, 68, 61, 56, 51, 50, 46, 46, 45, 43, 41, 33, 24, 22, 16, 16, 5, 3]",pyramid,22,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00013816103185302256,0.01,,128,False,xavier_normal,none,{},42375,"[0.6997509665770325, 0.7001010441455712]","[0.5641723356009071, 0.5600907029478458]","[0.6427438967355467, 0.6337191105645458]","[0.7040797824116047, 0.71441523118767]",[],[],0.86441523118767,1.7090979116846912e-08,False,0.5600907029478458,0.7001010441455712,0.71441523118767,0.6337191105645458,0.0,0.0,0.0,5.233583847116375e-06,0.0,1.5700751541349127e-06
21,512,"[2205, 4410, 8820]",2,"[5, 14]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[5223.99657638446, 2601.6623707327985]","[0.5945578231292517, 0.5764172335600907]","[18.30242287332322, 5.789513964838908]","[0.71441523118767, 0.7127833182230281]",[],[],0.8627833182230281,0.0,False,0.5764172335600907,2601.6623707327985,0.7127833182230281,5.789513964838908,0.0,0.0,0.0,5.065527136954137e-06,0.0,1.5196581410862414e-06
2,32,"[2205, 4410, 8820, 17640]",3,"[69, 207, 483]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.3225450309901551, 0.21239590318430038, 0.1864540235373844]","[0.8575963718820862, 0.9183673469387755, 0.9292517006802721]","[0.19575708659259386, 0.19102979152313926, 0.16499285110806944]","[0.9260199456029011, 0.9307343608340889, 0.9363553943789664]",[],[],1.0,0.14326232146825402,True,0.9292517006802721,0.1864540235373844,0.9363553943789664,0.16499285110806944,2.496485211609974e-05,1.7849247831929242e-05,0.007978241160471411,7.885483894690229e-05,1.0,0.7000236564516841
31,32,"[2205, 4410]",1,[69],"[72, 11, 11, 55]",mutated,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,32,False,kaiming_uniform,cosine,{'T_max': 10},169500,[0.5223814713711641],[0.7614512471655329],[0.3310667048393329],[0.8640072529465095],[],[],1.0,0.14326231715597976,True,0.7614512471655329,0.5223814713711641,0.8640072529465095,0.3310667048393329,0.0,0.0,0.0,7.878460196356616e-05,1.0,0.700023635380589
28,512,"[2205, 4410, 8820]",2,"[5, 14]","[41, 50, 26, 55]",mutated,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.0021515234499361693,0.0,,512,True,kaiming_normal,none,{},70625,"[0.7220637157390447, 0.47968324080886754]","[0.5782312925170068, 0.7793650793650794]","[0.5024910981451935, 0.3180772721497232]","[0.8215775158658205, 0.8761559383499546]",[],[],1.0,0.14326231715597976,True,0.7793650793650794,0.47968324080886754,0.8761559383499546,0.3180772721497232,0.0,0.0,0.0,7.878460196356616e-05,1.0,0.700023635380589
