id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
62,1024,"[128, 256, 512, 1024, 2048, 2560, 2560, 2560]",7,"[1, 2, 3, 4, 6, 8, 10]","[83, 86, 79, 35, 15, 13, 10]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,1e-05,,1024,False,kaiming_normal,none,{'T_max': 100},70625,"[2.363910675048828, 2.1766624450683594, 1.9999618530273438, 1.906136393547058, 1.8461050271987915, 1.6958341121673584, 1.5621215105056763]","[0.09375, 0.16796875, 0.259765625, 0.30859375, 0.31953125, 0.38515625, 0.4203125]","[2.0486254692077637, 1.909161925315857, 1.8222547769546509, 1.7442348003387451, 1.610245943069458, 1.483035683631897, 1.4033207893371582]","[0.271875, 0.384375, 0.340625, 0.346875, 0.421875, 0.41875, 0.5]",[],[],1.0,0.06438026683199827,True,0.025347222222222226,0.004561144770408164,0.1359375,0.00018390958763003304,0.642,0.449455172876289,0.4203125,1.5621215105056763,0.5,1.4033207893371582
69,1024,"[128, 256, 512, 1024, 2048, 2560, 2560]",6,"[1, 2, 3, 4, 6, 8]","[83, 86, 79, 35, 15, 13, 10]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,1e-05,,1024,False,kaiming_normal,none,{'T_max': 100},70625,"[2.363910675048828, 2.1766624450683594, 1.9999618530273438, 1.906136393547058, 1.8461050271987915, 1.6958341121673584]","[0.09375, 0.16796875, 0.259765625, 0.30859375, 0.31953125, 0.38515625]","[2.0486254692077637, 1.909161925315857, 1.8222547769546509, 1.7442348003387451, 1.610245943069458, 1.483035683631897]","[0.271875, 0.384375, 0.340625, 0.346875, 0.421875, 0.41875]",[],[],1.0,0.06016784398769953,True,0.020982142857142862,0.002681477864583334,0.06562499999999999,0.00015722476286135774,0.6,0.4200471674288584,0.38515625,1.6958341121673584,0.41875,1.483035683631897
86,32,"[128, 256, 512, 1024, 2048]",4,"[4, 12, 28, 60]","[83, 50, 26, 55]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,1e-05,,32,False,kaiming_normal,none,{},70625,"[2.025680720806122, 1.1097173988819122, 0.6127323247492313, 0.5648235543631017]","[0.2421875, 0.62890625, 0.798828125, 0.8173828125]","[1.382822072505951, 0.6550316482782363, 0.48281680345535277, 0.48740746527910234]","[0.565625, 0.8, 0.878125, 0.871875]",[],[],1.0,0.05996304970379333,True,0.005468749999999999,0.016105346679687497,0.12395833333333317,5.8153168100035116e-05,0.598,0.41861744595043,0.8173828125,0.5648235543631017,0.871875,0.48740746527910234
4,1024,"[128, 256, 512, 1024, 2048, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560]",15,"[1, 2, 3, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[4.126449108123779, 2.8011562824249268, 2.502544403076172, 2.3689815998077393, 2.328462600708008, 2.292878818511963, 2.2460591793060303, 2.1684611797332765, 2.1187560081481935, 2.0525809288024903, 1.9969657421112061, 1.93482506275177, 1.8976091384887694, 1.8316737174987794, 1.7999808073043824]","[0.1015625, 0.09765625, 0.1171875, 0.11328125, 0.12890625, 0.146875, 0.171875, 0.20234375, 0.22265625, 0.24296875, 0.24296875, 0.27890625, 0.2921875, 0.30625, 0.3109375]","[2.281149387359619, 2.3430380821228027, 2.290687322616577, 2.2693088054656982, 2.2904038429260254, 2.201878786087036, 2.109222650527954, 1.9928014278411865, 1.931682825088501, 1.9497840404510498, 1.803661584854126, 1.725677728652954, 1.7091162204742432, 1.6362664699554443, 1.6168466806411743]","[0.1, 0.109375, 0.175, 0.2125, 0.1625, 0.259375, 0.296875, 0.2875, 0.296875, 0.309375, 0.290625, 0.321875, 0.409375, 0.409375, 0.4625]",[],[],1.0,0.058962142306822424,True,0.014500000000000002,0.010722482638888888,0.20245535714285717,9.95147388075872e-05,0.588,0.41162985442164224,0.3109375,1.7999808073043824,0.4625,1.6168466806411743
64,32,"[128, 256, 512, 1024, 2048, 2560, 2560, 2560]",7,"[4, 12, 28, 60, 100, 140, 180]","[83, 50, 39, 17]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,0.0,,32,False,kaiming_normal,none,{},70625,"[2.119757354259491, 1.4193661659955978, 0.921090617775917, 0.7102007893845439, 0.5716082587838173, 0.4680204026401043, 0.3882238812744617]","[0.21875, 0.60546875, 0.734375, 0.783203125, 0.82734375, 0.8625, 0.8796875]","[1.594981324672699, 1.0227598547935486, 0.6454906433820724, 0.574458795785904, 0.3937752597033978, 0.395122891664505, 0.35108723044395446]","[0.6, 0.69375, 0.796875, 0.81875, 0.884375, 0.89375, 0.9125]",[],[],1.0,0.05675424688624612,True,0.0017755681818181818,0.011459263392857145,0.13124999999999998,5.323198924658621e-05,0.566,0.3962159695967739,0.8796875,0.3882238812744617,0.9125,0.35108723044395446
70,2048,"[128, 256, 512, 1024, 2048, 2560, 2560]",6,"[1, 2, 3, 4, 5, 6]","[83, 50, 26, 17]",mutated,7,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,1e-05,,2048,True,kaiming_normal,cosine,{'T_max': 100},70625,"[2.5290541648864746, 2.2353010177612305, 2.074152708053589, 1.8902618885040283, 1.7046308517456055, 1.45000422000885]","[0.1015625, 0.16796875, 0.279296875, 0.3125, 0.4, 0.4765625]","[2.22286057472229, 1.9816827774047852, 1.6472784280776978, 1.2743587493896484, 1.0240854024887085, 0.8862975835800171]","[0.221875, 0.425, 0.496875, 0.596875, 0.66875, 0.69375]",[],[],1.0,0.05581638762378768,True,0.094375,0.02610270182291666,0.21187500000000004,0.0015617776103411878,0.556,0.38966853328310236,0.4765625,1.45000422000885,0.69375,0.8862975835800171
91,32,"[128, 256, 512, 1024]",3,"[4, 12, 28]","[99, 11, 26, 55, 256]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,,32,False,kaiming_normal,cosine,{'T_max': 50},155375,"[2.098150998353958, 1.5722517371177673, 1.0716122947633266]","[0.28125, 0.5703125, 0.6953125]","[1.730097508430481, 1.1653045296669007, 0.672973582148552]","[0.575, 0.734375, 0.859375]",[],[],1.0,0.055151233807555246,True,0.011848958333333335,0.013543836805555558,0.20468750000000002,8.307902905861326e-05,0.55,0.3850249237087176,0.6953125,1.0716122947633266,0.859375,0.672973582148552
27,512,"[128, 256, 512, 1024, 2048, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560]",14,"[1, 2, 3, 5, 8, 11, 14, 17, 20, 23, 26, 29, 32, 35]","[55, 50, 26, 17]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,512,False,kaiming_normal,none,{},28250,"[2.3840830326080322, 2.3482699394226074, 2.2444000244140625, 2.117117404937744, 2.0020774602890015, 1.8683221578598022, 1.7638399839401244, 1.6696633338928222, 1.5798765897750855, 1.4936476945877075, 1.41140878200531, 1.3328864097595214, 1.2573011875152589, 1.1854737043380736]","[0.0859375, 0.125, 0.17578125, 0.27734375, 0.34453125, 0.45234375, 0.534375, 0.58671875, 0.6421875, 0.68125, 0.72734375, 0.76484375, 0.7984375, 0.82578125]","[2.251680374145508, 2.150702714920044, 2.0576820373535156, 1.9087289571762085, 1.7682912349700928, 1.666494607925415, 1.5696626901626587, 1.4769914150238037, 1.3929435014724731, 1.3161523342132568, 1.2446658611297607, 1.1775450706481934, 1.114856481552124, 1.0561964511871338]","[0.20625, 0.271875, 0.35625, 0.528125, 0.621875, 0.696875, 0.75, 0.7875, 0.8, 0.809375, 0.8375, 0.859375, 0.875, 0.884375]",[],[],1.0,0.05515015591662312,True,0.019944852941176473,0.05021090760522958,0.23822115384615383,5.799558454590482e-05,0.55,0.3850173986753638,0.82578125,1.1854737043380736,0.884375,1.0561964511871338
32,32,"[128, 256, 512, 1024, 2048, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560]",13,"[4, 12, 28, 60, 100, 140, 180, 220, 260, 300, 340, 380, 420]","[83, 50, 26, 55, 256]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,1e-05,,32,False,kaiming_normal,none,{},70625,"[2.204893320798874, 1.328579068183899, 0.9873183593153954, 1.0438417755067348, 0.9532421175390482, 0.6005481269210577, 0.536082947999239, 0.6408289276063442, 0.5967796754091979, 0.6582635822705925, 0.6249640271067619, 0.6442664226517081, 0.8213823180645704]","[0.1875, 0.55859375, 0.697265625, 0.7060546875, 0.7546875, 0.83515625, 0.8609375, 0.8421875, 0.853125, 0.853125, 0.8671875, 0.8640625, 0.828125]","[1.2660788714885711, 0.9924943566322326, 1.0222957938909532, 0.8181869119405747, 0.6097743049263954, 0.6996234156191349, 0.8167783409357071, 0.6819428369402886, 0.8996574133634567, 0.8553257241845131, 0.6278521835803985, 0.7724565863609314, 0.9314030915498733]","[0.5, 0.7, 0.73125, 0.790625, 0.8875, 0.86875, 0.8625, 0.88125, 0.85625, 0.81875, 0.903125, 0.853125, 0.865625]",[],[],1.0,0.05474878126658168,True,0.0008789062499999999,0.011376895340236686,0.06119791666666674,5.099729150504567e-05,0.546,0.3822152991874515,0.828125,0.8213823180645704,0.865625,0.9314030915498733
65,16,"[128, 256, 512, 1024, 2048, 2560, 2560, 2560]",7,"[8, 24, 56, 120, 200, 280, 360]","[83, 11, 11, 55]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.020516704633678922,0.0,,16,False,kaiming_normal,cosine,{'T_max': 50},70625,"[2.0464638471603394, 1.0170788504183292, 0.7202286054380238, 0.8012684260029346, 0.6222257988527418, 0.5979786382522434, 0.5985357210040092]","[0.21875, 0.66015625, 0.771484375, 0.7470703125, 0.7921875, 0.80390625, 0.815625]","[1.460009115934372, 0.8443984165787697, 0.9865294113755226, 0.6188934817910194, 0.7092542693018913, 0.6728869885206222, 0.4890329517424107]","[0.525, 0.728125, 0.725, 0.81875, 0.79375, 0.83125, 0.890625]",[],[],1.0,0.05474877023346203,True,0.0010387073863636362,0.01202686543367347,0.15364583333333337,5.0740541368135866e-05,0.546,0.38221522216241044,0.815625,0.5985357210040092,0.890625,0.4890329517424107
