id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
3,128,"[6164, 12328]",1,[49],"[100, 92, 90, 80, 70, 68, 61, 56, 51, 50, 46, 46, 45, 43, 41, 33, 24, 22, 16, 16, 5, 3]",pyramid,22,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00013816103185302256,0.01,,128,False,xavier_normal,none,{},42375,[0.7378452803545537],[0.49935107073329005],[0.7252392990694955],[0.495198546587075],[],[],0.645198546587075,0.0,True,0.49935107073329005,0.7378452803545537,0.495198546587075,0.7252392990694955,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
11,128,"[6164, 12328]",1,[49],"[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,[0.6961553278563473],[0.5079493835171967],[0.6996406549730457],[0.495198546587075],[],[],0.645198546587075,0.0,True,0.5079493835171967,0.6961553278563473,0.495198546587075,0.6996406549730457,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
14,1024,"[6164, 12328]",1,[7],"[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,[nan],[0.4970798182998053],[nan],[0.495198546587075],[],[],0.645198546587075,0.0,True,0.4970798182998053,,0.495198546587075,,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
4,1024,"[6164, 12328, 24656]",2,"[7, 20]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[0.7291541328142402, 0.696362384258347]","[0.5110317975340688, 0.5046236210253082]","[0.6959347322238998, 0.6937602060570706]","[0.5049312224240852, 0.495198546587075]",[],[],0.645198546587075,0.0,True,0.5046236210253082,0.696362384258347,0.495198546587075,0.6937602060570706,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
8,512,"[6164, 12328, 24656]",2,"[13, 38]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[0.7371107201387478, 0.6986121295103386]","[0.49415963659961065, 0.4950519143413368]","[0.7488290628395605, 0.6943918530457737]","[0.504801453412925, 0.495198546587075]",[],[],0.645198546587075,0.0,True,0.4950519143413368,0.6986121295103386,0.495198546587075,0.6943918530457737,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
10,512,"[6164, 12328, 24656]",2,"[13, 38]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[2.4227917617516885, 0.6937606904817664]","[0.5027579493835171, 0.5033257624918884]","[0.6931430997707427, 0.693798547112227]","[0.504801453412925, 0.495198546587075]",[],[],0.645198546587075,0.0,True,0.5033257624918884,0.6937606904817664,0.495198546587075,0.693798547112227,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
20,1024,"[6164, 12328, 24656]",2,"[7, 20]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[0.6945991750509224, 0.6945384148650939]","[0.4954574951330305, 0.4957008436080467]","[0.694565870995154, 0.6944752740389707]","[0.495198546587075, 0.495198546587075]",[],[],0.645198546587075,0.0,True,0.4957008436080467,0.6945384148650939,0.495198546587075,0.6944752740389707,0.0,0.0,0.0,0.0005130415697826976,1.0,0.7001539124709347
15,1024,"[6164, 12328, 24656, 49312]",3,"[7, 20, 45]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[4.745198658617343, 0.710318141521996, 0.7135322438595281]","[0.495295262816353, 0.5027579493835171, 0.5008922777417262]","[0.6953161378015705, 0.7107521654443867, 0.6952792391695358]","[0.495198546587075, 0.504801453412925, 0.504801453412925]",[],[],0.9539314899059664,0.41203896903415477,True,0.5008922777417262,0.7135322438595281,0.504801453412925,0.6952792391695358,0.00025270807436447425,2.0492404334657098e-05,0.004801453412925039,0.1997647528614699,1.0,0.7599294258584409
17,1024,"[6164, 12328, 24656, 49312]",3,"[7, 20, 45]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[0.7231902868077787, 0.6954424939396937, 0.6937325764290316]","[0.4962686567164179, 0.49610642439974045, 0.5017034393251135]","[0.6938216204523204, 0.693314129350837, 0.6931088380525244]","[0.495198546587075, 0.504801453412925, 0.504801453412925]",[],[],0.9539314899059664,0.41203896903415477,True,0.5017034393251135,0.6937325764290316,0.504801453412925,0.6931088380525244,0.00025270807436447425,2.0492404334657098e-05,0.004801453412925039,0.1997647528614699,1.0,0.7599294258584409
6,1024,"[6164, 12328, 24656, 49312]",3,"[7, 20, 45]","[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",constant,22,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.0001431923924022744,0.01,,1024,True,xavier_uniform,exponential,{'gamma': 0.99},84750,"[2411.3418786248785, 919.9912448415193, 514.9190280723695]","[0.49221284879948085, 0.5034068786502272, 0.5005678131083712]","[1.9964294252907986, 0.818417059982284, 0.7232536745325113]","[0.496171814170776, 0.49987023098883987, 0.500973267583701]",[],[],0.8503180665716182,0.061586803321960634,True,0.5005678131083712,514.9190280723695,0.500973267583701,0.7232536745325113,0.0001263540371822364,4.216547951803276e-06,0.002952245003893017,0.03029469631783226,1.0,0.7090884088953496
