id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
3,128,"[47, 94]",1,[1],"[100, 92, 90, 80, 70, 68, 61, 56, 51, 50, 46, 46, 45, 43, 41, 33, 24, 22, 16, 16, 5, 3]",pyramid,22,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00013816103185302256,0.01,,128,False,xavier_normal,none,{},42375,[0.7351139783859253],[0.425531914893617],[0.7091854214668274],[0.23333333333333334],[],[],0.3833333333333333,0.0,False,0.425531914893617,0.7351139783859253,0.23333333333333334,0.7091854214668274,0.0,0.0,0.0,1.0912797240911023e-08,0.0,3.273839172273307e-09
9,256,"[47, 94]",1,[1],"[91, 88, 80, 73, 72, 51, 44, 44, 38, 37, 35, 22, 3]",pyramid,13,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.000602683458612075,1e-06,,256,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.9}",127125,[0.8574689626693726],[0.23404255319148937],[0.7979373931884766],[0.23333333333333334],[],[],0.3833333333333333,0.0,False,0.23404255319148937,0.8574689626693726,0.23333333333333334,0.7979373931884766,0.0,0.0,0.0,1.0912797240911023e-08,0.0,3.273839172273307e-09
20,1024,"[47, 94]",1,[1],"[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,[0.6901970505714417],[0.6170212765957447],[0.6935250163078308],[0.23333333333333334],[],[],0.3833333333333333,0.0,False,0.6170212765957447,0.6901970505714417,0.23333333333333334,0.6935250163078308,0.0,0.0,0.0,1.0912797240911023e-08,0.0,3.273839172273307e-09
2,32,"[47, 94, 188]",2,"[2, 5]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.6806580601854527, 0.6503259958104884]","[0.6382978723404256, 0.648936170212766]","[0.6603742559750875, 0.5932804544766744]","[0.575, 0.6833333333333333]",[],[],0.8333333333333334,0.045447460485589425,True,0.648936170212766,0.6503259958104884,0.6833333333333333,0.5932804544766744,0.0,0.0,0.0,8.841933505358348e-05,1.0,0.700026525800516
12,128,"[47, 94, 188]",2,"[1, 2]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[0.7208607196807861, 0.7085384726524353]","[0.5957446808510638, 0.5212765957446809]","[0.6694250702857971, 0.6594318747520447]","[0.55, 0.6333333333333333]",[],[],0.7833333333333333,6.333558484854817e-07,False,0.5212765957446809,0.7085384726524353,0.6333333333333333,0.6594318747520447,0.0,0.0,0.0,3.252948020086279e-05,0.0,9.758844060258838e-06
24,512,"[47, 94, 188]",2,"[1, 2]","[93, 79, 51, 28, 7, 28, 51, 79, 93]",hourglass,8,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5}",339000,"[0.6567665934562683, 28098042.0]","[0.6595744680851063, 0.7659574468085106]","[21257756.0, 351.8199462890625]","[0.7666666666666667, 0.23333333333333334]",[],[],0.3833333333333333,0.0,False,0.7659574468085106,28098042.0,0.23333333333333334,351.8199462890625,0.0,0.0,0.0,1.0912797240911023e-08,0.0,3.273839172273307e-09
28,128,"[47, 94]",1,[1],"[99, 97, 97, 96, 95, 93, 92, 86, 78, 4]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.sgd.SGD'>,0.052164117530572714,1e-05,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,[0.8053525686264038],[0.48936170212765956],[0.8114529848098755],[0.23333333333333334],[],[],0.3833333333333333,0.0,False,0.48936170212765956,0.8053525686264038,0.23333333333333334,0.8114529848098755,0.0,0.0,0.0,1.0912797240911023e-08,0.0,3.273839172273307e-09
14,1024,"[47, 94, 188, 376]",3,"[1, 2, 3]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[27.60666847229004, 103817.9765625, nan]","[0.44680851063829785, 0.7659574468085106, 0.7606382978723404]","[17174.2890625, nan, nan]","[0.30833333333333335, 0.7666666666666667, 0.7666666666666667]",[],[],1.0,0.5488030296503605,True,0.7606382978723404,,0.7666666666666667,,0.22916666666666669,0.046682098765432105,0.22916666666666663,0.47172261354596584,0.83,0.7225167840637897
15,1024,"[47, 94, 188, 376]",3,"[1, 2, 3]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[4.134937763214111, 34.047542572021484, 12.573708534240723]","[0.6170212765957447, 0.26595744680851063, 0.7553191489361702]","[3.4313979148864746, 0.8997962474822998, 0.6221214532852173]","[0.6666666666666666, 0.7666666666666667, 0.7666666666666667]",[],[],1.0,0.15471207491207473,True,0.7553191489361702,12.573708534240723,0.7666666666666667,0.6221214532852173,0.050000000000000044,0.002222222222222226,0.050000000000000044,0.021197398891289635,1.0,0.7063592196673868
4,1024,"[47, 94, 188, 376]",3,"[1, 2, 3]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[0.7232800126075745, 0.592166543006897, 0.893873393535614]","[0.2765957446808511, 0.7340425531914894, 0.7606382978723404]","[0.5929483771324158, 0.7106974720954895, 0.47499653697013855]","[0.7666666666666667, 0.7666666666666667, 0.7666666666666667]",[],[],1.0,0.017700145408556713,True,0.7606382978723404,0.893873393535614,0.7666666666666667,0.47499653697013855,0.0,0.0,0.0,0.002472626116447099,1.0,0.7007417878349341
