id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss,es_train_loss,es_val_loss,es_train_acc,es_val_acc,es_train_losses,es_val_losses,es_train_accs,es_val_accs,es_test_loss,es_test_acc
22,256,"[54, 108, 216, 432]",3,"[1, 2, 3]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43]",constant,17,<class 'torch.nn.modules.activation.GELU'>,0.0,<class 'torch.optim.adam.Adam'>,0.013378784859379596,0.0001,,256,True,kaiming_uniform,exponential,{'gamma': 0.95},286,"[277.793701171875, 67.75334167480469, 132.9749298095703]","[0.25925925925925924, 0.3148148148148148, 0.24074074074074073]","[68.56218719482422, 134.60870361328125, 17.442062377929688]","[0.27205882352941174, 0.33088235294117646, 0.33088235294117646]",[],[],1.0,0.08344136666896416,True,0.02941176470588236,0.0007689350249903888,0.02941176470588236,0.004187984171592584,1.0,0.7012563952514778,0.24074074074074073,132.9749298095703,0.33088235294117646,17.442062377929688,0.09281227627286205,3.813551425933838,0.9888888888888889,0.6102941176470589,"[247.34691009521484, 36.422102779812285, 50.27823619136104, 32.605417802598744, 24.41417798642759, 18.105971753155742, 14.847379945825647, 11.06458750124331, 7.866576932977747, 6.1567335234747995, 4.962991223511873, 3.762474105976246, 3.467477392267298, 2.9760876655578614, 2.60603131364893, 2.328891964311953, 1.9372340008064552, 1.8046252877623947, 1.5945292711257935, 1.5280660505648012, 1.412695336341858, 1.3395030542656228, 1.2133228257850364, 1.2065676035704436, 1.1339213256482725, 1.0682762247544748, 0.9385149090378373, 0.8991538997049685, 0.8564223889951352, 0.8229712490682248, 0.7921402096748352, 0.7149166784904621, 0.6548417718322189, 0.6275135883578548, 0.6038216805016553, 0.5780458379674841, 0.5619287122178961, 0.5384375799585271, 0.5063216441207462, 0.49206311614425097, 0.4467762918383987, 0.43168166125262225, 0.4203390708676091, 0.3932893695654692, 0.3852817996784493, 0.3665445233936663, 0.362135926551289, 0.34214878888041883, 0.330123034229985, 0.32633095295340925, 0.33398147700009523, 0.31872987416055465, 0.2904647845912863, 0.2949795733999323, 0.27392118396582427, 0.2638483240648552, 0.2520705497927136, 0.23948371167536134, 0.24312981565793354, 0.2410658015145196, 0.24202676029117018, 0.24267339022071274, 0.22976927039799866, 0.21757298266446148, 0.224649002816942, 0.2128458731704288, 0.19911589434853308, 0.22587094284870007, 0.20063589932741943, 0.19771329550831407, 0.19366993528825266, 0.16932442629778827, 0.17165066031394183, 0.15978771365351147, 0.1534918052178842, 0.1479300163410328, 0.1388464269814668, 0.14328516843142333, 0.135597304392744, 0.12844384456122362, 0.1262425321671698, 0.11928981691598892, 0.11787392839237495, 0.11497982227140002, 0.10894549919499291, 0.1092454191159319, 0.1080505640970336, 0.10520491423430266, 0.10550660617925503, 0.09992049479926074, 0.10083678494449015, 0.09357973706943018, 0.09305620497023617, 0.09140538951313054, 0.09319968052484372, 0.09886033408067844, 0.11846329972699836, 0.09598974375813096, 0.09879715321240602, 0.08905416197246975, 0.1034433999547252, 0.09393796871105829, 0.10485762440496021, 0.08519143500813732, 0.09281227627286205, 0.07881058614563059, 0.07888687352339427, 0.07320853678716553, 0.07161280132002301, 0.07095740487178166, 0.06847493361543726, 0.06795420997120716, 0.07378239057682179, 0.06516869167486826, 0.062476341315993555, 0.0634484959697282, 0.0608432967905645, 0.05969501650995678, 0.05785254215200742, 0.05699603325790829, 0.05728871938255098, 0.05443419659579242, 0.052635273254579965, 0.051599447484369634, 0.05082115724130913, 0.049866121745219934, 0.04904877217831435, 0.04866357649917956, 0.04847702635107217, 0.046399965937490815, 0.045374554892381035, 0.04396283960452786, 0.04448631251299823, 0.04335916969511244, 0.04199554641489629, 0.04222407103688629, 0.040165548840606656, 0.04068725189125096, 0.0394454560622021, 0.040415020314631636, 0.040732515741277626, 0.03997103014477977, 0.039219669225039305, 0.037512822642370505, 0.04044074518261132, 0.03635485152955408, 0.03490830226628869, 0.034406615600541784, 0.03403614749097162, 0.0336997850763577, 0.03248344491477366, 0.033116343507060296, 0.031910745702959875, 0.03173916554423394, 0.03156240629377188, 0.03062358579977795, 0.030243256439765293, 0.029747369940634125, 0.029077251296904354, 0.0284065918100101, 0.028228913192395812, 0.027818430187525573, 0.027454191542885923, 0.02689535737865501, 0.026578966880010234, 0.026473990662230384, 0.026690434747272066, 0.025810778292792814, 0.025491836142760738, 0.02514037953482734, 0.024909959236780802, 0.02461895145199917, 0.024325422928841024, 0.024291480442991963, 0.02393476355958868, 0.02354316764200727, 0.023473295238282947, 0.022829650521830277, 0.02273131064656708, 0.023026138764840585, 0.02179444734421041, 0.026250110801171372, 0.021837140274820505, 0.02180687947957604, 0.02202701627932213, 0.021581325114325242, 0.02133560495244132, 0.02102775052189827, 0.02068533668363536, 0.020412694028130285, 0.020399397232190326, 0.020027451092998187, 0.019571405345643007, 0.019297888295518026, 0.019381159240448916, 0.018837463469417007, 0.018530791459812058, 0.01832444238717909, 0.01818104198685399, 0.018208922431976707, 0.017692053787134312, 0.017365252530133282, 0.01736092419811973, 0.017072662186843376, 0.016923807092286924, 0.017008162000113063, 0.016768945118895283, 0.0167192208684153, 0.01652113173019003, 0.016268132592516915, 0.01614164854917261, 0.015913248814090536, 0.01573318238887522, 0.01565715600219038, 0.01548835432363881, 0.015379617563276379, 0.015161847385267416, 0.01493746595526183, 0.014913275644735054, 0.014748242897567926, 0.014628542145645176, 0.014535416152190278, 0.014273071571908616, 0.014340763966794368, 0.01440946630857609, 0.014267911120421356, 0.014081408042046759, 0.01389482789500444, 0.013509026597495432, 0.01333664535648293, 0.013450947231440632, 0.01346039086304329, 0.013403181055629695, 0.01297978807102751, 0.013330016361066588, 0.01354021917062777, 0.01286229437424077, 0.013034950038073239, 0.013159665327381205, 0.012385515137403099, 0.012526017931048516, 0.012607321260427988, 0.012090531764207062, 0.011886583172060825, 0.011864338870401735, 0.011669621154389999, 0.011560992724089711, 0.011509256458116903, 0.011422102491336841, 0.011332914750609133, 0.011245137908392482, 0.011105608533102053, 0.010931454402291112, 0.010788231705211931, 0.01073065393914779]","[40.298397064208984, 51.384708404541016, 36.086639404296875, 29.91596031188965, 21.013591766357422, 17.945045471191406, 13.549144744873047, 10.858063697814941, 10.124313354492188, 9.270991325378418, 6.086862564086914, 5.177728652954102, 4.945830345153809, 4.796084880828857, 4.6556477546691895, 4.3467116355896, 4.124179840087891, 3.939403772354126, 3.8937978744506836, 3.998631715774536, 3.9218242168426514, 3.5743165016174316, 3.595989942550659, 4.031457901000977, 4.220967769622803, 4.075836181640625, 3.976846218109131, 3.812621593475342, 3.971071243286133, 4.186241626739502, 4.076342582702637, 4.068966388702393, 4.042834758758545, 3.904303550720215, 3.8824656009674072, 4.038105010986328, 4.0666399002075195, 3.7531566619873047, 3.584611177444458, 3.6354544162750244, 3.7049317359924316, 3.7281134128570557, 3.685636520385742, 3.6202616691589355, 3.6110146045684814, 3.742662191390991, 3.72090482711792, 3.518449544906616, 3.4371860027313232, 3.573148250579834, 3.6835649013519287, 3.638892412185669, 3.672940254211426, 3.687755823135376, 3.632654905319214, 3.579333543777466, 3.648383617401123, 3.737191915512085, 3.69222092628479, 3.7118334770202637, 3.7669928073883057, 3.612107276916504, 3.58534836769104, 3.784473180770874, 3.7425696849823, 3.5616979598999023, 3.562486410140991, 3.6458966732025146, 3.7032339572906494, 3.756837844848633, 3.7370240688323975, 3.6495935916900635, 3.5444133281707764, 3.528604030609131, 3.5522093772888184, 3.563800811767578, 3.564046621322632, 3.597013235092163, 3.6571247577667236, 3.687929153442383, 3.680910587310791, 3.675004482269287, 3.6680829524993896, 3.6832942962646484, 3.6765289306640625, 3.6626129150390625, 3.6906652450561523, 3.7288265228271484, 3.7145895957946777, 3.694876194000244, 3.710447311401367, 3.7408447265625, 3.7394304275512695, 3.7013962268829346, 3.728147506713867, 3.7958180904388428, 3.769254684448242, 3.7445361614227295, 3.8455302715301514, 3.932652235031128, 3.7035608291625977, 3.552234649658203, 3.610931873321533, 3.7982349395751953, 3.813551425933838, 3.801588535308838, 3.798894166946411, 3.7723748683929443, 3.744403600692749, 3.74220609664917, 3.7851791381835938, 3.8559210300445557, 3.838629722595215, 3.830061435699463, 3.8528995513916016, 3.825331687927246, 3.774076461791992, 3.783262252807617, 3.8137919902801514, 3.804119348526001, 3.7757740020751953, 3.788681983947754, 3.836657762527466, 3.85113263130188, 3.8078439235687256, 3.7983083724975586, 3.8247461318969727, 3.8583734035491943, 3.855912208557129, 3.830820322036743, 3.8076257705688477, 3.8166584968566895, 3.8659169673919678, 3.913972854614258, 3.934854030609131, 3.904329299926758, 3.870225429534912, 3.856281042098999, 3.8508377075195312, 3.832695484161377, 3.8001770973205566, 3.847766160964966, 3.9351797103881836, 3.9918696880340576, 3.9425079822540283, 3.8996262550354004, 3.8959391117095947, 3.8962881565093994, 3.9036026000976562, 3.9041128158569336, 3.9093027114868164, 3.935199499130249, 3.9838647842407227, 3.98663330078125, 3.9559779167175293, 3.9328200817108154, 3.951184034347534, 3.9756882190704346, 3.963308095932007, 3.943159580230713, 3.9565627574920654, 3.9915664196014404, 4.013375759124756, 4.013462066650391, 4.007064342498779, 4.009695053100586, 4.025030612945557, 4.023642063140869, 4.010548114776611, 4.000857353210449, 3.9888417720794678, 3.9932193756103516, 4.027858257293701, 4.074573516845703, 4.080476760864258, 4.066122531890869, 4.056571960449219, 4.043728828430176, 4.037106990814209, 4.043086051940918, 4.034914016723633, 4.063836574554443, 4.107018947601318, 4.1318039894104, 4.125235080718994, 4.099106788635254, 4.068723678588867, 4.039176940917969, 4.040081024169922, 4.063447952270508, 4.071906566619873, 4.069522380828857, 4.080042839050293, 4.097782611846924, 4.111438751220703, 4.1277055740356445, 4.123688220977783, 4.093542575836182, 4.069233417510986, 4.083041667938232, 4.11699104309082, 4.152499198913574, 4.159453392028809, 4.14240026473999, 4.132349491119385, 4.1482415199279785, 4.17181396484375, 4.176670074462891, 4.177395343780518, 4.175484657287598, 4.17654275894165, 4.169569969177246, 4.161715030670166, 4.162971496582031, 4.181753635406494, 4.192888259887695, 4.199878215789795, 4.209251403808594, 4.21204137802124, 4.211597442626953, 4.220678806304932, 4.218779563903809, 4.1975531578063965, 4.174735069274902, 4.159178733825684, 4.160125255584717, 4.191570281982422, 4.219642639160156, 4.230179786682129, 4.227910995483398, 4.209259033203125, 4.200003623962402, 4.234700679779053, 4.275644779205322, 4.302464485168457, 4.301814079284668, 4.284726142883301, 4.266775608062744, 4.2489190101623535, 4.238856315612793, 4.246128082275391, 4.247570991516113, 4.256298065185547, 4.259383678436279, 4.257464408874512, 4.277372360229492, 4.301894187927246, 4.304110527038574, 4.291049003601074, 4.284384727478027, 4.290060520172119, 4.290717124938965, 4.289079666137695, 4.288079261779785, 4.282228469848633]","[0.26481481481481484, 0.32407407407407407, 0.3962962962962963, 0.40370370370370373, 0.36666666666666664, 0.3148148148148148, 0.22592592592592592, 0.27037037037037037, 0.31296296296296294, 0.32037037037037036, 0.3907407407407407, 0.39444444444444443, 0.42407407407407405, 0.4666666666666667, 0.5037037037037037, 0.5148148148148148, 0.5388888888888889, 0.5666666666666667, 0.5722222222222222, 0.5777777777777777, 0.6111111111111112, 0.6166666666666667, 0.65, 0.6259259259259259, 0.6370370370370371, 0.6814814814814815, 0.7037037037037037, 0.7129629629629629, 0.7203703703703703, 0.7314814814814815, 0.7611111111111111, 0.7685185185185185, 0.8018518518518518, 0.7962962962962963, 0.8148148148148148, 0.8277777777777777, 0.825925925925926, 0.8481481481481481, 0.8425925925925926, 0.8481481481481481, 0.8574074074074074, 0.8870370370370371, 0.8851851851851852, 0.9, 0.8888888888888888, 0.8944444444444445, 0.8981481481481481, 0.9055555555555556, 0.9203703703703704, 0.9203703703703704, 0.9166666666666666, 0.9222222222222223, 0.924074074074074, 0.9222222222222223, 0.9277777777777778, 0.9388888888888889, 0.9481481481481482, 0.9574074074074074, 0.9481481481481482, 0.9518518518518518, 0.95, 0.95, 0.9481481481481482, 0.9444444444444444, 0.9462962962962963, 0.9574074074074074, 0.9611111111111111, 0.9407407407407408, 0.9611111111111111, 0.9481481481481482, 0.9518518518518518, 0.9648148148148148, 0.9648148148148148, 0.9685185185185186, 0.9703703703703703, 0.9740740740740741, 0.9777777777777777, 0.9703703703703703, 0.9740740740740741, 0.9777777777777777, 0.9777777777777777, 0.9796296296296296, 0.9796296296296296, 0.9796296296296296, 0.9833333333333333, 0.9851851851851852, 0.987037037037037, 0.9814814814814815, 0.9796296296296296, 0.9851851851851852, 0.9888888888888889, 0.9907407407407407, 0.9888888888888889, 0.9907407407407407, 0.9925925925925926, 0.9851851851851852, 0.9796296296296296, 0.9888888888888889, 0.987037037037037, 0.9925925925925926, 0.9851851851851852, 0.9907407407407407, 0.9888888888888889, 0.9962962962962963, 0.9888888888888889, 0.9944444444444445, 0.9907407407407407, 0.9944444444444445, 0.9962962962962963, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9944444444444445, 0.9962962962962963, 0.9981481481481481, 0.9962962962962963, 0.9962962962962963, 0.9962962962962963, 0.9962962962962963, 0.9962962962962963, 0.9981481481481481, 0.9962962962962963, 0.9962962962962963, 0.9962962962962963, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 0.9981481481481481, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9981481481481481, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.3014705882352941, 0.3897058823529412, 0.39705882352941174, 0.3161764705882353, 0.3161764705882353, 0.2647058823529412, 0.22058823529411764, 0.25, 0.3161764705882353, 0.3161764705882353, 0.40441176470588236, 0.39705882352941174, 0.47794117647058826, 0.47058823529411764, 0.47058823529411764, 0.5294117647058824, 0.5073529411764706, 0.5441176470588235, 0.5294117647058824, 0.4852941176470588, 0.5, 0.5073529411764706, 0.5367647058823529, 0.5073529411764706, 0.4852941176470588, 0.4852941176470588, 0.4852941176470588, 0.47794117647058826, 0.5, 0.5220588235294118, 0.49264705882352944, 0.49264705882352944, 0.47794117647058826, 0.47794117647058826, 0.47794117647058826, 0.4632352941176471, 0.49264705882352944, 0.47794117647058826, 0.47058823529411764, 0.47058823529411764, 0.4852941176470588, 0.5, 0.49264705882352944, 0.5, 0.5073529411764706, 0.5073529411764706, 0.5073529411764706, 0.5294117647058824, 0.5294117647058824, 0.5294117647058824, 0.5294117647058824, 0.5073529411764706, 0.5073529411764706, 0.5220588235294118, 0.5294117647058824, 0.5294117647058824, 0.5441176470588235, 0.5514705882352942, 0.5588235294117647, 0.5588235294117647, 0.5367647058823529, 0.5661764705882353, 0.5441176470588235, 0.5367647058823529, 0.5147058823529411, 0.5367647058823529, 0.5220588235294118, 0.5367647058823529, 0.5294117647058824, 0.5220588235294118, 0.5441176470588235, 0.5294117647058824, 0.5367647058823529, 0.5588235294117647, 0.5661764705882353, 0.5588235294117647, 0.5588235294117647, 0.5661764705882353, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5588235294117647, 0.5514705882352942, 0.5661764705882353, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5735294117647058, 0.5441176470588235, 0.5588235294117647, 0.5735294117647058, 0.5661764705882353, 0.5661764705882353, 0.5735294117647058, 0.5661764705882353, 0.5588235294117647, 0.5661764705882353, 0.5661764705882353, 0.5808823529411765, 0.5661764705882353, 0.5441176470588235, 0.5441176470588235, 0.5735294117647058, 0.5808823529411765, 0.6102941176470589, 0.5808823529411765, 0.5882352941176471, 0.5514705882352942, 0.5661764705882353, 0.5808823529411765, 0.5955882352941176, 0.5955882352941176, 0.5735294117647058, 0.5808823529411765, 0.5882352941176471, 0.6102941176470589, 0.6102941176470589, 0.5882352941176471, 0.5882352941176471, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5882352941176471, 0.5882352941176471, 0.5955882352941176, 0.5808823529411765, 0.5808823529411765, 0.5735294117647058, 0.5808823529411765, 0.5808823529411765, 0.5661764705882353, 0.5735294117647058, 0.5808823529411765, 0.5882352941176471, 0.5882352941176471, 0.5808823529411765, 0.5735294117647058, 0.5735294117647058, 0.5882352941176471, 0.5808823529411765, 0.5735294117647058, 0.5882352941176471, 0.5735294117647058, 0.5808823529411765, 0.5882352941176471, 0.5808823529411765, 0.5735294117647058, 0.5661764705882353, 0.5808823529411765, 0.5735294117647058, 0.5808823529411765, 0.5735294117647058, 0.5882352941176471, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5882352941176471, 0.5882352941176471, 0.5808823529411765, 0.5882352941176471, 0.5882352941176471, 0.5955882352941176, 0.5882352941176471, 0.5808823529411765, 0.5882352941176471, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5955882352941176, 0.5882352941176471, 0.5882352941176471, 0.5808823529411765, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5735294117647058, 0.5808823529411765, 0.5735294117647058, 0.5808823529411765, 0.5808823529411765, 0.5808823529411765, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5955882352941176, 0.5955882352941176, 0.5882352941176471, 0.5882352941176471, 0.5808823529411765, 0.5808823529411765, 0.6029411764705882, 0.6029411764705882, 0.5808823529411765, 0.5808823529411765, 0.5882352941176471, 0.5882352941176471, 0.6029411764705882, 0.6029411764705882, 0.5955882352941176, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5955882352941176, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5808823529411765, 0.5955882352941176, 0.5882352941176471, 0.5882352941176471, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.5882352941176471, 0.6029411764705882, 0.5955882352941176, 0.6029411764705882, 0.6029411764705882, 0.6029411764705882, 0.5955882352941176, 0.5808823529411765, 0.5735294117647058, 0.5808823529411765, 0.5882352941176471, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5955882352941176, 0.5882352941176471]",3.370007038116455,0.48823529411764705
