id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
9,256,"[134, 268]",1,[1],"[91, 88, 80, 73, 72, 51, 44, 44, 38, 37, 35, 22, 3]",pyramid,13,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.000602683458612075,1e-06,,256,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.9}",127125,[0.7962357997894287],[0.15671641791044777],[0.7922939153817984],[0.15384615384615385],[],[],0.3038461538461539,2.3364196771084075e-12,False,0.15671641791044777,0.7962357997894287,0.15384615384615385,0.7922939153817984,0.0,0.0,0.0,6.369961381168736e-10,0.0,1.9109884143506212e-10
16,64,"[134, 268]",1,[3],"[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,[0.9974753678734622],[0.15671641791044777],[0.9880673659623728],[0.15384615384615385],[],[],0.3038461538461539,2.3364196771084075e-12,False,0.15671641791044777,0.9974753678734622,0.15384615384615385,0.9880673659623728,0.0,0.0,0.0,6.369961381168736e-10,0.0,1.9109884143506212e-10
15,1024,"[134, 268]",1,[1],"[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,[1.372191309928894],[0.4701492537313433],[0.7472224235534668],[0.14497041420118342],[],[],0.2949704142011834,0.0,False,0.4701492537313433,1.372191309928894,0.14497041420118342,0.7472224235534668,0.0,0.0,0.0,5.333878513677573e-10,0.0,1.600163554103272e-10
4,1024,"[134, 268, 536]",2,"[1, 2]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[0.8480417728424072, 0.7119981050491333]","[0.22388059701492538, 0.6417910447761194]","[0.5017167329788208, 0.3783130347728729]","[0.7751479289940828, 0.7662721893491125]",[],[],0.9162721893491125,0.04544486981791721,True,0.6417910447761194,0.7119981050491333,0.7662721893491125,0.3783130347728729,0.0,0.0,0.0,0.00013290550428907808,1.0,0.7000398716512867
0,512,"[134, 268, 536]",2,"[1, 2]","[68, 65, 64, 54, 48, 41, 36, 8, 36, 41, 48, 54, 64, 65, 68]",hourglass,14,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0007006700163436125,0.0,0.95,512,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",0,"[0.9338022470474243, 0.9426507949829102]","[0.5223880597014925, 0.5559701492537313]","[1.0680516958236694, 1.0133763551712036]","[0.21893491124260356, 0.257396449704142]",[],[],0.407396449704142,8.600595699301797e-11,False,0.5559701492537313,0.9426507949829102,0.257396449704142,1.0133763551712036,0.0,0.0,0.0,5.053160112872438e-09,0.0,1.5159480338617316e-09
18,512,"[134, 268, 536]",2,"[1, 2]","[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,"[0.7663177251815796, 0.7665291428565979]","[0.15671641791044777, 0.15671641791044777]","[0.7656282782554626, 0.7654140591621399]","[0.15384615384615385, 0.15384615384615385]",[],[],0.3038461538461539,0.0,False,0.15671641791044777,0.7665291428565979,0.15384615384615385,0.7654140591621399,0.0,0.0,0.0,6.369961381168736e-10,0.0,1.9109884143506212e-10
23,256,"[134, 268, 536]",2,"[1, 3]","[88, 75, 74, 48, 42, 29, 42, 48, 74, 75, 88]",hourglass,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0002736146538133412,1e-05,,256,True,kaiming_uniform,none,{},324875,"[0.7763720154762268, 0.7577082514762878]","[0.2462686567164179, 0.27238805970149255]","[0.7564790961305066, 0.7222759713082624]","[0.15384615384615385, 0.15384615384615385]",[],[],0.3038461538461539,0.0,False,0.27238805970149255,0.7577082514762878,0.15384615384615385,0.7222759713082624,0.0,0.0,0.0,6.369961381168736e-10,0.0,1.9109884143506212e-10
14,1024,"[134, 268, 536, 1072]",3,"[1, 2, 3]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[42.110225677490234, 8788428.0, nan]","[0.47761194029850745, 0.8432835820895522, 0.8451492537313433]","[233881.84375, nan, nan]","[0.8402366863905325, 0.8461538461538461, 0.8461538461538461]",[],[],1.0,0.0433867399076119,True,0.8451492537313433,,0.8461538461538461,,0.00295857988165682,7.78061770323954e-06,0.00295857988165682,0.0008207271276042462,1.0,0.7002462181382813
2,32,"[134, 268, 536, 1072]",3,"[5, 14, 31]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.6757937398419451, 0.49213000197908774, 0.4197292888342445]","[0.5671641791044776, 0.7910447761194029, 0.8152985074626866]","[0.4915282673384311, 0.38733570392315203, 0.36607291500949296]","[0.7899408284023669, 0.8313609467455622, 0.8461538461538461]",[],[],1.0,0.04338598942880453,True,0.8152985074626866,0.4197292888342445,0.8461538461538461,0.36607291500949296,0.002162039144287663,0.00056603993791067,0.035502958579881616,0.0007803522766992146,1.0,0.7002341056830097
1,32,"[134, 268, 536, 1072]",3,"[5, 14, 31]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[1.224892872482983, 0.9820729841047259, 0.5885436472608082]","[0.7388059701492538, 0.7201492537313433, 0.8376865671641791]","[0.41906640744773593, 0.3969345955100991, 0.4172142442514205]","[0.8461538461538461, 0.8461538461538461, 0.8461538461538461]",[],[],1.0,0.04338466001972349,True,0.8376865671641791,0.5885436472608082,0.8461538461538461,0.4172142442514205,0.0,0.0,0.0,0.0007088316782335067,1.0,0.70021264950347
