id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
4,1024,"[34520, 69040, 138080, 276160]",3,"[34, 102, 237]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[0.6904769107198659, 0.6754549140725739, 0.6735762914113899]","[0.5505793742757822, 0.5675260718424102, 0.5748334298957126]","[0.6718632406587383, 0.6689721702125954, 0.6636096966042585]","[0.5693379064216356, 0.5913188570369169, 0.5949108943014066]",[],[],0.8739653606631281,0.045252883124251866,True,0.00012597530975256663,0.0001277825145288703,0.01458251257213039,0.003501109184429801,1.0,0.7010503327553289,0.5748334298957126,0.6735762914113899,0.5949108943014066,0.6636096966042585
5,512,"[34520, 69040, 138080, 276160]",3,"[68, 203, 473]","[83, 50, 26, 17]",pyramid,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.020516704633678922,1e-05,,512,True,kaiming_normal,none,{},70625,"[0.6865475478896123, 0.6705771034589925, 0.6660364350604017]","[0.5652665121668597, 0.5826042873696408, 0.5931778679026651]","[0.6711475135293754, 0.667207630083256, 0.6592780575575783]","[0.5902875947254989, 0.5909017172255567, 0.6037171792078978]",[],[],0.7537171792078978,0.04519120591330251,True,3.3159467857775185e-05,3.8329661292866365e-05,0.013122523232370065,0.00031614884273003136,1.0,0.700094844652819,0.5931778679026651,0.6660364350604017,0.6037171792078978,0.6592780575575783
2,32,"[34520, 69040, 138080, 276160]",3,"[1079, 3237, 7552]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.6803634246144344, 0.6739685604497704, 0.670459460051836]","[0.5685110081112399, 0.577143684820394, 0.5837268250289687]","[0.670644038410215, 0.664802136515077, 0.6616679203253085]","[0.5802762392528562, 0.5963940580751315, 0.599557368311279]",[],[],0.7495573683112791,0.045190705121574005,True,2.978700611528322e-06,7.128361700059596e-05,0.011222219647285203,0.00029028837060162495,1.0,0.7000870865111805,0.5837268250289687,0.670459460051836,0.599557368311279,0.6616679203253085
12,128,"[34520, 69040, 138080, 276160]",3,"[270, 810, 1889]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[0.7030687102851558, 0.6762317260889161, 0.670070121890562]","[0.548667439165701, 0.573638470451912, 0.5856097914252607]","[0.6699303418431746, 0.6661828164319357, 0.6624258226810835]","[0.591481078074668, 0.5970313550091539, 0.5990591179810433]",[],[],0.7490591179810433,0.04519065666682946,True,4.6806917272237735e-06,1.0260453949140964e-05,0.004802901439132312,0.00028778620752801636,1.0,0.7000863358622583,0.5856097914252607,0.670070121890562,0.5990591179810433,0.6624258226810835
14,1024,"[34520, 69040, 138080, 276160]",3,"[34, 102, 237]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[nan, nan, nan]","[0.5513325608342989, 0.5547508690614137, 0.5547508690614137]","[nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.7471333978355078,0.04519044600992545,True,0.0,0.0,0.0,0.0002769080586189401,1.0,0.7000830724175856,0.5547508690614137,,0.5563833978355078,
17,1024,"[34520, 69040, 138080, 276160]",3,"[34, 102, 237]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[0.7175187891493805, 0.6873506122779183, 0.687187141449399]","[0.5514194669756662, 0.5547508690614137, 0.5547436268829664]","[0.6867496181851022, 0.6867588158582155, 0.686863943432682]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.7471333978355078,0.04519044600992545,True,0.0,0.0,0.0,0.0002769080586189401,1.0,0.7000830724175856,0.5547436268829664,0.687187141449399,0.5563833978355078,0.686863943432682
20,1024,"[34520, 69040, 138080, 276160]",3,"[34, 102, 237]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[0.6917253172825828, 0.6903901299623598, 0.6887669456654324]","[0.5351100811123987, 0.5528968713789107, 0.5547219003476246]","[0.6910195860652, 0.6893702529553635, 0.6877644695522019]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.7471333978355078,0.04519044600992545,True,0.0,0.0,0.0,0.0002769080586189401,1.0,0.7000830724175856,0.5547219003476246,0.6887669456654324,0.5563833978355078,0.6877644695522019
15,1024,"[34520, 69040, 138080, 276160]",3,"[34, 102, 237]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[nan, nan, nan]","[0.5066338354577057, 0.5547508690614137, 0.5547508690614137]","[nan, nan, nan]","[0.5563833978355078, 0.5563833978355078, 0.5563833978355078]",[],[],0.7471333978355078,0.04519044600992545,True,0.0,0.0,0.0,0.0002769080586189401,1.0,0.7000830724175856,0.5547508690614137,,0.5563833978355078,
27,512,"[34520, 69040, 138080]",2,"[68, 203]","[94, 50, 26, 17]",mutated,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,512,False,xavier_uniform,none,{},226000,"[0.6832715087390029, 0.6712795064319464]","[0.5479721900347625, 0.5808227114716107]","[0.6707416211825826, 0.6658886346004036]","[0.5847257305740308, 0.5892331579801163]",[],[],0.7392331579801164,0.045189662462745715,True,0.0,0.0,0.0,0.0002364463280236616,1.0,0.700070933898407,0.5808227114716107,0.6712795064319464,0.5892331579801163,0.6658886346004036
16,64,"[34520, 69040, 138080, 276160]",3,"[540, 1619, 3777]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[0.6866014151280337, 0.6794077373877047, 0.6747681292155941]","[0.5547219003476246, 0.5576767091541136, 0.5680402665121669]","[0.6811987857592512, 0.6725882562929967, 0.6678944550984174]","[0.5563833978355078, 0.5563833978355078, 0.5838914509513106]",[],[],0.7338914509513106,0.04518918654125558,True,8.498008376831242e-06,0.00016815399693818323,0.027508053115802733,0.00021187013450743147,1.0,0.7000635610403522,0.5680402665121669,0.6747681292155941,0.5838914509513106,0.6678944550984174
