id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
15,1024,"[4480, 8960]",1,[5],"[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,[9.515114954539708],[0.0953125],[2.3068268503461566],[0.096875],[],[],0.246875,8.009554989130463e-08,False,0.0953125,9.515114954539708,0.096875,2.3068268503461566,0.0,0.0,0.0,9.275432280632304e-11,0.0,2.7826296841896915e-11
4,1024,"[4480, 8960]",1,[5],"[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,[2.692139536993844],[0.09642857142857143],[2.3137545721871513],[0.09607142857142857],[],[],0.24607142857142855,0.0,False,0.09642857142857143,2.692139536993844,0.09607142857142857,2.3137545721871513,0.0,0.0,0.0,9.127554350594076e-11,0.0,2.738266305178223e-11
20,1024,"[4480, 8960]",1,[5],"[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,[2.304733228683472],[0.10133928571428572],[2.3043653924124583],[0.09607142857142857],[],[],0.24607142857142855,0.0,False,0.10133928571428572,2.304733228683472,0.09607142857142857,2.3043653924124583,0.0,0.0,0.0,9.127554350594076e-11,0.0,2.738266305178223e-11
13,32,"[4480, 8960, 17920]",2,"[140, 420]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",constant,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,"[2.3630830339023046, 2.3326415394033706]","[0.09821428571428571, 0.09866071428571428]","[2.3242286682128905, 2.354233295576913]","[0.10044642857142858, 0.09839285714285714]",[],[],0.24839285714285714,1.0817862221345565e-11,False,0.09866071428571428,2.3326415394033706,0.09839285714285714,2.354233295576913,0.0,0.0,0.0,9.561325339242811e-11,0.0,2.8683976017728438e-11
26,32,"[4480, 8960]",1,[140],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[2.7414253200803484],[0.10066964285714286],[2.3089605569839478],[0.09696428571428571],[],[],0.2469642857142857,7.443548319095659e-12,False,0.10066964285714286,2.7414253200803484,0.09696428571428571,2.3089605569839478,0.0,0.0,0.0,9.292010346684246e-11,0.0,2.7876031040052742e-11
19,128,"[4480, 8960, 17920]",2,"[35, 105]","[64, 18, 53, 60, 57, 65, 76, 11, 46, 87, 33, 6, 91, 86, 69, 64, 80, 18, 7, 73, 34, 66, 50, 77]",irregular,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,128,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,"[2.309418535232544, 2.3068209511893136]","[0.09575892857142858, 0.10267857142857142]","[2.3051903547559465, 2.3041750512804304]","[0.09991071428571428, 0.096875]",[],[],0.246875,7.235837644617252e-12,False,0.10267857142857142,2.3068209511893136,0.096875,2.3041750512804304,0.0,0.0,0.0,9.275432280632304e-11,0.0,2.7826296841896915e-11
21,512,"[4480, 8960, 17920]",2,"[9, 27]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[12633.791531808036, 4429.641071428571]","[0.09508928571428571, 0.10212053571428571]","[23.48140354701451, 6.4497599710736955]","[0.09696428571428571, 0.09366071428571429]",[],[],0.24366071428571429,0.0,False,0.10212053571428571,4429.641071428571,0.09366071428571429,6.4497599710736955,0.0,0.0,0.0,8.697916489906455e-11,0.0,2.6093749469719367e-11
1,32,"[4480, 8960, 17920, 35840]",3,"[140, 420, 980]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[2.7414253200803484, 2.3171165670667375, 2.3457178911992482]","[0.10066964285714286, 0.10301339285714285, 0.10424107142857143]","[2.3089605569839478, 2.2728663744245257, 2.3086678539003644]","[0.09696428571428571, 0.16071428571428573, 0.09991071428571428]",[],[],0.24991071428571426,4.4393309129139024e-13,False,0.10424107142857143,2.3457178911992482,0.09991071428571428,2.3086678539003644,3.5076530612244906e-06,0.0008633131377551025,-0.02892857142857143,9.689013452471785e-11,0.0,2.906704035741536e-11
29,32,"[4480, 8960]",1,[140],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[2.7414253200803484],[0.10066964285714286],[2.3089605569839478],[0.09696428571428571],[],[],0.2469642857142857,1.7976232222965001e-13,False,0.10066964285714286,2.7414253200803484,0.09696428571428571,2.3089605569839478,0.0,0.0,0.0,9.292010346684246e-11,0.0,2.7876031040052742e-11
22,32,"[4480, 8960, 17920, 35840]",3,"[140, 420, 980]","[100, 75, 62, 53, 53, 48, 40, 39, 26, 25, 20, 14, 14, 14, 20, 25, 26, 39, 40, 48, 53, 53, 62, 75, 100]",hourglass,24,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0005487765132012066,1e-05,,32,False,xavier_normal,cosine,{'T_max': 50},310750,"[2.3044268557003567, 2.3034272500446864, 2.303170596276011]","[0.09352678571428572, 0.09854910714285714, 0.10206473214285715]","[2.3027444192341395, 2.3031050511768885, 2.303377101080758]","[0.09991071428571428, 0.09839285714285714, 0.096875]",[],[],0.246875,1.6854148089204486e-13,False,0.10206473214285715,2.303170596276011,0.096875,2.303377101080758,-3.6139455782312864e-06,1.5359268707482944e-06,-0.0022767857142857034,9.275147357352004e-11,0.0,2.7825442072056015e-11
