id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
15,1024,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[1, 3, 6, 11, 17, 23, 29, 35, 41, 47, 53, 59]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[13.447855949401855, 9.221997334789732, 1.9503784095992174, 1.9392905158381308, 1.9517426638466608, 1.9063460056796695, 1.8934896695638739, 1.881354552906574, 1.8689876015691553, 1.8588327004773366, 1.8492299759779227, 1.8398643015367757]","[0.1461100569259962, 0.18121442125237192, 0.17362428842504743, 0.19283681214421253, 0.21324226901916146, 0.22102067918800986, 0.23069626256877254, 0.2388541073800038, 0.24397647505217226, 0.24720166951242648, 0.2513754505786378, 0.26199962056535764]","[1.9426797814723755, 1.92939973673437, 1.9248859931196176, 1.919153110933955, 1.8940191768188939, 1.8844899376896698, 1.8836858373853251, 1.881510351424152, 1.8819008112315523, 1.881937813324704, 1.881175352155891, 1.8813938597084359]","[0.18285280728376327, 0.1646433990895296, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277]",[],[],1.0,0.11322954007332028,True,0.0010203547695044743,0.0006614381011372823,0.012415505586977543,0.01708795252921041,1.0,0.7051263857587631,0.26199962056535764,1.8398643015367757,0.24203338391502277,1.8813938597084359
61,32,"[527, 1054, 2108, 4216, 8432]",4,"[17, 50, 116, 248]","[24, 22, 12]",pyramid,3,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0007300882229097138,1e-06,,32,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.5}",14141,"[1.9333177361587872, 1.8767780868559227, 1.855657762775385, 1.8093366426127686]","[0.18026565464895636, 0.23529411764705882, 0.269449715370019, 0.34724857685009486]","[1.8945969578347908, 1.8709007302618532, 1.8460522783363353, 1.761972551823386]","[0.26479514415781485, 0.24203338391502277, 0.2572078907435508, 0.41274658573596357]",[],[],1.0,0.11315188357343911,True,0.0006404824310742368,0.0047519276113852545,0.1580677794638341,0.015475957199728097,1.0,0.7046427871599183,0.34724857685009486,1.8093366426127686,0.41274658573596357,1.761972551823386
0,512,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[2, 5, 10, 19, 30, 41, 52, 63, 74, 85, 96, 107]","[68, 65, 64, 54, 48, 41, 36, 8, 36, 41, 48, 54, 64, 65, 68]",hourglass,14,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0007006700163436125,0.0,0.95,512,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",0,"[4.130045815256108, 3.4581966268948405, 2.674201808346743, 2.4347039748414416, 2.2310637284266024, 2.05217286425916, 1.9612984438137908, 1.9191572731980968, 1.8889793019619505, 1.8621561626989054, 1.8400033498212929, 1.821705132570196]","[0.11954459203036052, 0.15749525616698293, 0.20161290322580644, 0.1790796963946869, 0.18023145513185354, 0.19256308100929614, 0.21077594384367293, 0.21855435401252135, 0.23316258774426105, 0.24815025611838362, 0.2604818819958262, 0.271106051982546]","[2.58275745526431, 2.2547664168391135, 2.1388933636892546, 2.077754268154208, 2.0016081637062686, 1.9463200008380757, 1.9217800578506654, 1.9113235931295183, 1.9046104735778207, 1.8997474058625912, 1.897360776371587, 1.8966282065251168]","[0.15022761760242792, 0.19195751138088013, 0.208649468892261, 0.18588770864946888, 0.17602427921092564, 0.19726858877086495, 0.21320182094081944, 0.22078907435508346, 0.2268588770864947, 0.22382397572078908, 0.2268588770864947, 0.22610015174506828]",[],[],0.9394229987444,0.11265136581295954,True,0.0007225955632632415,0.0005422596327160423,0.024141260863567382,0.005086198538821484,1.0,0.7015258595616464,0.271106051982546,1.821705132570196,0.22610015174506828,1.8966282065251168
23,256,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[3, 8, 17, 34, 55, 76, 97, 118, 139, 160, 181, 202]","[88, 75, 74, 48, 42, 29, 42, 48, 74, 75, 88]",hourglass,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0002736146538133412,1e-05,,256,True,kaiming_uniform,none,{},324875,"[2.0569946675418223, 2.0294004024997836, 1.983727596063994, 1.9336521661711372, 1.8940889444099707, 1.8818128647692989, 1.87908673689004, 1.8782059615306532, 1.8777699972144388, 1.8774152845342162, 1.8770666281201314, 1.8767194358023809]","[0.10246679316888045, 0.12144212523719165, 0.15037950664136623, 0.18311195445920303, 0.21551887687345855, 0.228229937393284, 0.2267121988237526, 0.22804022007209257, 0.22652248150256118, 0.2267121988237526, 0.22690191614494404, 0.2267121988237526]","[2.0325965675128246, 2.001477787816651, 1.9552818424604008, 1.9029933268455888, 1.8818745014338283, 1.8782044048555342, 1.8778139275013948, 1.8777862174015305, 1.8778015575929912, 1.877826089381448, 1.8778411555181687, 1.8778465222878231]","[0.11987860394537178, 0.11987860394537178, 0.17981790591805766, 0.17981790591805766, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277]",[],[],0.9066699499542785,0.11252913650000204,True,0.0006138431154253819,0.0021878595502297666,0.033521865084839314,0.002548959776904361,1.0,0.7007646879330712,0.2267121988237526,1.8767194358023809,0.24203338391502277,1.8778465222878231
10,512,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[2, 5, 10, 19, 30, 41, 52, 63, 74, 85, 96, 107]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[54.656868660472604, 2.601539478808698, 1.930847962621946, 1.8969119499937632, 1.8842046941125037, 1.878732905083014, 1.876855111284967, 1.8760421662601117, 1.8753546608215808, 1.8748930395497607, 1.8745987335479004, 1.874273929847438]","[0.1859582542694497, 0.17362428842504743, 0.178842504743833, 0.2222485768500949, 0.22538417757541263, 0.22898880667804972, 0.23107569721115537, 0.23145513185353822, 0.23259343578068678, 0.23259343578068678, 0.23202428381711251, 0.23221400113830393]","[1.9470982542529995, 1.920645490040005, 1.9035741262624044, 1.8862057989392549, 1.8812103155712077, 1.879726022798483, 1.8792078169416042, 1.8787858914894833, 1.878613519921831, 1.8784573671488551, 1.8783500903654895, 1.8782276738214565]","[0.17981790591805766, 0.1646433990895296, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277]",[],[],0.8605613457142196,0.11245668308708892,True,0.0005925283618758582,0.000686319584682626,0.012691405711132614,0.0010449702409384527,1.0,0.7003134910722815,0.23221400113830393,1.874273929847438,0.24203338391502277,1.8782276738214565
12,128,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[5, 14, 31, 64, 106, 148, 190, 232, 274, 316, 358, 400]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[2.182836554760725, 2.0376641791052337, 1.9750835026916562, 1.9285521584172403, 1.8621556703018929, 1.6913478210967037, 1.50783759200625, 1.3237459404241019, 1.1461373991858594, 0.9746557788160444, 0.8124520609600905, 0.6649356303541151]","[0.15180265654648956, 0.17077798861480076, 0.19734345351043645, 0.2286527514231499, 0.26294820717131473, 0.3498387402769873, 0.43445266552836276, 0.5116676152532726, 0.5860368051603111, 0.6566116486435212, 0.7163726048188199, 0.7831531018782015]","[1.999302343461148, 1.9551411109194952, 1.9108995731032492, 1.8629664607764376, 1.7985692972116658, 1.6914698140574154, 1.5726935731442093, 1.4758019402103106, 1.3964661956737907, 1.332779745773408, 1.2909788899067138, 1.2736297599824318]","[0.15477996965098634, 0.19954476479514416, 0.22610015174506828, 0.27693474962063735, 0.3338391502276176, 0.38239757207890746, 0.4317147192716237, 0.4628224582701062, 0.4954476479514416, 0.5326251896813353, 0.5622154779969651, 0.5773899848254932]",[],[],1.0,0.11004963977189845,True,0.0010698987725936881,0.01979793740816558,0.20844254379914473,0.011746178924225316,0.974,0.6853238536772676,0.7831531018782015,0.6649356303541151,0.5773899848254932,1.2736297599824318
5,512,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[2, 5, 10, 19, 30, 41, 52, 63, 74, 85, 96, 107]","[83, 50, 26, 17]",pyramid,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.020516704633678922,1e-05,,512,True,kaiming_normal,none,{},70625,"[2.110542021394907, 1.9854558645208602, 1.8843184865629423, 1.7618814679657937, 1.509131860176677, 1.2358692132913283, 1.0286020374890636, 0.862949052813202, 0.7637699330764486, 0.6663706016662654, 0.6325469388950031, 0.6125827860931725]","[0.1442125237191651, 0.198292220113852, 0.22248576850094876, 0.2860531309297913, 0.39499146272054636, 0.49193701384936445, 0.5759817871371656, 0.6300512236767217, 0.689622462530829, 0.7368620755074938, 0.764181369759059, 0.7772718649212673]","[1.9327454740614016, 1.924515764159751, 1.8422854744429291, 1.5519611745032627, 1.3861685269519302, 1.2893408119045369, 1.282069977751632, 1.327373817042986, 1.3557563857352064, 1.4213589849529933, 1.5327750218294458, 1.4634798043414565]","[0.19423368740515934, 0.2109256449165402, 0.26100151745068284, 0.41274658573596357, 0.4787556904400607, 0.5265553869499241, 0.5705614567526556, 0.5515933232169955, 0.5872534142640364, 0.6039453717754173, 0.5804248861911988, 0.6024279210925645]",[],[],1.0,0.10874907950614333,True,0.0038875641303562397,0.022607910002714577,0.14988274244723415,0.01274912037386956,0.962,0.6772247361121607,0.7772718649212673,0.6125827860931725,0.6024279210925645,1.4634798043414565
16,64,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[9, 26, 59, 125, 208, 291, 374, 457, 540, 623, 706, 789]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[1.9681927694089045, 1.9641849015197899, 1.9530716765763865, 1.9306264975491692, 1.8952368073571093, 1.7739881625145624, 1.614722130240265, 1.5094184482421036, 1.4286725659724138, 1.3727920689317765, 1.3149095060612304, 1.3141074985508854]","[0.15939278937381404, 0.14516129032258066, 0.1513282732447818, 0.1700664136622391, 0.1990134699298046, 0.2703471826977803, 0.3289698349459306, 0.37639916524378675, 0.43691899070385126, 0.4695503699487763, 0.4938341870612787, 0.5078732688294442]","[1.9651457603133322, 1.9565787894230149, 1.9398854667029721, 1.9040468659856793, 1.7629758039989674, 1.667938669100517, 1.6447096346723473, 1.7009086690289117, 1.9067326360841441, 2.6893402048597204, 3.8010556160589632, 2.958462732695665]","[0.11608497723823975, 0.1646433990895296, 0.1646433990895296, 0.17602427921092564, 0.30273141122913505, 0.37936267071320184, 0.40515933232169954, 0.40895295902883155, 0.4362670713201821, 0.44688922610015175, 0.45220030349013657, 0.44764795144157815]",[],[],0.7749624902200404,0.08408657695276033,True,0.00042508073615812615,0.016054357502528444,0.13374258518416332,0.00013768423863076205,0.748,0.5236413052715891,0.5078732688294442,1.3141074985508854,0.44764795144157815,2.958462732695665
2,32,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542, 10542, 10542]",12,"[17, 50, 116, 248, 413, 578, 743, 908, 1073, 1238, 1403, 1568]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[1.9730512050795148, 1.7927920775350177, 1.5781101940705156, 1.3317554546714507, 1.0926134045584064, 0.8073394709261245, 0.6177238157862528, 0.4932832599500397, 0.41238919544482316, 0.3398068837469521, 0.288544807787345, 0.2261719480029683]","[0.19165085388994307, 0.32447817836812143, 0.40037950664136623, 0.519212523719165, 0.603870233352305, 0.7070764560804401, 0.7823942325934358, 0.8218554354012522, 0.8550559666097515, 0.8821855435401252, 0.907987099222159, 0.9324606336558527]","[1.8599945234420268, 1.666395033979633, 1.4510520170237842, 1.1869682997058122, 1.0510601032304836, 1.089587589768249, 1.199533896670537, 1.2305422314020136, 1.366699826554572, 1.4401845324202265, 1.5793356376280372, 1.7027456750457313]","[0.2716236722306525, 0.3596358118361153, 0.45295902883156297, 0.5781487101669196, 0.6244309559939302, 0.6251896813353566, 0.6206373292867982, 0.633535660091047, 0.6160849772382397, 0.6213960546282246, 0.6122913505311077, 0.5986342943854325]",[],[],0.7486342943854325,0.07126969488635636,True,0.00021083857005466152,0.013566245127003022,0.05173127327907301,8.456490946494148e-05,0.634,0.44382536947283946,0.9324606336558527,0.2261719480029683,0.5986342943854325,1.7027456750457313
31,32,"[527, 1054, 2108, 4216, 8432, 10542, 10542, 10542, 10542, 10542, 10542]",10,"[17, 50, 116, 248, 413, 578, 743, 908, 1073, 1238]","[99, 11, 11, 55]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,32,False,xavier_normal,cosine,{'T_max': 50},155375,"[1.9253807814342925, 1.7018313030137961, 1.3768529803748375, 1.2676884469768805, 1.2129099679567674, 1.1202220093070885, 1.061794398247551, 1.0129929331126508, 0.9882982590578014, 0.9782365808290631]","[0.1859582542694497, 0.31214421252371916, 0.5033206831119544, 0.5578747628083491, 0.5670650730411687, 0.5991273003225195, 0.6182887497628533, 0.6308100929614874, 0.6452286093720356, 0.6473154999051414]","[1.8696079134760206, 1.6106898155125573, 1.426100400221366, 1.234525762487073, 1.1527725537738598, 1.1500433348741084, 1.1900208334640596, 1.1665590564651085, 1.2348741471134297, 1.24453466036251]","[0.25796661608497723, 0.3497723823975721, 0.5151745068285281, 0.5606980273141123, 0.590288315629742, 0.5849772382397572, 0.5993930197268589, 0.5819423368740516, 0.5925644916540213, 0.5781487101669196]",[],[],0.7281487101669196,0.06182624562401372,True,0.0002622293972825081,0.01272560853456633,0.0633957174169617,5.7237790749596134e-05,0.55,0.3850171713372249,0.6473154999051414,0.9782365808290631,0.5781487101669196,1.24453466036251
