id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
3,128,"[527, 1054]",1,[5],"[100, 92, 90, 80, 70, 68, 61, 56, 51, 50, 46, 46, 45, 43, 41, 33, 24, 22, 16, 16, 5, 3]",pyramid,22,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00013816103185302256,0.01,,128,False,xavier_normal,none,{},42375,[2.148266524019911],[0.14990512333965844],[2.0325914391617492],[0.11229135053110774],[],[],0.26229135053110775,0.002952601039403388,False,0.14990512333965844,2.148266524019911,0.11229135053110774,2.0325914391617492,0.0,0.0,0.0,6.548858663208162e-09,0.0,1.964657598962449e-09
20,1024,"[527, 1054]",1,[1],"[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,[1.9556958675384521],[0.11005692599620494],[1.9570433237845692],[0.11229135053110774],[],[],0.26229135053110775,0.002952601039403388,False,0.11005692599620494,1.9556958675384521,0.11229135053110774,1.9570433237845692,0.0,0.0,0.0,6.548858663208162e-09,0.0,1.964657598962449e-09
6,1024,"[527, 1054]",1,[1],"[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",constant,22,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.0001431923924022744,0.01,,1024,True,xavier_uniform,exponential,{'gamma': 0.99},84750,[43521.6171875],[0.10815939278937381],[109.01660452627087],[0.0819423368740516],[],[],0.23194233687405158,0.0,False,0.10815939278937381,43521.6171875,0.0819423368740516,109.01660452627087,0.0,0.0,0.0,3.5690899088773434e-09,0.0,1.0707269726632031e-09
17,1024,"[527, 1054, 2108]",2,"[1, 3]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[3.4245564937591553, 2.1248083352137788]","[0.12333965844402277, 0.12903225806451613]","[1.9600107271863043, 1.9533411195679753]","[0.12291350531107739, 0.11987860394537178]",[],[],0.2698786039453718,0.0007140462291179372,False,0.12903225806451613,2.1248083352137788,0.11987860394537178,1.9533411195679753,0.0,0.0,0.0,7.621977278726e-09,0.0,2.2865931836178003e-09
14,1024,"[527, 1054, 2108]",2,"[1, 3]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[255.9857940673828, nan]","[0.16318785578747627, 0.17647058823529413]","[378.4869476920375, nan]","[0.17981790591805766, 0.11608497723823975]",[],[],0.26608497723823976,0.0004226298219369318,False,0.17647058823529413,,0.11608497723823975,,0.0,0.0,0.0,7.065072677233521e-09,0.0,2.1195218031700567e-09
8,512,"[527, 1054, 2108]",2,"[2, 5]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[1.9595539397940012, 1.9404525449199062]","[0.19165085388994307, 0.18026565464895636]","[2.0047199315474864, 1.9313446762710131]","[0.1646433990895296, 0.11229135053110774]",[],[],0.26229135053110775,0.00015250593913797278,False,0.18026565464895636,1.9404525449199062,0.11229135053110774,1.9313446762710131,0.0,0.0,0.0,6.548858663208162e-09,0.0,1.964657598962449e-09
28,128,"[527, 1054]",1,[5],"[49, 97, 97, 17]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.sgd.SGD'>,0.020516704633678922,1e-05,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,[2.0286248700668508],[0.1252371916508539],[1.9969344766802057],[0.11001517450682853],[],[],0.26001517450682854,0.0,False,0.1252371916508539,2.0286248700668508,0.11001517450682853,1.9969344766802057,0.0,0.0,0.0,6.257415706778752e-09,0.0,1.877224712033626e-09
27,32,"[527, 1054, 2108]",2,"[17, 50]","[13, 11, 11, 55]",mutated,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,32,False,xavier_uniform,cosine,{'T_max': 50},254250,"[1.971927453263661, 1.9587929674072555]","[0.1859582542694497, 0.1888045540796964]","[1.970644098674039, 1.953404718899763]","[0.18209408194233687, 0.18133535660091046]",[],[],0.33133535660091046,9.994740771129836e-10,False,0.1888045540796964,1.9587929674072555,0.18133535660091046,1.953404718899763,0.0,0.0,0.0,2.605398184067023e-08,0.0,7.81619455220107e-09
4,1024,"[527, 1054, 2108, 4216]",3,"[1, 3, 6]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[2.1880455017089844, 2.183463348383243, 1.9208363624858675]","[0.1555977229601518, 0.16698292220113853, 0.18738140417457305]","[2.0104429316629226, 1.918295267861964, 1.9021906398677682]","[0.20106221547799696, 0.15857359635811835, 0.16236722306525037]",[],[],0.31236722306525033,6.440447345187322e-10,False,0.18738140417457305,1.9208363624858675,0.16236722306525037,1.9021906398677682,-0.0077389984825493195,0.00036855297734774404,-0.017450682852807292,1.7697740317109168e-08,0.0,5.309322095132751e-09
30,256,"[527, 1054]",1,[3],"[89, 80, 78, 61, 60, 57, 52, 48, 37, 22, 8, 22, 37, 48, 52, 57, 60, 61, 78, 80, 89]",hourglass,20,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.00011353760357248227,0.0,,256,True,xavier_normal,exponential,{'gamma': 0.95},14127,[2.370836995810666],[0.18026565464895636],[1.9554604624761254],[0.10698027314112292],[],[],0.25698027314112293,1.417605120945934e-10,False,0.18026565464895636,2.370836995810666,0.10698027314112292,1.9554604624761254,0.0,0.0,0.0,5.888900210057025e-09,0.0,1.7666700630171077e-09
32,512,"[527, 1054]",1,[2],"[93, 79, 51, 28, 7, 28, 51, 36, 43, 51, 57, 65, 76, 94, 256]",mutated,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,0.99,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5, 'T_max': 50}",254250,[21162831026.712833],[0.18216318785578747],[515620874193.3839],[0.06525037936267071],[],[],0.21525037936267072,0.0,False,0.18216318785578747,21162831026.712833,0.06525037936267071,515620874193.3839,0.0,0.0,0.0,2.5560716120579763e-09,0.0,7.66821483617393e-10
29,32,"[527, 1054, 2108]",2,"[17, 50]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[2.726479734370107, 1.9388193358053971]","[0.1840607210626186, 0.21916508538899432]","[1.8864328068919898, 1.8785239971823684]","[0.24506828528072838, 0.24203338391502277]",[],[],0.39203338391502274,3.7212832904508082e-09,False,0.21916508538899432,1.9388193358053971,0.24203338391502277,1.8785239971823684,0.0,0.0,0.0,8.771832706950862e-08,0.0,2.631549812085259e-08
35,32,"[527, 1054]",1,[17],"[11, 11, 11, 55]",mutated,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,[2.0255917312976757],[0.17077798861480076],[1.9482164578300325],[0.24203338391502277],[],[],0.39203338391502274,3.7212832904508082e-09,False,0.17077798861480076,2.0255917312976757,0.24203338391502277,1.9482164578300325,0.0,0.0,0.0,8.771832706950862e-08,0.0,2.631549812085259e-08
34,1024,"[527, 1054]",1,[1],"[93, 82, 77, 71, 71, 50, 46, 20, 9, 7, 5, 5, 3, 5, 5, 7, 9, 20, 46, 50, 71, 71, 77, 82, 93]",hourglass,24,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.adam.Adam'>,0.011884956687492048,0.01,,1024,False,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",14128,[3047.14453125],[0.127134724857685],[3.079169013612368],[0.23520485584218512],[],[],0.3852048558421851,3.1178912277758145e-09,False,0.127134724857685,3047.14453125,0.23520485584218512,3.079169013612368,0.0,0.0,0.0,7.652062628783366e-08,0.0,2.2956187886350103e-08
13,32,"[527, 1054, 2108, 4216, 8432]",4,"[17, 50, 116, 248]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",constant,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,"[1.9452521145004475, 1.9669060259209186, 1.9365552819883574, 1.9120720450746944]","[0.19924098671726756, 0.18311195445920303, 0.20920303605313093, 0.196157495256167]","[1.9277049525554697, 2.0217544240184546, 1.8910713910332941, 1.8974483928477819]","[0.17981790591805766, 0.24203338391502277, 0.24203338391502277, 0.17981790591805766]",[],[],0.36781790591805763,1.8509757592251233e-09,False,0.196157495256167,1.9120720450746944,0.17981790591805766,1.8974483928477819,0.0,0.0009676914255977126,-0.041476985331310084,5.300931215218932e-08,0.0,1.59027936456568e-08
36,512,"[527, 1054]",1,[2],"[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 17, 15, 12, 5, 4]",mutated,17,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.007435141295848892,0.01,,512,False,xavier_uniform,none,{'T_max': 50},141250,[1.9541900838801258],[0.18026565464895636],[1.9443352048784177],[0.1646433990895296],[],[],0.3146433990895296,0.0,False,0.18026565464895636,1.9541900838801258,0.1646433990895296,1.9443352048784177,0.0,0.0,0.0,1.8659054686007483e-08,0.0,5.597716405802246e-09
1,32,"[527, 1054, 2108, 4216, 8432, 10542]",5,"[17, 50, 116, 248, 413]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[2.726479734370107, 1.9388193358053971, 1.8994262496705752, 1.8919839472200657, 1.8865326822787845]","[0.1840607210626186, 0.21916508538899432, 0.2239089184060721, 0.22462049335863377, 0.22993739328400684]","[1.8864328068919898, 1.8785239971823684, 1.889487144979613, 1.8787702928001855, 1.8816221366341088]","[0.24506828528072838, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277, 0.24203338391502277]",[],[],0.39203338391502274,4.272533892081815e-09,False,0.22993739328400684,1.8865326822787845,0.24203338391502277,1.8816221366341088,-7.663892337640432e-06,1.4737002079298852e-06,-0.0007587253414264028,8.771574169801642e-08,0.0,2.6314722509404928e-08
39,32,"[527, 1054]",1,[17],"[99, 11, 11, 55]",mutated,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,32,True,kaiming_uniform,cosine,{'T_max': 10},211875,[2.1677244612116513],[0.1935483870967742],[1.9175328946077408],[0.24127465857359637],[],[],0.39127465857359633,4.202202389784778e-09,False,0.1935483870967742,2.1677244612116513,0.24127465857359637,1.9175328946077408,0.0,0.0,0.0,8.639729346132169e-08,0.0,2.5919188038396512e-08
