id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
14,1024,"[147, 294, 588, 1176]",3,"[1, 2, 3]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[100.49998474121094, 468436.3125, nan]","[0.10884353741496598, 0.16326530612244897, 0.13435374149659865]","[15029.4892578125, nan, nan]","[0.12972972972972974, 0.16216216216216217, 0.16216216216216217]",[],[],1.0,0.10930736927586386,True,0.016216216216216217,0.00023374726077428785,0.016216216216216217,0.00031676569147696357,1.0,0.7000950297074431,0.13435374149659865,,0.16216216216216217,
10,512,"[147, 294, 588, 1176]",3,"[1, 2, 4]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[30.697647094726562, 24.22715187072754, 1.958872525059447]","[0.16326530612244897, 0.14965986394557823, 0.1377551020408163]","[2.580212354660034, 1.9419810771942139, 1.9422048330307007]","[0.12702702702702703, 0.15675675675675677, 0.15675675675675677]",[],[],1.0,0.1093035836670387,True,0.009909909909909911,0.0001964126288450613,0.01486486486486488,0.0002359450984291324,1.0,0.7000707835295287,0.1377551020408163,1.958872525059447,0.15675675675675677,1.9422048330307007
8,512,"[147, 294, 588, 1176]",3,"[1, 2, 4]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[1.9967598915100098, 2.106926202774048, 1.9915060121185926]","[0.1360544217687075, 0.1564625850340136, 0.1360544217687075]","[2.186525821685791, 1.9588572978973389, 1.9659143686294556]","[0.13243243243243244, 0.16486486486486487, 0.15405405405405406]",[],[],1.0,0.10930224463661675,True,0.007207207207207207,0.00018180342504666832,0.005405405405405406,0.00020735756130909353,1.0,0.7000622072683926,0.1360544217687075,1.9915060121185926,0.15405405405405406,1.9659143686294556
12,128,"[147, 294, 588, 1176]",3,"[2, 5, 10]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[2.277694984358184, 2.170037316627243, 1.991089747876537]","[0.2108843537414966, 0.1564625850340136, 0.21598639455782312]","[1.9337850731772346, 1.8728167469437058, 1.7865968369148872]","[0.25405405405405407, 0.2594594594594595, 0.2891891891891892]",[],[],1.0,0.10930099391779644,True,0.004391891891891889,0.00023861699537375175,0.03243243243243238,0.0001806554266024826,1.0,0.7000541966279807,0.21598639455782312,1.991089747876537,0.2891891891891892,1.7865968369148872
20,1024,"[147, 294, 588, 1176]",3,"[1, 2, 3]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[1.9465776681900024, 1.9490031003952026, 1.9480756521224976]","[0.17006802721088435, 0.14965986394557823, 0.1564625850340136]","[1.9528722763061523, 1.95287024974823, 1.9528666734695435]","[0.16216216216216217, 0.16216216216216217, 0.16486486486486487]",[],[],1.0,0.10929985104876813,True,0.0013513513513513514,1.62324486648811e-06,0.002702702702702703,0.0001562558235508135,1.0,0.7000468767470652,0.1564625850340136,1.9480756521224976,0.16486486486486487,1.9528666734695435
1,32,"[147, 294, 588, 1176]",3,"[5, 15, 34]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[2.673214292850624, 1.998055132878881, 1.9298675108929069]","[0.14285714285714285, 0.19047619047619047, 0.2261904761904762]","[1.9772735479715708, 1.9799640243117873, 1.8539925021094246]","[0.12972972972972974, 0.13243243243243244, 0.16216216216216217]",[],[],1.0,0.10929973587996264,True,0.0011183597390493944,0.0002158915672429186,0.031081081081081097,0.00015379703512632964,1.0,0.7000461391105378,0.2261904761904762,1.9298675108929069,0.16216216216216217,1.8539925021094246
0,512,"[147, 294, 588, 1176]",3,"[1, 2, 4]","[68, 65, 64, 54, 48, 41, 36, 8, 36, 41, 48, 54, 64, 65, 68]",hourglass,14,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0007006700163436125,0.0,0.95,512,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",0,"[4.8483967781066895, 4.405657768249512, 3.7072839639624773]","[0.1292517006802721, 0.12585034013605442, 0.1360544217687075]","[3.221798896789551, 2.992581367492676, 2.526552438735962]","[0.16756756756756758, 0.17027027027027028, 0.21891891891891893]",[],[],1.0,0.10799638695229201,True,0.01711711711711712,0.0005567729892054217,0.05000000000000002,0.00032803950234020304,0.988,0.691698411850702,0.1360544217687075,3.7072839639624773,0.21891891891891893,2.526552438735962
5,512,"[147, 294, 588, 1176]",3,"[1, 2, 4]","[83, 50, 26, 17]",pyramid,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.020516704633678922,1e-05,,512,True,kaiming_normal,none,{},70625,"[2.3816030025482178, 1.7120338678359985, 1.5506838430352763]","[0.12244897959183673, 0.30612244897959184, 0.39285714285714285]","[1.6085500717163086, 1.4553227424621582, 1.19749915599823]","[0.42162162162162165, 0.5216216216216216, 0.6027027027027027]",[],[],1.0,0.0838009271551654,True,0.060360360360360334,0.005484944403863319,0.13108108108108102,0.0017687487279416006,0.766,0.5367306246183825,0.39285714285714285,1.5506838430352763,0.6027027027027027,1.19749915599823
11,128,"[147, 294, 588, 1176]",3,"[2, 5, 10]","[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,"[1.971921865631934, 1.94395996356497, 1.8549470917708208]","[0.1564625850340136, 0.15306122448979592, 0.2465986394557823]","[1.9188816386300165, 1.854576842849319, 1.714163131971617]","[0.12702702702702703, 0.2864864864864865, 0.4135135135135135]",[],[],1.0,0.0817775868607473,True,0.035810810810810806,0.013737521305088873,0.20675675675675675,0.0005715854484079209,0.748,0.5237714756345223,0.2465986394557823,1.8549470917708208,0.4135135135135135,1.714163131971617
2,32,"[147, 294, 588, 1176]",3,"[5, 15, 34]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[1.8446720149241338, 1.646826600541874, 1.409383090174928]","[0.19727891156462585, 0.32653061224489793, 0.45918367346938777]","[1.6936407424308157, 1.4183954883266139, 1.0973759515865429]","[0.2702702702702703, 0.5324324324324324, 0.6837837837837838]",[],[],1.0,0.07061057206757788,True,0.014259086672879777,0.02918107296485675,0.28243243243243243,0.0001621776506753124,0.646,0.4522486532952026,0.45918367346938777,1.409383090174928,0.6837837837837838,1.0973759515865429
