id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
11,128,"[8324, 16648]",1,[66],"[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,[0.6127499156219348],[0.7126381547333013],[0.5744534646764194],[0.5480755369756379],[],[],0.698075536975638,3.762119442144798e-08,False,0.7126381547333013,0.6127499156219348,0.5480755369756379,0.5744534646764194,0.0,0.0,0.0,3.527385682773391e-07,0.0,1.0582157048320175e-07
3,128,"[8324, 16648]",1,[66],"[100, 92, 90, 80, 70, 68, 61, 56, 51, 50, 46, 46, 45, 43, 41, 33, 24, 22, 16, 16, 5, 3]",pyramid,22,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00013816103185302256,0.01,,128,False,xavier_normal,none,{},42375,[1.0498027786046824],[0.3352955309947141],[0.9391592399870425],[0.27764163182932106],[],[],0.427641631829321,0.0,False,0.3352955309947141,1.0498027786046824,0.27764163182932106,0.9391592399870425,0.0,0.0,0.0,1.5794086624954964e-09,0.0,4.73822598748649e-10
9,256,"[8324, 16648]",1,[33],"[91, 88, 80, 73, 72, 51, 44, 44, 38, 37, 35, 22, 3]",pyramid,13,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.000602683458612075,1e-06,,256,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.9}",127125,[0.8588654209306067],[0.28159538683325325],[0.83424110788023],[0.27764163182932106],[],[],0.427641631829321,0.0,False,0.28159538683325325,0.8588654209306067,0.27764163182932106,0.83424110788023,0.0,0.0,0.0,1.5794086624954964e-09,0.0,4.73822598748649e-10
18,512,"[8324, 16648, 33296]",2,"[17, 50]","[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,"[0.6752162677401937, 0.6655420636913055]","[0.7178039404132629, 0.7181042767900048]","[0.6755046283750245, 0.6554719430693097]","[0.722310316659459, 0.722310316659459]",[],[],0.872310316659459,1.245109414880901e-07,False,0.7181042767900048,0.6655420636913055,0.722310316659459,0.6554719430693097,0.0,0.0,0.0,1.1503549611943493e-05,0.0,3.4510648835830484e-06
17,1024,"[8324, 16648, 33296]",2,"[9, 26]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[0.70854813556497, 0.6084221956650836]","[0.7176838058625661, 0.7179240749639596]","[0.6197816530176061, 0.6515336501925437]","[0.7233674499062995, 0.722310316659459]",[],[],0.872310316659459,1.245109414880901e-07,False,0.7179240749639596,0.6084221956650836,0.722310316659459,0.6515336501925437,0.0,0.0,0.0,1.1503549611943493e-05,0.0,3.4510648835830484e-06
20,1024,"[8324, 16648, 33296]",2,"[9, 26]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[0.685461770995542, 0.6785552940765062]","[0.6853676117251322, 0.7168428640076886]","[0.6841956650493043, 0.67431110705883]","[0.722310316659459, 0.722310316659459]",[],[],0.872310316659459,1.245109414880901e-07,False,0.7168428640076886,0.6785552940765062,0.722310316659459,0.67431110705883,0.0,0.0,0.0,1.1503549611943493e-05,0.0,3.4510648835830484e-06
21,512,"[8324, 16648, 33296]",2,"[17, 50]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[2199.806960612292, 826.4647026153667]","[0.5785679961556944, 0.576345506967804]","[3.5890714161949715, 1.1926285882129277]","[0.722358368170679, 0.7140935082408342]",[],[],0.8640935082408342,0.0,False,0.576345506967804,826.4647026153667,0.7140935082408342,1.1926285882129277,0.0,0.0,0.0,9.760281648454745e-06,0.0,2.9280844945364237e-06
4,1024,"[8324, 16648, 33296, 66592]",3,"[9, 26, 59]","[89, 86, 79, 35, 15, 13, 10]",pyramid,7,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.026084817419894882,0.0001,,1024,True,kaiming_normal,cosine,{'T_max': 100},56500,"[0.5268109800837351, 0.4178181684458273, 0.31416907665936894]","[0.7672993753003364, 0.8511532916866891, 0.8692635752042287]","[3.4178398658463878, 8.414216636209416, 5.145909086729733]","[0.8643505838258613, 0.8847244245831531, 0.8870789486329345]",[],[],1.0,0.06465873668093533,True,0.8692635752042287,0.31416907665936894,0.8870789486329345,5.145909086729733,0.00045456729614146374,0.000104135081945321,0.012541444428427306,0.00015094706320308604,1.0,0.7000452841189608
5,512,"[8324, 16648, 33296, 66592]",3,"[17, 50, 116]","[83, 50, 26, 17]",pyramid,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.020516704633678922,1e-05,,512,True,kaiming_normal,none,{},70625,"[0.4458656390374352, 0.33076109057261016, 0.32787673430967534]","[0.7952907256126862, 0.8664103796251802, 0.8762914464199903]","[2.4937498222804355, 0.9559605049666526, 2.2339444467592466]","[0.8634376051126808, 0.8809764067079909, 0.8873192061890346]",[],[],1.0,0.0646586925608483,True,0.8762914464199903,0.32787673430967534,0.8873192061890346,2.2339444467592466,0.00024122829370054385,0.00010201905962516532,0.01511220027869875,0.0001493548030576972,1.0,0.7000448064409173
26,32,"[8324, 16648, 33296]",2,"[261, 782]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[5.074389637519052, 0.5340875903899025]","[0.7238106679481019, 0.7551657856799615]","[0.470977583575825, 0.3991934015912305]","[0.7759358031810101, 0.8524818605545145]",[],[],1.0,0.06465865133193746,True,0.7551657856799615,0.5340875903899025,0.8524818605545145,0.3991934015912305,0.0,0.0,0.0,0.00014786688324628622,1.0,0.7000443600649738
