id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
12,128,"[2097, 4194, 8388, 16776]",3,"[17, 50, 116]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[0.6559444076115595, 0.3233877655205752, 0.28081149150629414]","[0.6323319027181689, 0.9251311397234144, 0.9407486886027658]","[0.37159067209317626, 0.26624370456287566, 0.24047375702173593]","[0.9361052832347893, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.041666673509902254,True,6.742997397202973e-05,9.902933427133826e-06,0.0033377837116155273,0.00012657501216659764,1.0,0.70003797250365,0.9407486886027658,0.28081149150629414,0.9427808506580202,0.24047375702173593
1,32,"[2097, 4194, 8388, 16776]",3,"[66, 198, 461]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.4355297000047475, 0.23492328270125742, 0.22524213632786336]","[0.9237005245588936, 0.9403910348116357, 0.9413447782546495]","[0.2196569659146966, 0.22145628135053796, 0.2193707737864917]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9413447782546495,0.22524213632786336,0.9427808506580202,0.2193707737864917
2,32,"[2097, 4194, 8388, 16776]",3,"[66, 198, 461]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[0.400602676098723, 0.24081715767511197, 0.22764282395222044]","[0.8311874105865522, 0.9408679065331426, 0.9414639961850262]","[0.2250761850920884, 0.2233440943507095, 0.21766338423931847]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9414639961850262,0.22764282395222044,0.9427808506580202,0.21766338423931847
7,32,"[2097, 4194, 8388, 16776]",3,"[66, 198, 461]","[98, 65, 60, 37, 37, 33, 31, 18, 15, 8]",pyramid,10,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.052164117530572714,1e-05,,32,True,kaiming_uniform,none,{},98875,"[0.2946020660475145, 0.2350367938954886, 0.23355485672645473]","[0.9103481163567001, 0.9415832141154029, 0.9415832141154029]","[0.22195470268441456, 0.2231739367142209, 0.2209918472476072]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9415832141154029,0.23355485672645473,0.9427808506580202,0.2209918472476072
6,1024,"[2097, 4194, 8388, 16776]",3,"[3, 8, 17]","[73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",constant,22,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.0001431923924022744,0.01,,1024,True,xavier_uniform,exponential,{'gamma': 0.99},84750,"[1045.0015871978453, 453.99646770311756, 320.11937795483504]","[0.804482594182165, 0.8838817358130663, 0.8776824034334764]","[5.285573325174446, 2.4383525827016035, 1.1949121412284134]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.8776824034334764,320.11937795483504,0.9427808506580202,1.1949121412284134
8,512,"[2097, 4194, 8388, 16776]",3,"[5, 14, 31]","[90, 78, 68, 57, 56, 48, 40, 34, 28, 27, 16, 16, 27, 28, 34, 40, 48, 56, 57, 68, 78, 90]",hourglass,21,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.001559044554898602,0.001,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",113000,"[0.277854250856792, 0.22452865521084653, 0.22540008752443816]","[0.9418216499761564, 0.9415832141154029, 0.9415832141154029]","[0.21963253811970937, 0.2216853773078913, 0.2192727338146804]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9415832141154029,0.22540008752443816,0.9427808506580202,0.2192727338146804
10,512,"[2097, 4194, 8388, 16776]",3,"[5, 14, 31]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[14.501823467772292, 0.23482429849061162, 0.23332604090827502]","[0.7978063900810682, 0.9415832141154029, 0.9415832141154029]","[0.23376896268319203, 0.22701957443845924, 0.22616546629904427]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9415832141154029,0.23332604090827502,0.9427808506580202,0.22616546629904427
11,128,"[2097, 4194, 8388, 16776]",3,"[17, 50, 116]","[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,"[0.31499289306618794, 0.26360441665451584, 0.22580733079539633]","[0.9418216499761564, 0.9415832141154029, 0.9415832141154029]","[0.3095701242332215, 0.24647821599396272, 0.21930408770235899]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9415832141154029,0.22580733079539633,0.9427808506580202,0.21930408770235899
13,32,"[2097, 4194, 8388, 16776]",3,"[66, 198, 461]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",constant,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,"[0.625338443476285, 0.2432586879859837, 0.22997686987619315]","[0.9003338102050549, 0.9415832141154029, 0.9415832141154029]","[0.2351929604290961, 0.21999428459058934, 0.23084263692338367]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9415832141154029,0.22997686987619315,0.9427808506580202,0.23084263692338367
16,64,"[2097, 4194, 8388, 16776]",3,"[33, 99, 231]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[0.6797182312396008, 0.5022536587959593, 0.3506729048692333]","[0.6967095851216023, 0.8836432999523128, 0.9344301382927992]","[0.6524870793555225, 0.24606952681674227, 0.22225799276393127]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9344301382927992,0.3506729048692333,0.9427808506580202,0.22225799276393127
17,1024,"[2097, 4194, 8388, 16776]",3,"[3, 8, 17]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[1.4282911383201806, 0.42719360088870023, 0.256732845340505]","[0.787792083929423, 0.9415832141154029, 0.9415832141154029]","[0.5269570174322723, 0.23485378480789748, 0.22627101794536073]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9415832141154029,0.256732845340505,0.9427808506580202,0.22627101794536073
18,512,"[2097, 4194, 8388, 16776]",3,"[5, 14, 31]","[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,"[0.6891740706061317, 0.6842500255911704, 0.6602609462833541]","[0.6084883166428231, 0.7448736289938007, 0.9295422031473534]","[0.6868003605091001, 0.675902929716203, 0.6332229989506738]","[0.9427808506580202, 0.9427808506580202, 0.9427808506580202]",[],[],1.0,0.04166666635101874,True,0.0,1.232595164407831e-32,0.0,0.00012617409300839672,1.0,0.7000378522279025,0.9295422031473534,0.6602609462833541,0.9427808506580202,0.6332229989506738
