id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
32,32,"[4480, 8960, 17920, 35840, 71680, 89600, 89600, 89600]",7,"[140, 420, 980, 2100, 3500, 4900, 6300]","[55, 62, 62, 55, 256]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{'T_max': 10},28250,"[1.0030236024941717, 0.731034809670278, 0.652484927592533, 0.5990193061863205, 0.5684434020945004, 0.5265157694422773, 0.5028758498440896]","[0.6354910714285714, 0.7377232142857143, 0.7747767857142858, 0.7912946428571429, 0.8040178571428571, 0.8165178571428572, 0.8237723214285714]","[0.6371594093527113, 0.5992389431170054, 0.5184227038281305, 0.5008276809751987, 0.5079309242112297, 0.49386032968759536, 0.49784052105886595]","[0.7638392857142857, 0.7908928571428572, 0.8166964285714285, 0.823125, 0.825625, 0.8291964285714286, 0.8319642857142857]",[],[],0.9819642857142857,0.05744476173782716,True,1.1059253246753245e-05,0.0005413867268846315,0.023735119047619047,0.00022267850177241436,1.0,0.7000668035505316,0.8237723214285714,0.5028758498440896,0.8319642857142857,0.49784052105886595
57,64,"[4480, 8960, 17920]",2,"[70, 210]","[55, 62, 62, 82]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,64,False,kaiming_normal,none,{'T_max': 10},28250,"[1.1179507434368134, 0.6451465459806579]","[0.6133928571428572, 0.7700892857142857]","[0.6557061609200069, 0.5051041232688086]","[0.7579464285714286, 0.8167857142857143]",[],[],0.9667857142857144,0.05744336854144069,True,0.0,0.0,0.0,0.00016608323172828858,1.0,0.7000498249695184,0.7700892857142857,0.6451465459806579,0.8167857142857143,0.5051041232688086
63,16,"[4480, 8960]",1,[280],"[55, 62, 62, 72]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,16,False,kaiming_normal,none,{'T_max': 10},28250,[0.9569806096809251],[0.6683035714285714],[0.639180615650756],[0.7634821428571429],[],[],0.9134821428571429,0.057440688142723656,True,0.0,0.0,0.0,5.719844657507478e-05,1.0,0.7000171595339725,0.6683035714285714,0.9569806096809251,0.7634821428571429,0.639180615650756
52,128,"[4480, 8960, 17920, 35840]",3,"[35, 105, 245]","[55, 62, 62, 72]",mutated,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,1e-06,,128,False,kaiming_normal,none,{'T_max': 10},169500,"[1.5252121874264308, 0.8260462122304099, 0.6542867777603013]","[0.4578125, 0.6983258928571429, 0.7680803571428572]","[0.733230117729732, 0.5486259777205331, 0.47362863864217486]","[0.7475892857142857, 0.7928571428571428, 0.8316071428571429]",[],[],1.0,0.057217437516908755,True,0.00040008503401360547,0.001178860189909297,0.0613839285714286,0.00032150922266946277,0.996,0.6972964527668007,0.7680803571428572,0.6542867777603013,0.8316071428571429,0.47362863864217486
27,128,"[4480, 8960, 17920, 35840, 71680, 89600, 89600, 89600, 89600]",8,"[35, 105, 245, 525, 875, 1225, 1575, 1925]","[55, 62, 62, 72]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,128,False,kaiming_normal,none,{'T_max': 10},28250,"[1.3655503647668021, 0.6932283801691873, 0.5634508247886385, 0.5183248036674091, 0.47365514882973264, 0.4269131635768073, 0.39236747886453355, 0.3700581444587026]","[0.5573660714285714, 0.7619419642857143, 0.8000558035714286, 0.8182198660714286, 0.8348214285714286, 0.8504464285714286, 0.8606696428571429, 0.8705133928571429]","[0.7398724092755999, 0.5211624080794198, 0.4553292233603341, 0.43265494074140276, 0.40334850209099904, 0.4079643716130938, 0.41027850917407443, 0.40441557901246206]","[0.7516071428571428, 0.8121428571428572, 0.8349107142857143, 0.8469642857142857, 0.8573214285714286, 0.8559821428571428, 0.8590178571428572, 0.859375]",[],[],1.0,0.05710241876318432,True,5.702003023431597e-05,0.001216070930325256,0.02823979591836745,0.00031581419617229405,0.994,0.6958947442588517,0.8705133928571429,0.3700581444587026,0.859375,0.40441557901246206
36,128,"[4480, 8960, 17920, 35840, 71680, 89600, 89600]",6,"[35, 105, 245, 525, 875, 1225]","[72, 62, 62, 72]",mutated,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,1e-06,,128,False,kaiming_normal,none,{'T_max': 10},169500,"[1.4514121191842215, 0.804955393075943, 0.6174800312944821, 0.5346436036484582, 0.4833525242124285, 0.41373658337763375]","[0.4694196428571429, 0.7061383928571429, 0.7830915178571428, 0.8118582589285714, 0.8320535714285714, 0.8521428571428571]","[0.7209722828865052, 0.5401470252445766, 0.4554459912436349, 0.43124204533440724, 0.41430810451507566, 0.3893761098384857]","[0.7434821428571429, 0.8047321428571429, 0.8383928571428572, 0.8491071428571428, 0.8491964285714285, 0.86]",[],[],1.0,0.056987495951351906,True,9.791416566626648e-05,0.001603770062712584,0.04301785714285722,0.00031401657950214616,0.992,0.6944942049738505,0.8521428571428571,0.41373658337763375,0.86,0.3893761098384857
31,32,"[4480, 8960, 17920, 35840, 71680, 89600, 89600, 89600]",7,"[140, 420, 980, 2100, 3500, 4900, 6300]","[55, 11, 11, 55]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{'T_max': 10},28250,"[1.4290827772447041, 0.9657949006983212, 0.8177053182785, 0.7473798688767211, 0.6986623845781599, 0.6451096442554678, 0.617099799779909]","[0.4810267857142857, 0.64296875, 0.7108258928571428, 0.7412667410714285, 0.7646205357142857, 0.7877678571428571, 0.795625]","[0.8545396491459438, 0.6806065566199166, 0.6270026316387313, 0.5915814114042691, 0.5593045558248247, 0.5285618708389146, 0.513464902128492]","[0.708125, 0.7505357142857143, 0.7758928571428572, 0.7904464285714285, 0.8135714285714286, 0.8283035714285715, 0.83125]",[],[],0.9812500000000001,0.05675528914154486,True,1.9987824675324682e-05,0.0017199070699708467,0.05343750000000014,0.00021450380815911754,0.988,0.6916643511424477,0.795625,0.617099799779909,0.83125,0.513464902128492
2,32,"[4480, 8960, 17920, 35840, 71680, 89600, 89600, 89600, 89600, 89600]",9,"[140, 420, 980, 2100, 3500, 4900, 6300, 7700, 9100]","[55, 11, 11, 55]",hourglass,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{},28250,"[1.4072428337165288, 0.9358094992382185, 0.8303835506417921, 0.7348070612975529, 0.6708536166804178, 0.6363877360309873, 0.6080999056036983, 0.5920449947565793, 0.5838408286230905]","[0.4863839285714286, 0.6549107142857142, 0.6889508928571428, 0.7403180803571429, 0.7730803571428572, 0.7867410714285714, 0.7975223214285714, 0.8022098214285714, 0.8040625]","[0.8251436114311218, 0.657006043621472, 0.6096256536671093, 0.5517276875887598, 0.532070218196937, 0.5305907159192221, 0.5021602213808468, 0.5032414538093976, 0.4805947424684252]","[0.7015178571428572, 0.7452678571428571, 0.779375, 0.8110714285714286, 0.824375, 0.8283928571428572, 0.8333928571428572, 0.833125, 0.8407142857142857]",[],[],0.9907142857142858,0.05618195216504265,True,1.5535315688775508e-05,0.0020568613788107828,0.04614955357142869,0.0002573941525052499,0.978,0.6846772182457516,0.8040625,0.5838408286230905,0.8407142857142857,0.4805947424684252
46,64,"[4480, 8960, 17920, 35840, 71680]",4,"[70, 210, 490, 1050]","[55, 11, 11, 82]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,64,False,kaiming_normal,none,{'T_max': 10},28250,"[1.5393123320170812, 0.9204302447182792, 0.7738571317068168, 0.7117203957800354]","[0.46964285714285714, 0.6685267857142857, 0.7227120535714285, 0.751953125]","[0.8432490154675075, 0.6698811440808432, 0.5781838440895081, 0.5304757529497146]","[0.7125892857142857, 0.7597321428571429, 0.7969642857142857, 0.8175892857142857]",[],[],0.9675892857142857,0.05491599760112982,True,0.00010714285714285712,0.001595353854432397,0.061160714285714346,0.00016435206289157147,0.956,0.6692493056188674,0.751953125,0.7117203957800354,0.8175892857142857,0.5304757529497146
45,32,"[4480, 8960, 17920, 35840, 71680]",4,"[140, 420, 980, 2100]","[55, 62, 11, 55, 32]",mutated,3,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0021515234499361693,0.0,,32,False,kaiming_normal,none,{'T_max': 10},28250,"[1.3682621129921504, 0.9016991557819503, 0.7835327272436449, 0.7172981541603803]","[0.5165178571428571, 0.6880580357142857, 0.7329799107142857, 0.7574497767857142]","[0.853297906262534, 0.6774765525545393, 0.6308675338115011, 0.5739092612266541]","[0.7182142857142857, 0.7658035714285715, 0.7809821428571428, 0.81125]",[],[],0.96125,0.05480065998813562,True,4.7467201166180784e-05,0.0011295061383928581,0.05625000000000002,0.00014570414141563333,0.954,0.6678437112424246,0.7574497767857142,0.7172981541603803,0.81125,0.5739092612266541
