id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
13,32,"[64, 128]",1,[2],"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",constant,17,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,[1.1050548553466797],[0.3125],[0.8511847138404847],[0.3],[],[],0.44999999999999996,0.0,False,0.3125,1.1050548553466797,0.3,0.8511847138404847,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
11,128,"[64, 128]",1,[1],"[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 64, 61, 60, 55, 50, 46, 35, 30, 23, 17, 7, 7, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,128,False,xavier_normal,cosine,{'T_max': 50},155375,[0.8069061636924744],[0.3125],[0.7607083559036255],[0.3],[],[],0.44999999999999996,0.0,False,0.3125,0.8069061636924744,0.3,0.7607083559036255,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
18,512,"[64, 128]",1,[1],"[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,[0.7137056589126587],[0.296875],[0.7122435569763184],[0.3],[],[],0.44999999999999996,0.0,False,0.296875,0.7137056589126587,0.3,0.7122435569763184,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
10,512,"[64, 128, 256]",2,"[1, 2]","[7, 34, 50, 52, 53, 58, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",inv_pyramid,17,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,kaiming_uniform,cosine,{'T_max': 50},141250,"[5.764123916625977, 314.85418701171875]","[0.59375, 0.6953125]","[13.024523735046387, 6.086945533752441]","[0.7, 0.3]",[],[],0.44999999999999996,0.0,False,0.6953125,314.85418701171875,0.3,6.086945533752441,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
14,1024,"[64, 128, 256]",2,"[1, 2]","[4, 5, 24, 30, 32, 34, 41, 53, 62, 68, 69, 74, 79, 85, 86, 87, 89, 95, 96]",triangular,19,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.06903233505484939,1e-05,0.99,1024,False,kaiming_normal,cosine,{'T_max': 50},197750,"[24.76259994506836, 336570.125]","[0.53125, 0.703125]","[1325.2342529296875, nan]","[0.7, 0.3]",[],[],0.44999999999999996,0.0,False,0.703125,336570.125,0.3,,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
23,256,"[64, 128, 256]",2,"[1, 2]","[88, 75, 74, 48, 42, 29, 42, 48, 74, 75, 88]",hourglass,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0002736146538133412,1e-05,,256,True,kaiming_uniform,none,{},324875,"[0.7207879424095154, 0.7111395001411438]","[0.375, 0.3984375]","[0.7112500667572021, 0.7016994953155518]","[0.3, 0.3]",[],[],0.44999999999999996,0.0,False,0.3984375,0.7111395001411438,0.3,0.7016994953155518,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
24,512,"[64, 128, 256]",2,"[1, 2]","[93, 79, 51, 28, 7, 28, 51, 79, 93]",hourglass,8,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5}",339000,"[0.6771818995475769, 7009145.0]","[0.625, 0.703125]","[5235463.0, 2994.861572265625]","[0.7, 0.3]",[],[],0.44999999999999996,0.0,False,0.703125,7009145.0,0.3,2994.861572265625,0.0,0.0,0.0,8.336837272976209e-08,0.0,2.501051181892863e-08
17,1024,"[64, 128, 256, 512]",3,"[1, 2, 3]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[1.045853853225708, 0.8081414103507996, 0.778445303440094]","[0.375, 0.5234375, 0.54296875]","[0.6922126412391663, 0.6878267526626587, 0.6848779916763306]","[0.325, 0.3375, 0.69375]",[],[],1.0,0.05382114796538131,True,0.54296875,0.778445303440094,0.69375,0.6848779916763306,0.18437499999999998,0.029227430555555548,0.36249999999999993,0.5343772222260268,0.916,0.801513166667808
0,512,"[64, 128, 256, 512]",3,"[1, 2, 3]","[68, 65, 64, 54, 48, 41, 36, 8, 36, 41, 48, 54, 64, 65, 68]",hourglass,14,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0007006700163436125,0.0,0.95,512,True,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",0,"[1.5935152769088745, 1.0798097848892212, 1.3990812301635742]","[0.359375, 0.4765625, 0.46484375]","[1.0211446285247803, 0.9350870847702026, 0.8481274843215942]","[0.425, 0.44375, 0.475]",[],[],1.0,0.04732236697472625,True,0.46484375,1.3990812301635742,0.475,0.8481274843215942,0.024999999999999994,0.0004253472222222221,0.04062500000000002,0.015774269937143533,1.0,0.704732280981143
12,128,"[64, 128, 256, 512]",3,"[1, 2, 4]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[0.7203392386436462, 0.8122042417526245, 0.7751844525337219]","[0.5, 0.40625, 0.5390625]","[0.7726477146148681, 0.7553811550140381, 0.725825822353363]","[0.3875, 0.39375, 0.4625]",[],[],1.0,0.047317837992950834,True,0.5390625,0.7751844525337219,0.4625,0.725825822353363,0.025000000000000005,0.0011545138888888896,0.07187500000000002,0.01554944886782134,1.0,0.7046648346603464
