id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal
3,128,"[346, 692, 1384, 2768, 5536]",4,"[3, 9, 20, 42]","[100, 92, 90, 80, 70, 68, 61, 56, 51, 50, 46, 46, 45, 43, 41, 33, 24, 22, 16, 16, 5, 3]",pyramid,22,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00013816103185302256,0.01,,128,False,xavier_normal,none,{},42375,"[0.7179177458575695, 0.6986318416678148, 0.713402481781954, 0.7130094056873653]","[0.5028901734104047, 0.5274566473988439, 0.5101156069364162, 0.4916907514450867]","[0.6906664379052775, 0.691980004791845, 0.6917647884378796, 0.6930360601572567]","[0.5455594002306805, 0.5282583621683967, 0.532871972318339, 0.5017301038062284]",[],[],0.6517301038062284,1.2644542350022938e-07,False,0.4916907514450867,0.7130094056873653,0.5017301038062284,0.6930360601572567,-0.0011238281134474898,0.000254759614681071,-0.033833141099577024,9.152383157114142e-06,0.0,2.745714947134243e-06
35,1024,"[346, 692]",1,[1],"[8, 10, 13, 19, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",mutated,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",84750,[633.4506225585938],[0.4913294797687861],[311857315840.0],[0.4809688581314879],[],[],0.6309688581314878,3.6532923511072594e-08,False,0.4913294797687861,633.4506225585938,0.4809688581314879,311857315840.0,0.0,0.0,0.0,6.073212697235787e-06,0.0,1.8219638091707364e-06
36,128,"[346, 692]",1,[3],"[99, 97, 97, 96, 95, 93, 92, 86, 93]",mutated,25,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0655108914701854,0.0,0.95,128,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5, 'T_max': 50}",155375,[480178713357.5747],[0.5173410404624278],[1732964849038.0254],[0.4809688581314879],[],[],0.6309688581314878,3.6532923511072594e-08,False,0.5173410404624278,480178713357.5747,0.4809688581314879,1732964849038.0254,0.0,0.0,0.0,6.073212697235787e-06,0.0,1.8219638091707364e-06
33,32,"[346, 692]",1,[11],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[5.494040013737761],[0.5086705202312138],[0.7242080552080236],[0.46943483275663206],[],[],0.619434832756632,0.0,False,0.5086705202312138,5.494040013737761,0.46943483275663206,0.7242080552080236,0.0,0.0,0.0,4.822095234126028e-06,0.0,1.4466285702378084e-06
18,512,"[346, 692, 1384, 2768, 5536, 6934]",5,"[1, 3, 6, 12, 19]","[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,"[0.6930499076843262, 0.6934975905914527, 0.6931869553003697, 0.6932000066503624, 0.6930827621186815]","[0.5086705202312138, 0.5086705202312138, 0.5086705202312138, 0.5083092485549133, 0.5085087972310355]","[0.695052024196176, 0.6950511306077414, 0.6950475994278403, 0.6950338187239712, 0.6950133764620058]","[0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.72777604368424,9.339197601307804e-07,False,0.5085087972310355,0.6930827621186815,0.4809688581314879,0.6950133764620058,0.0,3.0814879110195774e-33,0.0,4.209778128005523e-05,0.0,1.2629334384016572e-05
40,512,"[346, 692]",1,[1],"[90, 78, 68, 57, 56, 48, 64, 68, 69, 69, 71, 75, 76, 88, 88, 89, 97]",mutated,21,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.007435141295848892,0.01,,512,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1, 'T_max': 50}",141250,[0.6931476593017578],[0.5086705202312138],[0.6930300080514972],[0.5190311418685121],[],[],0.6690311418685121,2.3293748220264206e-07,False,0.5086705202312138,0.6931476593017578,0.5190311418685121,0.6930300080514972,0.0,0.0,0.0,1.3002300886377566e-05,0.0,3.9006902659132704e-06
39,1024,"[346, 692]",1,[1],"[8, 10, 13, 19, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73]",mutated,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",84750,[633.4506225585938],[0.4913294797687861],[311857315840.0],[0.4809688581314879],[],[],0.6309688581314878,6.599856395590961e-08,False,0.4913294797687861,633.4506225585938,0.4809688581314879,311857315840.0,0.0,0.0,0.0,6.073212697235787e-06,0.0,1.8219638091707364e-06
37,32,"[346, 692]",1,[11],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[5.494040013737761],[0.5086705202312138],[0.7242080552080236],[0.46943483275663206],[],[],0.619434832756632,3.585604156480572e-08,False,0.5086705202312138,5.494040013737761,0.46943483275663206,0.7242080552080236,0.0,0.0,0.0,4.822095234126028e-06,0.0,1.4466285702378084e-06
41,64,"[346, 692]",1,[6],"[99, 97, 97, 96, 95, 93, 92, 86, 78, 71, 69, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",mutated,21,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0655108914701854,0.0,0.95,64,False,xavier_uniform,none,{'T_max': 50},155375,[0.7077421404722798],[0.5404624277456648],[0.7452623100979243],[0.45098039215686275],[],[],0.6009803921568627,0.0,False,0.5404624277456648,0.7077421404722798,0.45098039215686275,0.7452623100979243,0.0,0.0,0.0,3.3338282875961104e-06,0.0,1.0001484862788332e-06
16,64,"[346, 692, 1384, 2768, 5536, 6934, 6934]",6,"[6, 17, 39, 83, 138, 193]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[0.7692301276791302, 0.7631171738481246, 0.7539027722584719, 0.7358459713142043, 0.7168975900187078, 0.7013987083238382]","[0.4913294797687861, 0.4913294797687861, 0.4913294797687861, 0.4913294797687861, 0.49120276896452264, 0.4943755408133833]","[0.7449551496951226, 0.7392959381607302, 0.7281167698291484, 0.7089894648379246, 0.6974409965082848, 0.68982092443222]","[0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121, 0.5190311418685121]",[],[],0.7210140909328434,8.421600852396735e-07,False,0.4943755408133833,0.7013987083238382,0.5190311418685121,0.68982092443222,0.0,0.0,0.0,3.677290641215924e-05,0.0,1.1031871923647773e-05
46,1024,"[346, 692]",1,[1],"[83, 50, 22, 30, 32, 41, 46, 84, 57, 63, 72, 86, 99]",mutated,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.adam.Adam'>,0.001156372984008507,1e-05,,1024,True,kaiming_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,[1.6242226362228394],[0.5086705202312138],[0.6947088837623596],[0.497116493656286],[],[],0.647116493656286,9.39981352734216e-08,False,0.5086705202312138,1.6242226362228394,0.497116493656286,0.6947088837623596,0.0,0.0,0.0,8.388301616792087e-06,0.0,2.5164904850376265e-06
45,128,"[346, 692]",1,[3],"[99, 99, 62, 72]",mutated,16,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.00041348319330092163,1e-05,0.9,128,False,kaiming_uniform,cosine,{'T_max': 10},211875,[0.8309047025752205],[0.476878612716763],[0.7471333221030758],[0.4855824682814302],[],[],0.6355824682814302,4.845052462550882e-08,False,0.476878612716763,0.8309047025752205,0.4855824682814302,0.7471333221030758,0.0,0.0,0.0,6.660265423996424e-06,0.0,1.9980796271989277e-06
44,512,"[346, 692]",1,[1],"[64, 50, 26, 17]",mutated,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,512,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,[0.8570500016212463],[0.5057803468208093],[0.7095116264817349],[0.4855824682814302],[],[],0.6355824682814302,4.845052462550882e-08,False,0.5057803468208093,0.8570500016212463,0.4855824682814302,0.7095116264817349,0.0,0.0,0.0,6.660265423996424e-06,0.0,1.9980796271989277e-06
43,512,"[346, 692]",1,[1],"[75, 10, 18, 100, 33, 38, 30, 51, 7, 94, 68, 19, 35, 57, 49]",irregular,15,<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.00036917801697302754,1e-06,,512,True,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.5}",14130,[0.6930651664733887],[0.5086705202312138],[0.6935865958119208],[0.4809688581314879],[],[],0.6309688581314878,3.297697775203146e-08,False,0.5086705202312138,0.6930651664733887,0.4809688581314879,0.6935865958119208,0.0,0.0,0.0,6.073212697235787e-06,0.0,1.8219638091707364e-06
42,32,"[346, 692]",1,[11],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[5.494040013737761],[0.5086705202312138],[0.7242080552080236],[0.46943483275663206],[],[],0.619434832756632,0.0,False,0.5086705202312138,5.494040013737761,0.46943483275663206,0.7242080552080236,0.0,0.0,0.0,4.822095234126028e-06,0.0,1.4466285702378084e-06
21,512,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934]",7,"[1, 3, 6, 12, 19, 26, 33]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87]",constant,15,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[16964.44140625, 9043.283417630058, 6841.048421694364, 4573.983535325596, 3018.6387434905223, 1723.0142350462284, 1185.2139759839424]","[0.5086705202312138, 0.47398843930635837, 0.4790462427745665, 0.49783236994219654, 0.5010095183155466, 0.5491779636573406, 0.5886933948658782]","[145.28159447552287, 93.11257134671855, 52.11809800267907, 27.555022168186984, 18.19457511505866, 14.12313341846928, 12.063735705620966]","[0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879, 0.4809688581314879]",[],[],0.7238753485829712,1.0121266359087895e-06,False,0.5886933948658782,1185.2139759839424,0.4809688581314879,12.063735705620966,0.0,0.0,0.0,3.8938532422803334e-05,0.0,1.1681559726841001e-05
51,1024,"[346, 692]",1,[1],"[99, 99, 95, 54, 15, 13, 10]",mutated,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.026084817419894882,0.0001,0.9,1024,True,kaiming_normal,cosine,{'T_max': 100},211875,[1.6271156072616577],[0.48265895953757226],[0.7098973393440247],[0.49480968858131485],[],[],0.6448096885813148,9.457779293611421e-08,False,0.48265895953757226,1.6271156072616577,0.49480968858131485,0.7098973393440247,0.0,0.0,0.0,8.010092879550555e-06,0.0,2.4030278638651667e-06
50,512,"[346, 692]",1,[1],"[64, 50, 26, 17]",mutated,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,512,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,[0.8570500016212463],[0.5057803468208093],[0.7095116264817349],[0.4855824682814302],[],[],0.6355824682814302,5.4532687578490845e-08,False,0.5057803468208093,0.8570500016212463,0.4855824682814302,0.7095116264817349,0.0,0.0,0.0,6.660265423996424e-06,0.0,1.9980796271989277e-06
48,1024,"[346, 692]",1,[1],"[4, 9, 12, 26, 27, 33, 39, 40, 61, 66, 71, 77, 80, 81, 84, 84]",triangular,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.0049853462588284846,1e-05,0.99,1024,True,xavier_normal,none,{},14131,[0.6936542987823486],[0.4682080924855491],[0.6933428049087524],[0.4809688581314879],[],[],0.6309688581314878,3.711669252158256e-08,False,0.4682080924855491,0.6936542987823486,0.4809688581314879,0.6933428049087524,0.0,0.0,0.0,6.073212697235787e-06,0.0,1.8219638091707364e-06
49,1024,"[346, 692]",1,[1],"[96, 83, 75, 71, 65, 19, 18, 14, 12, 12, 14, 18, 19, 65, 71, 75, 83, 96]",hourglass,17,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.00010097467475688998,0.0001,,1024,True,xavier_normal,cosine,{'T_max': 10},14137,[0.6929841041564941],[0.4913294797687861],[0.6939777731895447],[0.4809688581314879],[],[],0.6309688581314878,3.711669252158256e-08,False,0.4913294797687861,0.6929841041564941,0.4809688581314879,0.6939777731895447,0.0,0.0,0.0,6.073212697235787e-06,0.0,1.8219638091707364e-06
47,32,"[346, 692]",1,[11],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[5.494040013737761],[0.5086705202312138],[0.7242080552080236],[0.46943483275663206],[],[],0.619434832756632,0.0,False,0.5086705202312138,5.494040013737761,0.46943483275663206,0.7242080552080236,0.0,0.0,0.0,4.822095234126028e-06,0.0,1.4466285702378084e-06
17,1024,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 2, 4, 7, 11, 15, 19, 23]","[8, 10, 13, 19, 24, 32, 38, 41, 45, 50, 51, 60, 60, 61, 61, 68, 71, 82, 83, 93, 93]",triangular,21,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.02680569273344529,0.0001,0.8,1024,True,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",240125,"[1.5318843126296997, 3.40061354637146, 0.8361100154805046, 0.7171257224386138, 0.6865126549733418, 0.6754640648369834, 0.6626728817644331, 0.6508651970269738]","[0.5404624277456648, 0.5086705202312138, 0.5332369942196532, 0.5596098265895953, 0.5979232766080185, 0.596769541390251, 0.5976348428035766, 0.6114796654167869]","[1.4098390340805054, 0.6978328227996826, 0.6933550238609314, 0.6898693442344666, 0.6862531900405884, 0.6844699382781982, 0.67987459897995, 0.677503764629364]","[0.5224913494809689, 0.552479815455594, 0.5513264129181085, 0.6205305651672434, 0.5916955017301038, 0.5743944636678201, 0.5870818915801614, 0.5893886966551326]",[],[],1.0,0.06366024299816805,True,0.6114796654167869,0.6508651970269738,0.5893886966551326,0.677503764629364,0.0030407885079165335,0.0008144782948799296,0.017960125226561208,0.011026178907878279,1.0,0.7033078536723635
5,512,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[1, 3, 6, 12, 19, 26, 33, 40]","[83, 50, 26, 17]",pyramid,4,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adam.Adam'>,0.020516704633678922,1e-05,,512,True,kaiming_normal,none,{},70625,"[0.7708228826522827, 0.7376281109159393, 0.7146200244826388, 0.6570747735872434, 0.618901190941362, 0.5726764037590533, 0.5283136813070508, 0.471918470480616]","[0.5173410404624278, 0.6026011560693642, 0.6148843930635838, 0.631864161849711, 0.6596481107585809, 0.7144505336025382, 0.7381021055667725, 0.7655033169887511]","[0.6060187987115282, 0.644116452477245, 0.6169575387493824, 0.6086878568243403, 0.5724713523220163, 0.5770211279598487, 0.5605676169351448, 0.5759061747493766]","[0.6735870818915801, 0.6043829296424452, 0.6770472895040369, 0.6931949250288351, 0.7104959630911188, 0.7243367935409458, 0.7174163783160323, 0.7358708189158016]",[],[],1.0,0.06363593800496009,True,0.7655033169887511,0.471918470480616,0.7358708189158016,0.5759061747493766,0.001597018898056962,0.0015248992601993652,0.050090624485088164,0.010131122200424184,1.0,0.7030393366601272
12,128,"[346, 692, 1384, 2768, 5536, 6934, 6934, 6934, 6934]",8,"[3, 9, 20, 42, 70, 98, 126, 154]","[72, 62, 62, 72]",hourglass,3,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00041348319330092163,1e-06,,128,False,kaiming_uniform,cosine,{'T_max': 10},169500,"[0.7363247016950839, 0.697675892383377, 0.6509818307237129, 0.6279022693634033, 0.6043378030631464, 0.4767664259969586, 0.37139851074501384, 0.2744792714534488]","[0.569364161849711, 0.5823699421965318, 0.630057803468208, 0.6557080924855492, 0.6893567926160946, 0.7885780213441015, 0.8546293625612922, 0.9117392558407845]","[0.6714706148655769, 0.6401494142643446, 0.6109734992254977, 0.5963320441312031, 0.5857280158666591, 0.5790225954891763, 0.5920767720182875, 0.6251497687352983]","[0.5940023068050749, 0.6332179930795848, 0.6643598615916955, 0.671280276816609, 0.6874279123414071, 0.6943483275663207, 0.7035755478662054, 0.7093425605536332]",[],[],1.0,0.06362584621702998,True,0.9117392558407845,0.2744792714534488,0.7093425605536332,0.6251497687352983,0.0007638427400566773,0.0013416244949706602,0.0453122425440764,0.009759481591444274,1.0,0.7029278444774333
38,32,"[346, 692, 1384, 2768, 5536]",4,"[11, 33, 77, 164]","[73, 88, 4, 34, 37, 5, 78]",irregular,7,<class 'torch.nn.modules.activation.Tanh'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.0017786103091322254,0.01,,32,True,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.1}",14129,"[0.7059203131350479, 0.6957136619986827, 0.6613358731214711, 0.6298197173658823]","[0.48265895953757226, 0.5289017341040463, 0.6141618497109826, 0.6741329479768786]","[0.6859142313504026, 0.6661858456220043, 0.6185116038465445, 0.5999769693221187]","[0.5905420991926182, 0.6551326412918108, 0.6874279123414071, 0.707035755478662]",[],[],1.0,0.06362262396849619,True,0.6741329479768786,0.6298197173658823,0.707035755478662,0.5999769693221187,0.0007613964463140118,0.0019531847612509947,0.06266820453671662,0.00964081893070731,1.0,0.7028922456792122
