id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,last_train_acc,last_train_loss,last_val_acc,last_val_loss
141,512,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",20,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[477, 467, 459, 426, 405, 345, 309, 276, 264, 255, 146, 125, 85, 82, 27, 27, 82, 85, 228]",mutated,29,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0030485951183358367,0.001,,512,True,xavier_normal,step,"{'gamma': 0.1, 'step_size': 20}",423750,"[1.4114570617675781, 1.398029088973999, 1.3364883661270142, 1.3067872524261475, 1.5532250457339816, 1.3646922349929809, 1.2609960344102649, 1.2110125846332973, 1.2054462161329058, 1.1990340416078213, 1.0182231144772635, 1.2486121464106772, 1.113540177764716, 0.9925246054927508, 0.9206946656107903, 0.8399034360768618, 0.9690254281792375, 1.0353767452416596, 0.7223237155212296, 1.2566845386944436]","[0.25925925925925924, 0.24074074074074073, 0.3287037037037037, 0.375, 0.2962962962962963, 0.3333333333333333, 0.4166666666666667, 0.45555555555555555, 0.46111111111111114, 0.4685185185185185, 0.5537037037037037, 0.5296296296296297, 0.524074074074074, 0.5592592592592592, 0.6074074074074074, 0.6388888888888888, 0.6222222222222222, 0.6759259259259259, 0.7185185185185186, 0.6314814814814815]","[1.4147032499313354, 1.3354912996292114, 1.3587565422058105, 1.5492334365844727, 1.4005554914474487, 1.2560592889785767, 1.3927134275436401, 1.2692694664001465, 1.4118061065673828, 1.0470304489135742, 1.4558693170547485, 1.369777798652649, 1.135014533996582, 1.203991413116455, 1.1481752395629883, 1.3476475477218628, 1.060623049736023, 0.8659293055534363, 2.7635653018951416, 1.2380813360214233]","[0.17647058823529413, 0.2867647058823529, 0.35294117647058826, 0.39705882352941174, 0.19852941176470587, 0.45588235294117646, 0.40441176470588236, 0.4338235294117647, 0.38235294117647056, 0.5073529411764706, 0.38235294117647056, 0.4852941176470588, 0.5220588235294118, 0.4338235294117647, 0.47058823529411764, 0.4264705882352941, 0.5588235294117647, 0.5808823529411765, 0.4852941176470588, 0.5661764705882353]",[],[],1.0,0.5353082053732112,0.0,False,0.019583210168489504,0.011549929714532873,0.14821981424148606,0.6314814814814815,1.2566845386944436,0.5661764705882353,1.2380813360214233
27,1024,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[167, 9, 167]",hourglass,2,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.023638155434639097,1e-05,,1024,False,kaiming_normal,none,{},381375,"[1.6439818143844604, 1.563328742980957, 1.3703231811523438, 1.4504079818725586, 1.371410846710205, 1.2150081396102905, 1.0947951078414917, 0.9765308499336243, 0.859549880027771, 0.755901038646698, 0.6625784635543823, 0.5901322364807129, 0.5259971022605896, 0.4782712161540985, 0.42258140444755554, 0.3757998049259186, 0.33604010939598083, 0.2933197617530823, 0.2579338848590851, 0.2305699735879898, 0.2035142332315445]","[0.24074074074074073, 0.2037037037037037, 0.375, 0.39351851851851855, 0.43148148148148147, 0.4888888888888889, 0.5222222222222223, 0.5907407407407408, 0.6185185185185185, 0.6833333333333333, 0.7277777777777777, 0.7685185185185185, 0.8, 0.8166666666666667, 0.8462962962962963, 0.8666666666666667, 0.8833333333333333, 0.9037037037037037, 0.9111111111111111, 0.9351851851851852, 0.9425925925925925]","[1.4939696788787842, 1.239013671875, 1.0663520097732544, 0.987093985080719, 0.9353553056716919, 0.9025222659111023, 0.8622151613235474, 0.779746949672699, 0.7039099335670471, 0.6538534164428711, 0.6315757036209106, 0.6379189491271973, 0.6433421969413757, 0.6228201985359192, 0.6024205684661865, 0.6056343913078308, 0.6439076066017151, 0.6810901761054993, 0.6807579398155212, 0.6538507342338562, 0.6389437317848206]","[0.25, 0.4852941176470588, 0.5661764705882353, 0.5808823529411765, 0.5735294117647058, 0.5441176470588235, 0.6029411764705882, 0.625, 0.6397058823529411, 0.6397058823529411, 0.6397058823529411, 0.6544117647058824, 0.6544117647058824, 0.6617647058823529, 0.6544117647058824, 0.6397058823529411, 0.6176470588235294, 0.6176470588235294, 0.6323529411764706, 0.6397058823529411, 0.6323529411764706]",[],[],1.0,0.5352917558101203,0.0,False,0.01829439909935266,0.007847992138031681,0.036397058823529393,0.9425925925925925,0.2035142332315445,0.6323529411764706,0.6389437317848206
112,256,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[91, 114, 164, 252, 383, 411, 443, 465, 467]",triangular,9,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.0010903746635680981,0.001,,256,True,xavier_normal,step,"{'step_size': 30, 'gamma': 0.9}",1582000,"[1.3855133056640625, 1.3790993690490723, 1.370905876159668, 1.3536940194942333, 1.2909830508408724, 1.1746816882380733, 1.0068784682839005, 0.913977853236375, 0.713233706023958, 0.7179542437747672, 0.7205111053254869, 0.6515914155929177, 0.4282457303669718, 0.4945409510422636, 0.3756139645697894, 0.46092518430065227, 0.41274079180977963, 0.3996815614954189, 0.304607541638392, 0.2796988653364005, 0.31884508207440376]","[0.2777777777777778, 0.28703703703703703, 0.3472222222222222, 0.34953703703703703, 0.35, 0.4962962962962963, 0.5425925925925926, 0.5981481481481481, 0.6944444444444444, 0.6888888888888889, 0.6907407407407408, 0.7222222222222222, 0.8166666666666667, 0.7666666666666667, 0.8203703703703704, 0.7685185185185185, 0.7703703703703704, 0.7611111111111111, 0.8703703703703703, 0.8407407407407408, 0.8074074074074075]","[1.3832951784133911, 1.3765989542007446, 1.3611185550689697, 1.2894198894500732, 1.1782828569412231, 1.0010309219360352, 0.8771533370018005, 0.753088116645813, 1.0512590408325195, 0.8476086854934692, 0.8412995934486389, 0.5313164591789246, 0.8096643090248108, 0.5419078469276428, 0.7818772792816162, 0.5859312415122986, 0.7132457494735718, 0.5879005193710327, 0.4998657703399658, 0.751249372959137, 0.6473130583763123]","[0.19117647058823528, 0.3014705882352941, 0.3161764705882353, 0.29411764705882354, 0.47794117647058826, 0.5147058823529411, 0.5735294117647058, 0.6102941176470589, 0.5294117647058824, 0.6176470588235294, 0.5367647058823529, 0.7352941176470589, 0.6397058823529411, 0.7720588235294118, 0.6764705882352942, 0.7941176470588235, 0.6764705882352942, 0.6470588235294118, 0.7647058823529411, 0.6617647058823529, 0.7058823529411765]",[],[],1.0,0.5351631493905378,0.0,False,0.024627075710667048,0.028132086167800448,0.1393382352941177,0.8074074074074075,0.31884508207440376,0.7058823529411765,0.6473130583763123
143,128,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",20,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]","[497, 485, 478, 422, 417, 411, 324, 312, 186, 70, 49, 70, 219, 219, 219]",mutated,20,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.00019519400208072902,0.01,,128,True,kaiming_normal,exponential,"{'gamma': 0.99, 'T_max': 50}",889875,"[1.441156268119812, 1.3998076915740967, 1.2237899082678336, 1.1690326443424932, 1.042023970021142, 0.8615325649579366, 0.6692509335500223, 0.5069071758676458, 0.4136115809281667, 0.3189507759279675, 0.2446388223105007, 0.2083608579856378, 0.19105140050804173, 0.12111710641119215, 0.08393226558411562, 0.06192941635295197, 0.05014628955611476, 0.04330354789616885, 0.038396886446409755, 0.034672726428619134]","[0.2962962962962963, 0.3333333333333333, 0.4675925925925926, 0.46296296296296297, 0.5796296296296296, 0.6370370370370371, 0.7555555555555555, 0.8462962962962963, 0.8777777777777778, 0.9296296296296296, 0.9629629629629629, 0.9648148148148148, 0.9814814814814815, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.3963163319756002, 1.1170916802742903, 1.178443803506739, 1.060547015246223, 1.00851211828344, 0.9227357682059792, 0.6676030947881586, 0.5689408200628617, 0.5381308811552384, 0.45727576403056874, 0.4744558614843032, 0.45085855967858257, 0.5162483164492775, 0.5320709417848026, 0.616368994993322, 0.6265290905447567, 0.643184640828301, 0.6582599667941823, 0.6700349765665391, 0.6796165494357839]","[0.3235294117647059, 0.5294117647058824, 0.4411764705882353, 0.47794117647058826, 0.5588235294117647, 0.5955882352941176, 0.7352941176470589, 0.7205882352941176, 0.7205882352941176, 0.7573529411764706, 0.7426470588235294, 0.7573529411764706, 0.7573529411764706, 0.7573529411764706, 0.7058823529411765, 0.7132352941176471, 0.7132352941176471, 0.7132352941176471, 0.7132352941176471, 0.7132352941176471]",[],[],1.0,0.5349653609744223,0.0,False,0.019583210168489507,0.014978373702422143,0.05882352941176483,1.0,0.034672726428619134,0.7132352941176471,0.6796165494357839
115,256,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[495, 315, 311, 197]",pyramid,4,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adam.Adam'>,0.0008706224999095812,0.0,,256,False,kaiming_normal,exponential,{'gamma': 0.95},1624375,"[1.6322102546691895, 1.4758292436599731, 1.4279965162277222, 1.3642846478356256, 1.2903304409097742, 1.063048478850612, 0.8644899359455815, 0.6904238155594579, 0.5452880490157339, 0.4301164421218413, 0.3385994652355159, 0.26535538393590186, 0.20780005456396827, 0.1634762732932965, 0.12957336112029022, 0.10366926812739284, 0.0838934066325978, 0.06879281078085855, 0.05722965312500795, 0.04831480465622412, 0.041370705756600255]","[0.25925925925925924, 0.3333333333333333, 0.2916666666666667, 0.3425925925925926, 0.40185185185185185, 0.5351851851851852, 0.6611111111111111, 0.7759259259259259, 0.8851851851851852, 0.9481481481481482, 0.975925925925926, 0.9851851851851852, 0.9925925925925926, 0.9981481481481481, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.280876636505127, 1.1994140148162842, 1.1366195678710938, 1.0809170007705688, 1.0517770051956177, 1.0289767980575562, 0.9758625030517578, 0.9038466811180115, 0.8403706550598145, 0.7987988591194153, 0.7768389582633972, 0.7684998512268066, 0.7684244513511658, 0.7717577815055847, 0.774942934513092, 0.7763858437538147, 0.7760971188545227, 0.7748832702636719, 0.7736826539039612, 0.7732099294662476, 0.773854672908783]","[0.33088235294117646, 0.4411764705882353, 0.4485294117647059, 0.5220588235294118, 0.5882352941176471, 0.5735294117647058, 0.5588235294117647, 0.5955882352941176, 0.6470588235294118, 0.6617647058823529, 0.6691176470588235, 0.6838235294117647, 0.6838235294117647, 0.6985294117647058, 0.6838235294117647, 0.6764705882352942, 0.6764705882352942, 0.6838235294117647, 0.6985294117647058, 0.6985294117647058, 0.6985294117647058]",[],[],1.0,0.5348473134445635,0.0,False,0.01759076836476217,0.010181523589828087,0.08749999999999991,1.0,0.041370705756600255,0.6985294117647058,0.773854672908783
32,512,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[488, 477, 472, 450, 445, 432, 415, 398, 384, 380, 373, 370, 358, 346, 343, 331, 319, 316, 313, 285, 269, 254, 252, 241, 215, 215, 215, 207, 193, 178, 176, 152, 148, 134, 130, 122, 91, 77, 51, 37, 28, 25, 24, 13, 10, 4]",pyramid,46,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.0004839309054229799,1e-06,,512,True,kaiming_uniform,exponential,{'gamma': 0.95},452000,"[1.4014325141906738, 1.4365016222000122, 1.442042350769043, 1.308863878250122, 1.2622074683507283, 1.1665906336572436, 1.119877439958078, 1.03571143106178, 1.0208104213078817, 0.9795478758988557, 0.9642770277129279, 0.9405302767400389, 0.8697593415224993, 0.8323550021206891, 0.7862034307585822, 0.7730529701268232, 0.7270004908243816, 0.7257796848261798, 0.7898564435817578, 0.7128618297753511, 0.7770669102668762]","[0.3333333333333333, 0.3055555555555556, 0.37962962962962965, 0.4212962962962963, 0.45, 0.49074074074074076, 0.5222222222222223, 0.5777777777777777, 0.5555555555555556, 0.5888888888888889, 0.5814814814814815, 0.6462962962962963, 0.6574074074074074, 0.6962962962962963, 0.7185185185185186, 0.7074074074074074, 0.7611111111111111, 0.7592592592592593, 0.7388888888888889, 0.774074074074074, 0.7314814814814815]","[1.333837866783142, 1.3096002340316772, 1.2671657800674438, 1.16497004032135, 1.063826084136963, 1.0550057888031006, 0.9933754205703735, 0.9475386142730713, 0.9478588104248047, 0.890874981880188, 0.9401534795761108, 0.8044981956481934, 0.8152306079864502, 0.7975159883499146, 0.7674190998077393, 0.6953858733177185, 0.7045924663543701, 0.709511935710907, 0.6901125907897949, 0.7882954478263855, 0.6957788467407227]","[0.375, 0.4411764705882353, 0.45588235294117646, 0.5441176470588235, 0.5882352941176471, 0.5588235294117647, 0.5882352941176471, 0.6397058823529411, 0.6544117647058824, 0.6691176470588235, 0.6911764705882353, 0.7352941176470589, 0.7205882352941176, 0.7058823529411765, 0.7205882352941176, 0.7720588235294118, 0.7647058823529411, 0.7794117647058824, 0.7647058823529411, 0.6838235294117647, 0.7573529411764706]",[],[],1.0,0.5347566888421567,0.0,False,0.01829439909935266,0.013198661817668243,0.11470588235294121,0.7314814814814815,0.7770669102668762,0.7573529411764706,0.6957788467407227
88,512,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[240, 240, 240]",constant,3,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.09539319832411916,1e-05,0.95,512,True,xavier_uniform,cosine,{'T_max': 10},1243000,"[1.505592942237854, 1.3952364921569824, 1.3361659049987793, 1.2192422151565552, 1.150371942696748, 1.098353828324212, 0.9143031018751638, 0.7724112306480054, 0.785690883298715, 0.6622660384685904, 0.4942653311623467, 0.45589045004022344, 0.47640823029947504, 0.48544935658574107, 0.5734210548853432, 0.6049542246179448, 0.21615394455967127, 0.2255153739997358, 0.28177475820950887, 0.1436952485289011, 0.16913918179494364]","[0.2037037037037037, 0.37962962962962965, 0.38425925925925924, 0.4699074074074074, 0.47962962962962963, 0.5074074074074074, 0.6166666666666667, 0.6703703703703704, 0.6833333333333333, 0.7537037037037037, 0.7907407407407407, 0.8018518518518518, 0.8092592592592592, 0.8111111111111111, 0.7666666666666667, 0.7888888888888889, 0.9, 0.8907407407407407, 0.8740740740740741, 0.9388888888888889, 0.9222222222222223]","[1.3854237794876099, 1.328366756439209, 1.170773983001709, 1.0645532608032227, 1.148989200592041, 0.8862979412078857, 0.6850641965866089, 0.9033315777778625, 0.5780861377716064, 0.56424880027771, 0.6255271434783936, 0.5884181261062622, 0.9244081974029541, 0.5888504981994629, 1.2434731721878052, 0.509073793888092, 0.41249996423721313, 0.7919919490814209, 0.6022441983222961, 0.5133900046348572, 0.5968838930130005]","[0.38235294117647056, 0.4338235294117647, 0.47058823529411764, 0.5, 0.49264705882352944, 0.6102941176470589, 0.7426470588235294, 0.625, 0.8088235294117647, 0.7352941176470589, 0.7794117647058824, 0.7941176470588235, 0.6985294117647058, 0.7867647058823529, 0.6911764705882353, 0.8014705882352942, 0.8088235294117647, 0.6838235294117647, 0.7279411764705882, 0.8235294117647058, 0.8014705882352942]",[],[],1.0,0.534721000253934,0.0,False,0.02005347593582888,0.018832778209322942,0.13161764705882362,0.9222222222222223,0.16913918179494364,0.8014705882352942,0.5968838930130005
93,256,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[451, 324, 273, 256, 186, 93, 60, 60, 93, 186, 256, 273, 324, 451]",hourglass,13,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.0007278477774174252,1e-05,,256,True,xavier_uniform,exponential,{'gamma': 0.9},1313625,"[1.4000961780548096, 1.4116677045822144, 1.408545970916748, 1.3975956439971924, 1.337316006201285, 1.0882605018439115, 0.8690409239795472, 0.6526581118504207, 0.43863176239861384, 0.2547052783684598, 0.12492772299037487, 0.055242866824415544, 0.024023918792846852, 0.011605865594120352, 0.006509255795929305, 0.004137650776775209, 0.002862612837796203, 0.002108308011493473, 0.0016373639274172968, 0.001329954703450548, 0.001120969773856578]","[0.2037037037037037, 0.3055555555555556, 0.24537037037037038, 0.22685185185185186, 0.337037037037037, 0.5666666666666667, 0.7111111111111111, 0.8185185185185185, 0.8981481481481481, 0.9611111111111111, 0.9888888888888889, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.3641301393508911, 1.328956127166748, 1.2816617488861084, 1.1859006881713867, 1.1197474002838135, 1.0897588729858398, 0.9438192844390869, 0.8662628531455994, 0.8484638333320618, 0.8733447790145874, 0.9395430684089661, 1.0268100500106812, 1.109452486038208, 1.1757270097732544, 1.227469801902771, 1.267880916595459, 1.298844814300537, 1.3221386671066284, 1.339524269104004, 1.3524198532104492, 1.3618892431259155]","[0.2867647058823529, 0.39705882352941174, 0.45588235294117646, 0.47794117647058826, 0.45588235294117646, 0.40441176470588236, 0.5294117647058824, 0.5514705882352942, 0.7132352941176471, 0.6911764705882353, 0.6911764705882353, 0.6985294117647058, 0.6985294117647058, 0.6985294117647058, 0.6985294117647058, 0.6838235294117647, 0.6838235294117647, 0.6911764705882353, 0.6838235294117647, 0.6911764705882353, 0.6911764705882353]",[],[],1.0,0.5346998644659102,0.0,False,0.01934984520123839,0.016933243885789605,0.09705882352941175,1.0,0.001120969773856578,0.6911764705882353,1.3618892431259155
108,1024,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[498, 485, 476, 467, 411, 408, 381, 346, 343, 342, 342, 337, 297, 288, 284, 251, 239, 213, 204, 192, 177, 166, 164, 161, 156, 150, 143, 138, 135, 130, 87, 61, 59, 51, 40, 27, 4]",triangular,37,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adam.Adam'>,0.00028216239287564,0.001,,1024,True,xavier_normal,exponential,{'gamma': 0.95},1525500,"[1.5179985761642456, 1.3169572353363037, 1.2944122552871704, 1.3110806941986084, 1.2379196882247925, 1.1981827020645142, 1.1237324476242065, 1.081203818321228, 1.0456008911132812, 0.9412900805473328, 0.9291011691093445, 0.8955192565917969, 0.8688535094261169, 0.8418607115745544, 0.800846517086029, 0.787224531173706, 0.7501532435417175, 0.7498440146446228, 0.7115967273712158, 0.729771077632904, 0.7211426496505737]","[0.24074074074074073, 0.4074074074074074, 0.375, 0.40046296296296297, 0.5166666666666667, 0.4537037037037037, 0.5611111111111111, 0.6092592592592593, 0.6092592592592593, 0.6203703703703703, 0.6203703703703703, 0.6537037037037037, 0.6907407407407408, 0.6685185185185185, 0.6851851851851852, 0.6981481481481482, 0.7129629629629629, 0.7074074074074074, 0.725925925925926, 0.7111111111111111, 0.7129629629629629]","[1.339819073677063, 1.2884864807128906, 1.2866629362106323, 1.2463284730911255, 1.2275209426879883, 1.1484967470169067, 1.0705268383026123, 1.0338923931121826, 0.9031209945678711, 0.870242714881897, 0.8095167279243469, 0.7749931812286377, 0.7581854462623596, 0.7454503774642944, 0.7448461055755615, 0.7123281359672546, 0.7024901509284973, 0.6558932662010193, 0.6974356174468994, 0.6554901003837585, 0.6416402459144592]","[0.3235294117647059, 0.34558823529411764, 0.375, 0.47058823529411764, 0.3897058823529412, 0.47794117647058826, 0.5808823529411765, 0.5588235294117647, 0.5661764705882353, 0.6323529411764706, 0.6470588235294118, 0.6544117647058824, 0.6544117647058824, 0.6470588235294118, 0.6617647058823529, 0.6838235294117647, 0.6764705882352942, 0.6985294117647058, 0.6691176470588235, 0.6911764705882353, 0.6911764705882353]",[],[],1.0,0.5343514533358141,0.0,False,0.01759076836476217,0.015140124677321908,0.12095588235294119,0.7129629629629629,0.7211426496505737,0.6911764705882353,0.6416402459144592
28,256,"[54, 108, 216, 432, 864, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080, 1080]",21,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[399, 116, 86, 83, 5]",triangular,5,<class 'torch.nn.modules.activation.ELU'>,0.4,<class 'torch.optim.sgd.SGD'>,0.047965430896483086,0.01,0.95,256,False,xavier_normal,step,"{'step_size': 30, 'gamma': 0.9}",395500,"[1.50723135471344, 1.4278631210327148, 1.414484977722168, 1.4063163201014202, 1.3259024929117273, 1.2429252977724428, 1.1629722308229518, 1.064521270328098, 0.966369237281658, 0.8482434266143375, 0.7527278125286102, 0.6817648969314717, 0.6277714338567522, 0.5761496005234895, 0.5107219866028538, 0.46293715834617616, 0.42374301232673506, 0.38727884027693005, 0.3627296949978228, 0.3391164701294016, 0.3225190436398542]","[0.25925925925925924, 0.25, 0.3101851851851852, 0.31712962962962965, 0.34074074074074073, 0.4203703703703704, 0.4981481481481482, 0.5462962962962963, 0.5777777777777777, 0.6351851851851852, 0.6481481481481481, 0.6888888888888889, 0.7333333333333333, 0.7481481481481481, 0.7722222222222223, 0.7925925925925926, 0.8314814814814815, 0.8314814814814815, 0.8555555555555555, 0.8722222222222222, 0.8888888888888888]","[1.337244987487793, 1.3093218803405762, 1.2863435745239258, 1.2538933753967285, 1.2237681150436401, 1.1907540559768677, 1.1013485193252563, 0.9789838194847107, 0.8623523712158203, 0.7774332165718079, 0.7375196814537048, 0.716874897480011, 0.7146315574645996, 0.6956318020820618, 0.6559351086616516, 0.5935869216918945, 0.5725659132003784, 0.6171775460243225, 0.6044421792030334, 0.5494561195373535, 0.5393798351287842]","[0.4411764705882353, 0.47794117647058826, 0.47794117647058826, 0.49264705882352944, 0.5294117647058824, 0.5514705882352942, 0.5514705882352942, 0.5882352941176471, 0.6102941176470589, 0.6617647058823529, 0.6911764705882353, 0.6323529411764706, 0.6323529411764706, 0.6397058823529411, 0.6838235294117647, 0.7426470588235294, 0.75, 0.75, 0.7426470588235294, 0.7573529411764706, 0.7573529411764706]",[],[],1.0,0.5340814315218535,0.0,False,0.01512806079369547,0.010452220103727764,0.13713235294117643,0.8888888888888888,0.3225190436398542,0.7573529411764706,0.5393798351287842
