id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc
33,64,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[20, 26, 30, 32, 52, 65, 68, 90, 134, 140, 156, 160, 183, 186, 196, 196, 206, 230, 237, 242, 248, 254, 259, 286, 289, 306, 312, 316, 325, 329, 330, 355, 356, 371, 376, 391, 402, 404, 407, 415, 438, 440, 455, 457, 488, 491, 492, 496]",inv_pyramid,48,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.002676200422978438,0.0,,64,False,xavier_uniform,step,"{'step_size': 5, 'gamma': 0.1}",466125,"[0.8978749947166443, 0.6046146885871887]","[0.69088, 0.71376]","[0.5664469625655459, 0.5630440859099038]","[0.745233525271913, 0.744209852847089]",[],[],0.0,0.0,0.0,False,0.71376,0.6046146885871887,0.744209852847089,0.5630440859099038,,,
34,1024,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107]",constant,22,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.04764979794630186,1e-06,,1024,True,xavier_normal,exponential,{'gamma': 0.99},480250,"[326.967102959671, 1.09820576089859]","[0.55936, 0.75888]","[0.5507543644688485, 0.5674708936661387]","[0.7618682021753039, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.75888,1.09820576089859,0.7618682021753039,0.5674708936661387,,,
35,128,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434]",constant,31,<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00010045909739321708,0.001,,128,False,kaiming_uniform,none,{},494375,"[3284.6872769140623, 1024.1669189648437]","[0.6384, 0.6344]","[0.6998747408809528, 0.7006306365828291]","[0.23928342930262317, 0.2381317978246961]",[],[],0.0,0.0,0.0,False,0.6344,1024.1669189648437,0.2381317978246961,0.7006306365828291,,,
36,32,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[493, 491, 475, 473, 473, 445, 396, 387, 371, 365, 309, 281, 261, 252, 252, 216, 190, 174, 165, 148, 139, 131, 124, 113, 86, 66, 39]",pyramid,27,<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0001530149379276279,0.01,,32,True,xavier_uniform,cosine,{'T_max': 10},508500,"[0.6445672944259644, 0.6065070006179809]","[0.66976, 0.72832]","[0.6810174528940778, 0.6315218723971951]","[0.7618682021753039, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.72832,0.6065070006179809,0.7618682021753039,0.6315218723971951,,,
37,32,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[460, 433, 391, 345, 284, 263, 241, 232, 186, 110, 75, 59, 55, 31, 31, 22, 31, 31, 55, 59, 75, 110, 186, 232, 241, 263, 284, 345, 391, 433, 460]",hourglass,30,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.07695900864542266,0.001,,32,False,kaiming_uniform,none,{},522625,"[2.404418895171285e+23, 1.1863071410521174e+25]","[0.64032, 0.61856]","[6.451524401114526e+18, 2.5093575728913228e+19]","[0.7607165706973769, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.61856,1.1863071410521174e+25,0.7618682021753039,2.5093575728913228e+19,,,
38,256,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[498, 488, 462, 458, 447, 432, 425, 423, 422, 392, 376, 363, 361, 352, 314, 274, 262, 261, 248, 227, 212, 202, 188, 169, 162, 145, 132, 128, 106, 83, 75, 46, 37, 28, 12, 6]",pyramid,36,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.004089609437040555,1e-05,,256,True,kaiming_uniform,exponential,{'gamma': 0.95},536750,"[2126616.0733828857, 0.6070620199012756]","[0.60928, 0.75376]","[0.6465921396486132, 0.5894846987587019]","[0.7618682021753039, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.75376,0.6070620199012756,0.7618682021753039,0.5894846987587019,,,
39,32,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[486, 445, 378, 333, 330, 305, 300, 295, 288, 280, 234, 218, 168, 145, 143, 111, 91, 83, 68, 52, 47, 11, 47, 52, 68, 83, 91, 111, 143, 145, 168, 218, 234, 280, 288, 295, 300, 305, 330, 333, 378, 445, 486]",hourglass,42,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.07329373157261948,0.01,,32,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.1}",550875,"[1.3678815817353516e+20, 2360407378010633.5]","[0.65312, 0.64672]","[723093516051865.0, 635133319098.5541]","[0.7618682021753039, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.64672,2360407378010633.5,0.7618682021753039,635133319098.5541,,,
40,1024,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[493, 490, 446, 445, 444, 414, 406, 395, 379, 378, 360, 359, 345, 336, 304, 234, 219, 205, 201, 179, 169, 139, 121, 93, 79, 72, 57, 56, 53, 39, 31, 13, 3]",triangular,33,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.04501424381193185,1e-05,,1024,False,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",565000,"[1.1079888527262188e+29, 1.5472648990766235e+29]","[0.50208, 0.49376]","[1.8391504744116315e+27, 1.839150416401755e+27]","[0.2381317978246961, 0.2381317978246961]",[],[],0.0,0.0,0.0,False,0.49376,1.5472648990766235e+29,0.2381317978246961,1.839150416401755e+27,,,
41,128,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[184, 11, 465, 431, 66, 364, 356, 191, 112, 209, 175, 390, 15, 216, 194, 375, 351, 137, 57, 120, 386, 473, 316]",irregular,23,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0006402752782453201,0.0,,128,False,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",579125,"[0.6263886571121215, 0.5629657404136658]","[0.73792, 0.7592]","[0.5725547243751018, 0.5531183070504962]","[0.7618682021753039, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.7592,0.5629657404136658,0.7618682021753039,0.5531183070504962,,,
42,256,"[3125, 6250, 12500]",2,"[0.0999744065519227, 0.3998976262076908]","[6, 38, 455, 35, 411, 148, 147, 451, 197, 499, 280, 70, 13, 308, 234, 154, 454, 272, 80, 174, 453, 217, 356, 420, 144, 225, 426, 422, 276, 215, 372, 188, 166, 89, 461, 94, 235, 226]",irregular,38,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.0003630722920061651,0.0,,256,True,kaiming_uniform,none,{},593250,"[2.2671178667068483, 0.5889522179412842]","[0.74144, 0.7592]","[0.6238039809926839, 0.5950587978976244]","[0.7618682021753039, 0.7618682021753039]",[],[],0.0,0.0,0.0,False,0.7592,0.5889522179412842,0.7618682021753039,0.5950587978976244,,,
