id,batch_size,n_instances,epochs_trained,batches_trained,efforts,cumulative_effort,cumulative_times,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_rng_state,train_loss,train_acc,val_loss,val_acc,forecasted_val_acc,score,fcst_greater_than_baseline,wall_times_per_batch,epoch_batches,forecast_horizon_time,forecast_horizon_effort,forecast_CI_low,forecast_CI_high,last_train_acc,last_train_loss,last_val_acc,last_val_loss,total_epoch_time,avg_epoch_time
1,1024,"[265, 371, 519, 726, 1016, 1422]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[83, 86, 9, 82, 95, 28, 19, 10, 81, 95, 62, 63, 80, 3, 84, 92, 15, 99, 86, 31, 49, 82, 91]",irregular,23,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.0283864657546653,0.001,0.9,1024,False,kaiming_normal,step,"{'step_size': 30, 'gamma': 0.9}",None,"[12.989667892456055, 4.702023029327393, 4.292733192443848, 2.223564386367798, 1.1112329959869385]","[0.34339624643325806, 0.7520215511322021, 0.7514451146125793, 0.7520661354064941, 0.751968502998352]","[1.3316320180892944, 1.5708715915679932, 1.0336319208145142, 0.6099841594696045, 0.5703655481338501]","[0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856]",0.7245250740435991,0.0,False,"[0.15482354164123535, 0.007901191711425781, 0.008422374725341797, 0.008166313171386719, 0.006671428680419922]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.40763826950109167,1.0,0.751968502998352,1.1112329959869385,0.7515060240963856,0.5703655481338501,0.0,0.0
2,512,"[265, 371, 519, 726, 1016, 1422]",5,8,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[5, 27, 30, 33, 38, 40, 40, 41, 55, 65, 75, 79, 98, 100]",inv_pyramid,14,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.00022491049506993151,0.01,,512,True,xavier_uniform,cosine,{'T_max': 50},None,"[0.735139787197113, 0.7235092520713806, 0.7163310647010803, 0.709090530872345, 0.7062546610832214, 0.7022855281829834, 0.6963463425636292, 0.6916527152061462]","[0.2490566074848175, 0.24797843396663666, 0.248046875, 0.2857142984867096, 0.259765625, 0.28037381172180176, 0.423828125, 0.5436508059501648]","[0.7238427386226425, 0.7159920435353934, 0.7099038204514837, 0.7056935214134584, 0.7010743194315807, 0.6966021190206688, 0.6922564980495407, 0.6887165896863823]","[0.24849397590361447, 0.24849397590361447, 0.24849397590361447, 0.24849397590361447, 0.24849397590361447, 0.24849397590361447, 0.7515060240963856, 0.7515060240963856]",0.9799045226475589,0.0,False,"[0.0355379581451416, 0.006028175354003906, 0.0035066604614257812, 0.006026506423950195, 0.0045053958892822266, 0.004010677337646484, 0.0045318603515625, 0.004035472869873047]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",408,408,0.8033123088178309,1.0,0.5436508059501648,0.6916527152061462,0.7515060240963856,0.6887165896863823,0.0,0.0
3,512,"[265, 371, 519, 726, 1016, 1422]",5,8,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[57, 26, 56, 9, 8, 13, 75, 90, 34, 11, 10, 15, 96, 18, 67, 63, 47, 49, 74]",irregular,19,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.0065123789538270825,0.0,,512,False,xavier_normal,cosine,{'T_max': 100},None,"[0.7238262891769409, 1.807017207145691, 12.600854873657227, 3.861896276473999, 7.78696346282959, 0.979353129863739, 1.160636305809021, 1.0554697513580322]","[0.4377358555793762, 0.7196765542030334, 0.29296875, 0.7142857313156128, 0.755859375, 0.5420560836791992, 0.716796875, 0.5396825671195984]","[1.7604115540722767, 11.791705843913986, 2.5905579515250334, 4.642495683876865, 1.013113337827016, 0.9519175413143204, 0.5328828275921833, 0.5522833136190851]","[0.7515060240963856, 0.24849397590361447, 0.7515060240963856, 0.7515060240963856, 0.2620481927710843, 0.7515060240963856, 0.7695783132530121, 0.7515060240963856]",0.6948178426228981,0.0,False,"[0.010060310363769531, 0.006002902984619141, 0.005002260208129883, 0.007080793380737305, 0.005001544952392578, 0.006009578704833984, 0.005001068115234375, 0.006006479263305664]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",408,408,0.517257020824928,0.8723786644208683,0.5396825671195984,1.0554697513580322,0.7515060240963856,0.5522833136190851,0.0,0.0
4,512,"[265, 371, 519, 726, 1016, 1422]",5,8,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[95, 94, 93, 88, 80, 79, 78, 72, 67, 54, 54, 39, 33, 29, 18]",pyramid,15,<class 'torch.nn.modules.activation.ELU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.00010115663745876392,1e-05,,512,True,xavier_uniform,exponential,{'gamma': 0.9},None,"[0.7642914652824402, 0.7514711618423462, 0.7498825788497925, 0.5838108062744141, 0.7497036457061768, 0.6557347178459167, 0.6931607127189636, 0.7225074172019958]","[0.4679245352745056, 0.4959568679332733, 0.482421875, 0.4285714626312256, 0.4765625, 0.6121495366096497, 0.572265625, 0.5654762387275696]","[0.6743692497172987, 0.6390195108321776, 0.6172201827347997, 0.6100061952349651, 0.6010281845747706, 0.5927945296448397, 0.5848102806562401, 0.5785975951746286]","[0.6069277108433735, 0.6897590361445783, 0.7213855421686747, 0.7213855421686747, 0.7259036144578314, 0.7289156626506024, 0.7394578313253012, 0.7439759036144579]",0.7444332938734897,0.0,False,"[0.004003047943115234, 0.004395484924316406, 0.0040013790130615234, 0.003999948501586914, 0.005015134811401367, 0.005056142807006836, 0.0049970149993896484, 0.004021644592285156]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",408,408,0.5285315628497179,0.9603350248972614,0.5654762387275696,0.7225074172019958,0.7439759036144579,0.5785975951746286,0.0,0.0
5,512,"[265, 371, 519, 726, 1016, 1422]",5,8,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[93, 92, 90, 83, 80, 75, 74, 69, 68, 61, 54, 51, 48, 44, 34, 33, 32, 29, 24, 23, 21, 19, 18, 8, 6]",pyramid,25,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.030937497074812127,0.001,,512,True,kaiming_uniform,cosine,{'T_max': 100},None,"[1.1890205144882202, 103190020096.0, 1.672433853149414, 2.006897449493408, 0.6301257610321045, 0.5985226631164551, 5.1190505027771, 0.6011455655097961]","[0.324528306722641, 0.7493261098861694, 0.294921875, 0.1428571492433548, 0.75, 0.7570093274116516, 0.755859375, 0.7480159401893616]","[43931757999.80723, 0.8450329734618405, 0.7307197566492012, 0.656520653201873, 0.6235002042299294, 0.602535002921001, 0.5902918850082949, 0.5817864314619318]","[0.7515060240963856, 0.24849397590361447, 0.24849397590361447, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856]",0.8482191534129138,0.0,False,"[0.008008241653442383, 0.010509014129638672, 0.0060117244720458984, 0.010057926177978516, 0.007006645202636719, 0.007002353668212891, 0.007015705108642578, 0.0060045719146728516]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",408,408,0.6066393325604229,1.0,0.7480159401893616,0.6011455655097961,0.7515060240963856,0.5817864314619318,0.0,0.0
6,1024,"[265, 371, 519, 726, 1016, 1422]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[99, 87, 82, 52, 52, 49, 42, 34, 12, 3]",pyramid,10,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.022166890699637547,0.01,0.95,1024,False,xavier_uniform,exponential,{'gamma': 0.95},None,"[0.6950697898864746, 0.6888750791549683, 0.6850043535232544, 0.6739150881767273, 0.6630353331565857]","[0.5358490943908691, 0.5660377144813538, 0.6184971332550049, 0.6542699933052063, 0.7529527544975281]","[0.6921080350875854, 0.6851038932800293, 0.6753001809120178, 0.6632603406906128, 0.6496765613555908]","[0.6144578313253012, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856]",0.7403552833230843,0.0,False,"[0.0035178661346435547, 0.004043102264404297, 0.003000020980834961, 0.0050122737884521484, 0.0030024051666259766]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.42838493757221735,1.0,0.7529527544975281,0.6630353331565857,0.7515060240963856,0.6496765613555908,0.0,0.0
7,256,"[265, 371, 519, 726, 1016, 1422]",5,14,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]","[5, 6, 11, 24, 31, 36, 39, 41, 48, 48, 50, 55, 76, 77, 78, 81, 85, 93]",inv_pyramid,18,<class 'torch.nn.modules.activation.LeakyReLU'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.0015815312297035665,1e-05,,256,False,kaiming_normal,cosine,{'T_max': 50},None,"[1.414486289024353, 1.3282132148742676, 1.0947363376617432, 1.2485358715057373, 1.2587882280349731, 0.8200894594192505, 0.375030517578125, 0.8932095170021057, 0.9919534921646118, 0.8315638899803162, 0.7135384678840637, 0.7841983437538147, 0.7302350997924805, 0.7157604098320007]","[0.5390625, 0.3333333432674408, 0.65625, 0.6695652008056641, 0.62890625, 0.66796875, 0.8571429252624512, 0.6015625, 0.54296875, 0.5794392228126526, 0.6171875, 0.609375, 0.69140625, 0.6129032373428345]","[0.6618711481611412, 0.6521428758839527, 0.6477668091475245, 0.6514714985008699, 0.6590602362012289, 0.663049099675144, 0.664556556437389, 0.6639483068362776, 0.662371200251292, 0.6611311780401024, 0.6587709274636694, 0.6564039896769696, 0.6540055849465979, 0.6520390496196518]","[0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856]",0.7575800073032409,0.0,False,"[0.014528036117553711, 0.009011268615722656, 0.006513118743896484, 0.0065460205078125, 0.0050203800201416016, 0.005009889602661133, 0.0055124759674072266, 0.005998134613037109, 0.006015300750732422, 0.0060122013092041016, 0.004002809524536133, 0.006506204605102539, 0.006018400192260742, 0.007002115249633789]","[2, 2, 2, 2, 3, 3, 3, 3, 4, 4]",714,714,0.5910348249700943,0.9241251896363876,0.6129032373428345,0.7157604098320007,0.7515060240963856,0.6520390496196518,0.0,0.0
8,512,"[265, 371, 519, 726, 1016, 1422]",5,8,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]","[43, 30, 6, 30, 43]",hourglass,4,<class 'torch.nn.modules.activation.ELU'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.013332225454503549,0.0001,,512,False,xavier_normal,exponential,{'gamma': 0.9},None,"[0.6453649401664734, 0.5815311074256897, 0.5307310819625854, 0.2384035736322403, 0.47359076142311096, 0.4555841386318207, 0.5063869953155518, 0.45080286264419556]","[0.6566038131713867, 0.7331536412239075, 0.734375, 1.0, 0.7890625, 0.813084065914154, 0.796875, 0.7896825671195984]","[0.5646567990980953, 0.4980559514229556, 0.45564523913774146, 0.46580996355378484, 0.4766946786857513, 0.4777604319963111, 0.45114320660211954, 0.42529251561107406]","[0.7515060240963856, 0.7515060240963856, 0.7605421686746988, 0.7906626506024096, 0.8012048192771084, 0.7996987951807228, 0.7966867469879518, 0.7996987951807228]",0.7991927412929003,0.0,False,"[0.0019989013671875, 0.003000020980834961, 0.0025055408477783203, 0.0020003318786621094, 0.0030007362365722656, 0.0019998550415039062, 0.0020051002502441406, 0.0015010833740234375]","[1, 1, 1, 1, 2, 2, 2, 2, 2, 2]",408,408,0.5637497814228256,1.0,0.7896825671195984,0.45080286264419556,0.7996987951807228,0.42529251561107406,0.0,0.0
9,32,"[265, 371, 519, 726, 1016, 1422]",5,93,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","[3, 20, 28, 36, 48, 49, 55, 58, 65, 77, 87, 90, 91, 91, 92, 95]",inv_pyramid,16,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.005597903939882154,1e-05,,32,False,xavier_uniform,exponential,{'gamma': 0.95},None,"[0.705550491809845, 0.5642321109771729, 10.305414199829102, 1.8234938383102417, 0.6745536923408508, 0.7273705005645752, 0.6451820731163025, 0.55882728099823, 0.816020667552948, 2.3315107822418213, 2.569986343383789, 0.5646480321884155, 0.8362829685211182, 0.7102251052856445, 0.5336585640907288, 0.5871286988258362, 0.5105193257331848, 0.4645620286464691, 0.5108055472373962, 0.7131413817405701, 0.4956953227519989, 0.7063883543014526, 0.46184006333351135, 1.0958160161972046, 4.201646327972412, 0.5785747766494751, 0.6682185530662537, 0.5974446535110474, 0.522223174571991, 0.5148391127586365, 0.516511857509613, 0.7187013626098633, 0.5023362040519714, 0.6009389162063599, 2.285022258758545, 0.8150433301925659, 0.6481505632400513, 0.6207823157310486, 3.6431093215942383, 0.5489935874938965, 0.5517211556434631, 0.5002891421318054, 0.7151481509208679, 0.48175615072250366, 0.6206406950950623, 1.17001473903656, 0.5574242472648621, 0.5741316676139832, 0.6494676470756531, 2.8680388927459717, 0.5352246165275574, 0.6274930238723755, 0.589834451675415, 1.2791653871536255, 0.5847054719924927, 0.5751664638519287, 0.5549293756484985, 0.4569476246833801, 0.8705825805664062, 0.6936498284339905, 0.7367095947265625, 0.6751507520675659, 0.5997602343559265, 0.5626271963119507, 0.645149827003479, 0.6544212698936462, 0.5885419845581055, 0.40168702602386475, 0.5458081960678101, 0.5908177495002747, 0.4938472509384155, 0.39649611711502075, 0.6144353151321411, 0.4117620885372162, 0.5921145081520081, 0.5789548754692078, 0.4526641368865967, 0.7327592968940735, 0.6086572408676147, 0.48191967606544495, 0.5523955225944519, 0.6591174006462097, 0.5621896982192993, 0.494384765625, 0.757170557975769, 0.48621392250061035, 3.021843194961548, 0.6830216646194458, 0.8327496647834778, 0.5756852626800537, 0.650429904460907, 0.5003807544708252, 0.5571796298027039]","[0.34375, 0.8125, 0.59375, 0.625, 0.59375, 0.75, 0.75, 0.75, 0.6666666865348816, 0.75, 0.59375, 0.75, 0.71875, 0.6875, 0.75, 0.6875, 0.78125, 0.8125, 0.8125, 0.65625, 0.7368420958518982, 0.71875, 0.875, 0.5625, 0.71875, 0.71875, 0.6875, 0.6875, 0.8125, 0.8125, 0.78125, 0.65625, 0.8125, 0.71875, 0.75, 0.8125, 0.65625, 0.5714285969734192, 0.6875, 0.75, 0.78125, 0.78125, 0.84375, 0.8125, 0.71875, 0.71875, 0.75, 0.75, 0.5625, 0.71875, 0.78125, 0.75, 0.75, 0.8125, 0.6875, 0.71875, 0.75, 0.84375, 0.78125, 0.65625, 0.5454545617103577, 0.65625, 0.71875, 0.75, 0.65625, 0.6875, 0.71875, 0.90625, 0.78125, 0.71875, 0.8125, 0.875, 0.6875, 0.90625, 0.75, 0.71875, 0.875, 0.65625, 0.71875, 0.8125, 0.75, 0.6875, 0.75, 0.8125, 0.5625, 0.8125, 0.71875, 0.625, 0.59375, 0.78125, 0.6875, 0.8125, 0.75]","[0.5620588387351438, 0.6323602077472641, 0.5764841954392123, 0.6811179676687861, 0.6546257245971496, 0.6063107402927904, 0.5608433269592653, 0.5679110626140272, 0.5840261973530413, 0.5809405697397438, 0.5611475598381226, 0.5660105315317591, 0.5634554775364428, 0.5787564781774958, 0.5678942052714796, 0.5725665990128574, 0.565289083374552, 0.5632725203611765, 0.5653284026915768, 0.5650052320526306, 0.5611406711928816, 0.5739922114165432, 0.5654934601611402, 0.5906222929437477, 0.5715383312788355, 0.5649815489010639, 0.5734143278684961, 0.572792081229658, 0.5606460233768785, 0.5614812747541681, 0.5619851742164198, 0.5646590260137995, 0.5607748699475483, 0.5606314209570368, 0.5606937501803938, 0.5627794552998371, 0.5611557012580963, 0.5639312436063606, 0.5834265107131866, 0.5621493853718401, 0.5613625990339073, 0.5606792131102228, 0.5646800309060568, 0.5663502026035125, 0.5611048039183559, 0.560666434736137, 0.5608088050980166, 0.5608535645956017, 0.5616120415997793, 0.5676191718463438, 0.5625051224088095, 0.5606544599475631, 0.5612565616527235, 0.5606888259749815, 0.5606504341205919, 0.5607558036425028, 0.5608387952109417, 0.5650204369820744, 0.5659639993345881, 0.5607060811605799, 0.5660252046872334, 0.5618134298956537, 0.5606955002589398, 0.560693498117378, 0.5612535074532751, 0.5616014219192137, 0.5610466032143099, 0.5615692659314856, 0.5617926084851644, 0.5608109795903585, 0.5617423351988735, 0.5646609915308205, 0.5617014349225056, 0.5690655018909868, 0.5654286950467581, 0.5626439796872886, 0.5671839850494661, 0.5616734832166189, 0.5609917019505098, 0.5625536980399166, 0.5623271436576384, 0.5615155079278601, 0.5609611078917262, 0.5623858922935394, 0.5609655689044171, 0.5606999892786325, 0.560720079634563, 0.5619158716086882, 0.5643306697707579, 0.5622166872742664, 0.5635054255106363, 0.5611185488930668, 0.561445426510041]","[0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856]",0.7551392222427534,0.0,False,"[0.006003379821777344, 0.003999948501586914, 0.00400233268737793, 0.005007743835449219, 0.0050640106201171875, 0.005062580108642578, 0.003999948501586914, 0.004343271255493164, 0.004014492034912109, 0.005015850067138672, 0.004000186920166016, 0.004536628723144531, 0.005009651184082031, 0.0060024261474609375, 0.004510164260864258, 0.004003286361694336, 0.0035092830657958984, 0.004624128341674805, 0.004051685333251953, 0.003156423568725586, 0.0029997825622558594, 0.00599980354309082, 0.004998445510864258, 0.004019021987915039, 0.005144596099853516, 0.004998922348022461, 0.005505800247192383, 0.004000186920166016, 0.005003690719604492, 0.0040035247802734375, 0.0038175582885742188, 0.004006385803222656, 0.003999471664428711, 0.004001617431640625, 0.004004478454589844, 0.00500035285949707, 0.004504203796386719, 0.0040018558502197266, 0.0035071372985839844, 0.004510641098022461, 0.0040242671966552734, 0.005013227462768555, 0.003347635269165039, 0.004507303237915039, 0.005013704299926758, 0.00400853157043457, 0.0035071372985839844, 0.003999948501586914, 0.00500035285949707, 0.004014015197753906, 0.004477024078369141, 0.003999471664428711, 0.0045375823974609375, 0.002830982208251953, 0.003000020980834961, 0.0039997100830078125, 0.0035114288330078125, 0.0046198368072509766, 0.0050106048583984375, 0.004000425338745117, 0.004504680633544922, 0.004000186920166016, 0.004505157470703125, 0.00500178337097168, 0.005506277084350586, 0.004407644271850586, 0.004513978958129883, 0.005002498626708984, 0.004509449005126953, 0.0045206546783447266, 0.002999544143676758, 0.003999948501586914, 0.0030031204223632812, 0.00391840934753418, 0.004076242446899414, 0.004003047943115234, 0.0030045509338378906, 0.005538225173950195, 0.0030040740966796875, 0.0035088062286376953, 0.0045032501220703125, 0.005000114440917969, 0.004512310028076172, 0.0045070648193359375, 0.0029997825622558594, 0.0030336380004882812, 0.0044171810150146484, 0.00450897216796875, 0.004500627517700195, 0.0030007362365722656, 0.0036268234252929688, 0.0035028457641601562, 0.003998756408691406]","[9, 9, 12, 12, 17, 17, 23, 23, 32, 32]",4743,4743,0.6936104668569728,0.816667977628534,0.75,0.5571796298027039,0.7515060240963856,0.561445426510041,0.0,0.0
10,256,"[265, 371, 519, 726, 1016, 1422]",5,14,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]","[7, 45, 75, 85, 28, 42, 8, 10, 20, 17, 76, 41, 92, 19, 78, 37, 30, 31, 51, 90, 14, 59, 44, 63, 28]",irregular,25,<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.06097624209513673,1e-06,,256,False,kaiming_uniform,exponential,{'gamma': 0.9},None,"[0.8337996006011963, 3405.8701171875, 123.7955551147461, 0.8085847496986389, 0.5039241909980774, 5.763150691986084, 0.503450870513916, 1.1869697570800781, 1.1330890655517578, 122.42193603515625, 106.50914001464844, 61.248558044433594, 737.93115234375, 1.1201972961425781]","[0.23828125, 0.4444444477558136, 0.23828125, 0.2695651948451996, 0.78515625, 0.71484375, 0.8571429252624512, 0.671875, 0.79296875, 0.23364485800266266, 0.265625, 0.76953125, 0.74609375, 0.7580645084381104]","[2080.8882203619164, 133.0515491531556, 0.8154387574598013, 0.5415659115975162, 4.752044442188309, 0.5706633085227875, 1.144587450716869, 1.3001881622406373, 114.43189947289157, 105.84398761427546, 66.34480202916157, 450.95483288133, 1.466096373925726, 7.6190680883016935]","[0.7515060240963856, 0.24849397590361447, 0.24849397590361447, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.6581325301204819, 0.7515060240963856, 0.24849397590361447, 0.24849397590361447, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856, 0.7515060240963856]",0.6693919122826566,0.0,False,"[0.00801229476928711, 0.0065097808837890625, 0.005507946014404297, 0.006009340286254883, 0.006506919860839844, 0.007564544677734375, 0.006701946258544922, 0.00550389289855957, 0.005506992340087891, 0.0054378509521484375, 0.004999876022338867, 0.006020307540893555, 0.005003690719604492, 0.00471186637878418]","[2, 2, 2, 2, 3, 3, 3, 3, 4, 4]",714,714,0.4039763230528139,0.9348075015124993,0.7580645084381104,1.1201972961425781,0.7515060240963856,7.6190680883016935,0.0,0.0
