id,batch_size,n_instances,epochs_trained,batches_trained,efforts,cumulative_effort,cumulative_times,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_rng_state,train_loss,train_acc,val_loss,val_acc,forecasted_val_acc,score,fcst_greater_than_baseline,wall_times_per_batch,epoch_batches,forecast_horizon_time,forecast_horizon_effort,forecast_CI_low,forecast_CI_high,last_train_acc,last_train_loss,last_val_acc,last_val_loss,total_epoch_time,avg_epoch_time
11,1024,"[128, 179, 250, 350, 489, 684]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[90, 80, 11, 59]",irregular,4,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.018108476019739427,0.001,,1024,False,xavier_uniform,step,"{'step_size': 20, 'gamma': 0.5}",None,"[2.3428006172180176, 2.117647647857666, 1.6712887287139893, 1.3445631265640259, 1.0376437902450562]","[0.09375, 0.2625698149204254, 0.3920000195503235, 0.49714285135269165, 0.6728016138076782]","[2.092439651489258, 1.6314035654067993, 1.2048345804214478, 0.8201088905334473, 0.7319674491882324]","[0.303125, 0.465625, 0.60625, 0.784375, 0.75625]",0.8702358716155437,0.0,False,"[0.0030002593994140625, 0.0035037994384765625, 0.0019998550415039062, 0.002999544143676758, 0.003000020980834961]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.6290764512367913,1.0,0.6728016138076782,1.0376437902450562,0.75625,0.7319674491882324,0.0,0.0
12,32,"[128, 179, 250, 350, 489, 684]",5,45,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]","[100, 94, 86, 78, 70, 70, 65, 59, 58, 54, 45, 43, 34, 32, 31, 14, 3]",pyramid,17,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0018349241031748401,0.01,,32,True,xavier_normal,cosine,{'T_max': 50},None,"[2.5092432498931885, 2.422159194946289, 2.436283826828003, 2.3594930171966553, 2.307826519012451, 2.3549697399139404, 2.3309834003448486, 2.3107876777648926, 2.258345603942871, 2.2091193199157715, 2.1001527309417725, 2.134835720062256, 2.326910972595215, 2.3583335876464844, 2.26202654838562, 2.366811990737915, 2.235079765319824, 2.2206473350524902, 2.304668426513672, 2.1468758583068848, 2.1383302211761475, 2.1476237773895264, 2.1140542030334473, 2.217083215713501, 2.3381187915802, 2.210430383682251, 2.2774808406829834, 2.1169774532318115, 2.245603322982788, 1.9602471590042114, 2.128551483154297, 2.234957218170166, 2.056212902069092, 2.1753454208374023, 2.082712173461914, 2.0959413051605225, 2.1433823108673096, 2.167351245880127, 2.13171124458313, 2.0836899280548096, 2.1707191467285156, 2.1519436836242676, 2.0000147819519043, 2.21181583404541, 2.0208075046539307]","[0.03125, 0.09375, 0.09375, 0.0625, 0.15625, 0.09375, 0.09375, 0.0625, 0.09375, 0.21052631735801697, 0.125, 0.25, 0.125, 0.09375, 0.15625, 0.125, 0.15625, 0.19230769574642181, 0.125, 0.1875, 0.25, 0.15625, 0.25, 0.25, 0.09375, 0.09375, 0.03125, 0.25, 0.20000001788139343, 0.25, 0.25, 0.09375, 0.21875, 0.09375, 0.1875, 0.125, 0.125, 0.15625, 0.15625, 0.125, 0.1875, 0.15625, 0.21875, 0.1875, 0.3333333432674408]","[2.3698602676391602, 2.3940203189849854, 2.349852752685547, 2.3178855657577513, 2.2818905830383303, 2.252224898338318, 2.220236039161682, 2.196391224861145, 2.1883144617080688, 2.1814044713974, 2.185291385650635, 2.209273886680603, 2.2030622005462646, 2.204865503311157, 2.196356987953186, 2.149469757080078, 2.1504916906356812, 2.1299561738967894, 2.1331964492797852, 2.11848464012146, 2.1172752380371094, 2.1299665451049803, 2.136034631729126, 2.1318612813949587, 2.1261674880981447, 2.1219088315963743, 2.1185693025588987, 2.1083516597747805, 2.106146240234375, 2.0851247787475584, 2.0804757118225097, 2.0754174828529357, 2.0860103964805603, 2.073089623451233, 2.0610239624977114, 2.0592115044593813, 2.0517619132995604, 2.053194057941437, 2.0405191659927366, 2.037239122390747, 2.138575720787048, 2.1306323051452636, 2.131904363632202, 2.153056526184082, 2.2135513544082643]","[0.09375, 0.096875, 0.025, 0.090625, 0.103125, 0.134375, 0.121875, 0.134375, 0.11875, 0.1875, 0.2, 0.196875, 0.2, 0.1875, 0.190625, 0.171875, 0.2, 0.125, 0.19375, 0.21875, 0.21875, 0.2375, 0.2, 0.2, 0.196875, 0.2, 0.2, 0.11875, 0.2, 0.2, 0.2, 0.2, 0.246875, 0.190625, 0.196875, 0.196875, 0.1875, 0.1875, 0.190625, 0.190625, 0.15625, 0.15625, 0.153125, 0.134375, 0.08125]",0.20499503528426452,0.0,False,"[0.0070037841796875, 0.004999399185180664, 0.005001068115234375, 0.008998394012451172, 0.008000373840332031, 0.004998207092285156, 0.004999399185180664, 0.003998517990112305, 0.005000114440917969, 0.005000591278076172, 0.004998445510864258, 0.005999326705932617, 0.0075016021728515625, 0.003997802734375, 0.005001544952392578, 0.006001710891723633, 0.0040013790130615234, 0.004999637603759766, 0.004505634307861328, 0.004998445510864258, 0.00500035285949707, 0.003998756408691406, 0.0050029754638671875, 0.004168033599853516, 0.004000425338745117, 0.003999471664428711, 0.004998445510864258, 0.004999876022338867, 0.006000041961669922, 0.01000213623046875, 0.005505084991455078, 0.005001544952392578, 0.003999948501586914, 0.004997968673706055, 0.004999637603759766, 0.005506038665771484, 0.0045053958892822266, 0.0050013065338134766, 0.00451207160949707, 0.006502389907836914, 0.003502368927001953, 0.004002094268798828, 0.004002094268798828, 0.005000114440917969, 0.004003763198852539]","[4, 4, 6, 6, 8, 8, 11, 11, 16, 16]",2295,2295,0.14402527750552535,0.2659647930630037,0.3333333432674408,2.0208075046539307,0.08125,2.2135513544082643,0.0,0.0
13,32,"[128, 179, 250, 350, 489, 684]",5,45,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]","[22, 38, 61, 50, 63, 98, 49, 90, 38, 65, 95, 80, 83, 26, 18, 49, 3, 74, 28, 35, 44, 39]",irregular,22,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.011008160757554574,0.0,0.95,32,False,xavier_normal,none,{},None,"[2.3216772079467773, 2.3029720783233643, 2.2912650108337402, 2.3418705463409424, 2.3719258308410645, 2.3391993045806885, 2.334825038909912, 2.366619825363159, 2.3373003005981445, 2.334355115890503, 2.33168363571167, 2.27280855178833, 2.412402868270874, 2.3551931381225586, 2.291679859161377, 2.305943250656128, 2.297635555267334, 2.3182597160339355, 2.3475773334503174, 2.2862796783447266, 2.381503105163574, 2.310725212097168, 2.3061928749084473, 2.312676191329956, 2.2969167232513428, 2.368453025817871, 2.3159542083740234, 2.302649736404419, 2.2649381160736084, 2.315478801727295, 2.2819056510925293, 2.339426279067993, 2.2976813316345215, 2.310244560241699, 2.2912704944610596, 2.2824501991271973, 2.2972302436828613, 2.3397576808929443, 2.3165199756622314, 2.3463292121887207, 2.2881925106048584, 2.3045318126678467, 2.3047947883605957, 2.3147408962249756, 2.315014123916626]","[0.09375, 0.21875, 0.09375, 0.03125, 0.0625, 0.03125, 0.125, 0.09375, 0.1875, 0.0, 0.09375, 0.21875, 0.09375, 0.0, 0.125, 0.125, 0.15625, 0.11538462340831757, 0.0, 0.09375, 0.03125, 0.21875, 0.125, 0.0625, 0.03125, 0.0625, 0.0625, 0.03125, 0.23333334922790527, 0.09375, 0.125, 0.03125, 0.03125, 0.0625, 0.0625, 0.125, 0.125, 0.03125, 0.03125, 0.0, 0.0625, 0.125, 0.09375, 0.09375, 0.0]","[2.30893816947937, 2.3089456796646117, 2.308923602104187, 2.3088482856750487, 2.308775758743286, 2.3086443901062013, 2.3084904670715334, 2.3083088636398315, 2.3080933809280397, 2.3078821897506714, 2.307667922973633, 2.307451844215393, 2.3072042942047117, 2.3069252490997316, 2.3067243337631225, 2.3065401792526243, 2.3063398361206056, 2.3061175107955934, 2.3058724641799926, 2.305675482749939, 2.3054529428482056, 2.305270862579346, 2.305105471611023, 2.304917812347412, 2.304741716384888, 2.3045621871948243, 2.304403233528137, 2.3042600631713865, 2.304138731956482, 2.3040350914001464, 2.3039461851119993, 2.3038550138473513, 2.303783679008484, 2.3037036657333374, 2.303626227378845, 2.3035412549972536, 2.303460121154785, 2.3033790826797484, 2.303311252593994, 2.3032440900802613, 2.303191876411438, 2.3031541109085083, 2.303111124038696, 2.3030715465545653, 2.303031802177429]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.10073366779921801,0.0,False,"[0.007003068923950195, 0.007512331008911133, 0.008001089096069336, 0.00600123405456543, 0.006000995635986328, 0.00500035285949707, 0.005998373031616211, 0.0060002803802490234, 0.006002187728881836, 0.006000518798828125, 0.0069980621337890625, 0.00600433349609375, 0.006000041961669922, 0.005999565124511719, 0.00650477409362793, 0.007002115249633789, 0.009000062942504883, 0.006999492645263672, 0.00699925422668457, 0.005997657775878906, 0.005503177642822266, 0.0065097808837890625, 0.00699925422668457, 0.005999326705932617, 0.007004737854003906, 0.006001710891723633, 0.005001068115234375, 0.006000995635986328, 0.00550532341003418, 0.005999088287353516, 0.00500035285949707, 0.005997896194458008, 0.0060002803802490234, 0.006505489349365234, 0.004998683929443359, 0.005998373031616211, 0.005002737045288086, 0.0039975643157958984, 0.00500035285949707, 0.004999876022338867, 0.004504203796386719, 0.0049991607666015625, 0.004999876022338867, 0.003999948501586914, 0.004999637603759766]","[4, 4, 6, 6, 8, 8, 11, 11, 16, 16]",2295,2295,0.08886951491123207,0.11259782068720395,0.0,2.315014123916626,0.1,2.303031802177429,0.0,0.0
14,1024,"[128, 179, 250, 350, 489, 684]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[99, 84, 82, 75, 63, 59, 59, 55, 50, 15]",pyramid,10,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0006465197191702889,0.01,,1024,True,kaiming_uniform,exponential,{'gamma': 0.95},None,"[24.425737380981445, 23.494272232055664, 24.64329719543457, 18.677045822143555, 16.81399917602539]","[0.09375, 0.12849161028862, 0.1080000028014183, 0.12857142090797424, 0.11656441539525986]","[2.329122304916382, 2.3130292892456055, 2.3043575286865234, 2.2997817993164062, 2.298372745513916]","[0.065625, 0.071875, 0.075, 0.075, 0.084375]",0.07681384104017296,0.0,False,"[0.0049991607666015625, 0.0040018558502197266, 0.0039997100830078125, 0.004506826400756836, 0.004000186920166016]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.04764991818980988,0.10597776389053604,0.11656441539525986,16.81399917602539,0.084375,2.298372745513916,0.0,0.0
15,1024,"[128, 179, 250, 350, 489, 684]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[100, 95, 91, 84, 67, 65, 62, 61, 55, 55, 54, 49, 40, 40, 33, 28, 26, 23, 14, 7, 7]",triangular,21,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.002097745738193699,0.0,,1024,True,kaiming_uniform,exponential,{'gamma': 0.9},None,"[25.434694290161133, 24.449764251708984, 14.768303871154785, 13.581331253051758, 9.701218605041504]","[0.0859375, 0.061452511698007584, 0.12000000476837158, 0.06857142597436905, 0.10020449757575989]","[2.7733800411224365, 2.6757290363311768, 2.62371826171875, 2.6627233028411865, 2.6518921852111816]","[0.1375, 0.14375, 0.1, 0.1125, 0.10625]",0.10379672817182291,0.0,False,"[0.009998321533203125, 0.006998777389526367, 0.008997917175292969, 0.006998300552368164, 0.006002902984619141]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.05072916955175598,0.15686428679188985,0.10020449757575989,9.701218605041504,0.10625,2.6518921852111816,0.0,0.0
16,64,"[128, 179, 250, 350, 489, 684]",5,23,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[70, 58, 54, 51, 49, 40, 33, 29, 24, 21, 21, 20, 16, 3]",pyramid,14,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.013239425911802872,0.0001,,64,True,kaiming_uniform,exponential,{'gamma': 0.95},None,"[2.5006890296936035, 1480.5809326171875, 2.3134069442749023, 2.3407349586486816, 2.337146759033203, 2.3213584423065186, 2.3125040531158447, 2.321727991104126, 2.323638439178467, 2.3167715072631836, 2.303928852081299, 2.315385103225708, 2.2941431999206543, 2.3320372104644775, 2.3203492164611816, 2.304840087890625, 2.3118698596954346, 2.317192554473877, 2.3085036277770996, 2.2950031757354736, 2.310720205307007, 2.3109114170074463, 2.318504810333252]","[0.109375, 0.09375, 0.109375, 0.0625, 0.05882353335618973, 0.09375, 0.140625, 0.078125, 0.08620689809322357, 0.0625, 0.078125, 0.140625, 0.078125, 0.078125, 0.10000000894069672, 0.171875, 0.046875, 0.078125, 0.09375, 0.109375, 0.125, 0.046875, 0.024390242993831635]","[1242.6911865234374, 2.3297815799713133, 2.326682138442993, 2.3203867435455323, 2.3164942264556885, 2.31490478515625, 2.3142217636108398, 2.311793565750122, 2.3095395088195803, 2.3084511756896973, 2.308570051193237, 2.308064603805542, 2.308424711227417, 2.3064701557159424, 2.305752658843994, 2.305985927581787, 2.305513334274292, 2.304928159713745, 2.3046760082244875, 2.30494384765625, 2.3046531200408937, 2.3043999671936035, 2.304067611694336]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.10092483657579716,0.0,False,"[0.0049974918365478516, 0.005002021789550781, 0.005003929138183594, 0.004508256912231445, 0.004000186920166016, 0.006504535675048828, 0.004999637603759766, 0.0049991607666015625, 0.004999876022338867, 0.004997730255126953, 0.0039980411529541016, 0.0039980411529541016, 0.0039980411529541016, 0.003998994827270508, 0.0049991607666015625, 0.003998994827270508, 0.003998756408691406, 0.003999233245849609, 0.004003047943115234, 0.0050830841064453125, 0.004001140594482422, 0.0050008296966552734, 0.004000663757324219]","[2, 2, 3, 3, 4, 4, 6, 6, 8, 8]",1173,1173,0.08404498851467271,0.11780468463692162,0.024390242993831635,2.318504810333252,0.1,2.304067611694336,0.0,0.0
17,128,"[128, 179, 250, 350, 489, 684]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[94, 91, 87, 87, 75, 75, 75, 74, 74, 71, 68, 67, 67, 57, 53, 52, 35, 26, 25, 24, 21, 20, 13, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.001504843371654464,0.0,,128,True,kaiming_normal,exponential,{'gamma': 0.9},None,"[146.4693145751953, 17.941795349121094, 6.74593448638916, 12.108780860900879, 10.506280899047852, 7.292840480804443, 5.482460021972656, 5.777052402496338, 7.163217544555664, 5.718803405761719, 5.145092487335205, 4.502600193023682]","[0.1015625, 0.1015625, 0.11764706671237946, 0.09375, 0.09836065024137497, 0.0859375, 0.09375, 0.05319148674607277, 0.1171875, 0.0625, 0.109375, 0.095238097012043]","[2.3397474765777586, 2.3377877712249755, 2.3360642910003664, 2.334623670578003, 2.333341884613037, 2.3326571464538572, 2.331705617904663, 2.3309802532196047, 2.3304406642913817, 2.329499101638794, 2.329070234298706, 2.3283472537994383]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.10065318184450672,0.0,False,"[0.009000778198242188, 0.00799703598022461, 0.006998538970947266, 0.007999897003173828, 0.009794235229492188, 0.007506370544433594, 0.007997989654541016, 0.00699925422668457, 0.006506204605102539, 0.006001472473144531, 0.007998943328857422, 0.007998466491699219]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.07646098878138831,0.12484537490762514,0.095238097012043,4.502600193023682,0.1,2.3283472537994383,0.0,0.0
18,1024,"[128, 179, 250, 350, 489, 684]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",constant,16,<class 'torch.nn.modules.activation.GELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0017106775383840982,1e-05,0.8,1024,False,xavier_normal,cosine,{'T_max': 50},None,"[2.3120648860931396, 2.312436580657959, 2.3133184909820557, 2.3133087158203125, 2.3132858276367188]","[0.1015625, 0.10055865347385406, 0.10000000149011612, 0.10000000149011612, 0.10020449757575989]","[2.3133275508880615, 2.313319683074951, 2.313307285308838, 2.3132925033569336, 2.31327486038208]","[0.1, 0.1, 0.1, 0.1, 0.1]",0.09640966191623986,0.0,False,"[0.006511688232421875, 0.004001617431640625, 0.006000041961669922, 0.00400090217590332, 0.00450897216796875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.05424276048618747,0.13857656334629223,0.10020449757575989,2.3132858276367188,0.1,2.31327486038208,0.0,0.0
19,512,"[128, 179, 250, 350, 489, 684]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]",constant,23,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.0008204407187357085,0.001,,512,False,kaiming_uniform,none,{},None,"[2.289193868637085, 2.187424659729004, 2.117232084274292, 2.0429699420928955, 1.9719445705413818]","[0.140625, 0.27374300360679626, 0.30000001192092896, 0.3742856979370117, 0.43762779235839844]","[2.1824491024017334, 2.1267611980438232, 2.07765531539917, 2.017948627471924, 1.9580681324005127]","[0.228125, 0.28125, 0.33125, 0.371875, 0.425]",0.40450274310130896,0.0,False,"[0.007999420166015625, 0.007001638412475586, 0.006998538970947266, 0.006000518798828125, 0.00599980354309082]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.2828846597274124,0.5261208264752055,0.43762779235839844,1.9719445705413818,0.425,1.9580681324005127,0.0,0.0
20,64,"[128, 179, 250, 350, 489, 684]",5,23,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[91, 19, 42, 28, 46, 41, 90, 83, 56, 45]",irregular,10,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00022837502942526245,0.01,,64,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.5}",None,"[2.9023969173431396, 2.6768245697021484, 2.8703997135162354, 2.7860045433044434, 2.7818756103515625, 2.8596251010894775, 2.715477228164673, 2.655529022216797, 2.4758141040802, 2.635164260864258, 2.6213021278381348, 2.5054335594177246, 2.641822576522827, 2.726879835128784, 2.6017301082611084, 2.5308175086975098, 2.493453025817871, 2.628849983215332, 2.4674553871154785, 2.616427183151245, 2.4360618591308594, 2.4813730716705322, 2.3890388011932373]","[0.109375, 0.046875, 0.03125, 0.078125, 0.09803921729326248, 0.046875, 0.09375, 0.15625, 0.12068965286016464, 0.078125, 0.09375, 0.09375, 0.0625, 0.125, 0.03333333507180214, 0.109375, 0.0625, 0.09375, 0.140625, 0.09375, 0.078125, 0.078125, 0.12195121496915817]","[2.269286012649536, 2.269957685470581, 2.2712754726409914, 2.2723062515258787, 2.2731349945068358, 2.2742097854614256, 2.2749783515930178, 2.275614309310913, 2.276395320892334, 2.277197313308716, 2.278130626678467, 2.2791574478149412, 2.280348539352417, 2.2813994884490967, 2.2825026512145996, 2.2835659980773926, 2.2846261978149416, 2.2857956409454347, 2.2868557453155516, 2.2879241466522218, 2.2889784812927245, 2.290008306503296, 2.290794563293457]","[0.128125, 0.15, 0.14375, 0.140625, 0.128125, 0.140625, 0.134375, 0.1375, 0.128125, 0.125, 0.121875, 0.128125, 0.13125, 0.140625, 0.146875, 0.146875, 0.140625, 0.140625, 0.140625, 0.140625, 0.134375, 0.134375, 0.140625]",0.13737603381110006,0.0,False,"[0.004996776580810547, 0.0040018558502197266, 0.004000186920166016, 0.004002094268798828, 0.0030012130737304688, 0.003997325897216797, 0.005502939224243164, 0.00500178337097168, 0.005000114440917969, 0.0030014514923095703, 0.0029997825622558594, 0.002999544143676758, 0.0030007362365722656, 0.0030527114868164062, 0.0029993057250976562, 0.004000425338745117, 0.0035066604614257812, 0.0030007362365722656, 0.0030002593994140625, 0.0030012130737304688, 0.00400090217590332, 0.003000974655151367, 0.0029990673065185547]","[2, 2, 3, 3, 4, 4, 6, 6, 8, 8]",1173,1173,0.11145411304023593,0.16329795458196417,0.12195121496915817,2.3890388011932373,0.140625,2.290794563293457,0.0,0.0
