id,batch_size,n_instances,epochs_trained,batches_trained,efforts,cumulative_effort,cumulative_times,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_rng_state,train_loss,train_acc,val_loss,val_acc,forecasted_val_acc,score,fcst_greater_than_baseline,wall_times_per_batch,epoch_batches,forecast_horizon_time,forecast_horizon_effort,forecast_CI_low,forecast_CI_high,last_train_acc,last_train_loss,last_val_acc,last_val_loss,total_epoch_time,avg_epoch_time
11,1024,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[90, 80, 11, 59]",irregular,4,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.018108476019739427,0.001,,1024,False,xavier_uniform,step,"{'step_size': 20, 'gamma': 0.5}",None,"[1.3938698768615723, 1.3405481576919556, 1.23604416847229, 1.2643077373504639, 1.1863905191421509]","[0.2222222238779068, 0.3733333349227905, 0.4285714328289032, 0.36734694242477417, 0.4439024329185486]","[1.3282251358032227, 1.2532918453216553, 1.2052501440048218, 1.1272802352905273, 1.0965955257415771]","[0.38235294117647056, 0.3897058823529412, 0.40441176470588236, 0.47058823529411764, 0.5073529411764706]",0.46317549613061676,0.0,False,"[0.004999876022338867, 0.002999544143676758, 0.001999378204345703, 0.0019991397857666016, 0.0019986629486083984]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.3132008287134753,0.6131501635477582,0.4439024329185486,1.1863905191421509,0.5073529411764706,1.0965955257415771,0.0,0.0
12,32,"[54, 75, 105, 147, 205, 287]",5,21,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[100, 94, 86, 78, 70, 70, 65, 59, 58, 54, 45, 43, 34, 32, 31, 14, 3]",pyramid,17,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0018349241031748401,0.01,,32,True,xavier_normal,cosine,{'T_max': 50},None,"[1.368887186050415, 1.2892757654190063, 1.3229427337646484, 1.3626697063446045, 1.6742671728134155, 1.4185618162155151, 1.3174221515655518, 1.337520956993103, 1.3338090181350708, 1.2637065649032593, 1.2432115077972412, 1.33596932888031, 1.5974971055984497, 1.3705012798309326, 1.298103928565979, 1.3586021661758423, 1.2253752946853638, 1.3475353717803955, 1.130478024482727, 1.2248530387878418, 1.1060515642166138]","[0.40625, 0.40909093618392944, 0.3125, 0.21875, 0.1818181872367859, 0.34375, 0.25, 0.21875, 0.2222222238779068, 0.46875, 0.34375, 0.3125, 0.1875, 0.31578946113586426, 0.375, 0.28125, 0.375, 0.25, 0.53125, 0.4375, 0.6153846383094788]","[1.2920760968152214, 1.2722816958146936, 1.2862140150631176, 1.5516545141444487, 1.2437811599058264, 1.2412931498359232, 1.2398634097155403, 1.2341030625736011, 1.233895042363335, 1.239903078359716, 1.2263292635188383, 1.3194383733412798, 1.2313980775720932, 1.303000905934502, 1.3132429683909697, 1.2316901473438038, 1.2273105102426864, 1.2239269509034998, 1.2291933157864738, 1.222137871910544, 1.2553394261528463]","[0.375, 0.39705882352941174, 0.36764705882352944, 0.22058823529411764, 0.40441176470588236, 0.4117647058823529, 0.4117647058823529, 0.4117647058823529, 0.4117647058823529, 0.40441176470588236, 0.4117647058823529, 0.36764705882352944, 0.41911764705882354, 0.3602941176470588, 0.3602941176470588, 0.4117647058823529, 0.4117647058823529, 0.41911764705882354, 0.4117647058823529, 0.4117647058823529, 0.39705882352941174]",0.4043037991000417,0.0,False,"[0.00500035285949707, 0.0051233768463134766, 0.005001068115234375, 0.004508018493652344, 0.004998922348022461, 0.004998922348022461, 0.0050029754638671875, 0.0050008296966552734, 0.006000518798828125, 0.004999399185180664, 0.004000425338745117, 0.006000518798828125, 0.005005836486816406, 0.004501819610595703, 0.0039997100830078125, 0.0039997100830078125, 0.00550532341003418, 0.005001544952392578, 0.003999471664428711, 0.0050008296966552734, 0.00400543212890625]","[2, 2, 3, 3, 4, 4, 5, 5, 7, 7]",1071,1071,0.32946880464268535,0.4791387935573981,0.6153846383094788,1.1060515642166138,0.39705882352941174,1.2553394261528463,0.0,0.0
13,32,"[54, 75, 105, 147, 205, 287]",5,21,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[22, 38, 61, 50, 63, 98, 49, 90, 38, 65, 95, 80, 83, 26, 18, 49, 3, 74, 28, 35, 44, 39]",irregular,22,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.011008160757554574,0.0,0.95,32,False,xavier_normal,none,{},None,"[1.3538312911987305, 1.4000972509384155, 1.4201873540878296, 1.4171061515808105, 1.4544835090637207, 1.4696464538574219, 1.4960720539093018, 1.3912997245788574, 1.399153470993042, 1.3962899446487427, 1.4093352556228638, 1.429186463356018, 1.368160367012024, 1.370184302330017, 1.3738207817077637, 1.4009689092636108, 1.3705580234527588, 1.4104321002960205, 1.3600813150405884, 1.4064587354660034, 1.4211385250091553]","[0.28125, 0.1818181872367859, 0.1875, 0.1875, 0.3636363744735718, 0.15625, 0.15625, 0.3125, 0.3333333432674408, 0.25, 0.21875, 0.25, 0.3125, 0.42105263471603394, 0.28125, 0.28125, 0.34375, 0.28125, 0.375, 0.15625, 0.1538461595773697]","[1.389476783135358, 1.3893753781038172, 1.3891447502024032, 1.3888296379762537, 1.3886281392153572, 1.3883097171783447, 1.387761214200188, 1.3873954660752241, 1.387290225309484, 1.3871703288134407, 1.3871251835542566, 1.3870704875272863, 1.3870401733061846, 1.3870036181281595, 1.3869731426239014, 1.3868913229774027, 1.3867493096519918, 1.386670806828667, 1.386552326819476, 1.386506943141713, 1.3864219188690186]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056]",0.2543725026808646,0.0,False,"[0.006505250930786133, 0.005999326705932617, 0.005999326705932617, 0.005502939224243164, 0.004999399185180664, 0.0055005550384521484, 0.005004167556762695, 0.00550532341003418, 0.006002664566040039, 0.006000041961669922, 0.004998922348022461, 0.0060002803802490234, 0.005999326705932617, 0.006000041961669922, 0.005000114440917969, 0.006000041961669922, 0.00550532341003418, 0.006000518798828125, 0.00599980354309082, 0.005504608154296875, 0.007002353668212891]","[2, 2, 3, 3, 4, 4, 5, 5, 7, 7]",1071,1071,0.21160190958508482,0.29714309577664433,0.1538461595773697,1.4211385250091553,0.25735294117647056,1.3864219188690186,0.0,0.0
14,1024,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[99, 84, 82, 75, 63, 59, 59, 55, 50, 15]",pyramid,10,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0006465197191702889,0.01,,1024,True,kaiming_uniform,exponential,{'gamma': 0.95},None,"[14.716667175292969, 14.68896484375, 11.04928970336914, 12.370038032531738, 12.326764106750488]","[0.18518519401550293, 0.20000000298023224, 0.3047619163990021, 0.2380952388048172, 0.2829268276691437]","[1.4799093008041382, 1.4743235111236572, 1.4679386615753174, 1.4615468978881836, 1.455844521522522]","[0.27941176470588236, 0.25735294117647056, 0.25, 0.2647058823529412, 0.2647058823529412]",0.24939555360618174,0.0,False,"[0.005000591278076172, 0.003996849060058594, 0.004001617431640625, 0.0030002593994140625, 0.003504037857055664]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.1445535523214614,0.3542375548909021,0.2829268276691437,12.326764106750488,0.2647058823529412,1.455844521522522,0.0,0.0
15,1024,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[100, 95, 91, 84, 67, 65, 62, 61, 55, 55, 54, 49, 40, 40, 33, 28, 26, 23, 14, 7, 7]",triangular,21,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.002097745738193699,0.0,,1024,True,kaiming_uniform,exponential,{'gamma': 0.9},None,"[5.266641616821289, 4.895761489868164, 5.168171405792236, 4.525488376617432, 4.54232931137085]","[0.31481480598449707, 0.2666666805744171, 0.2571428716182709, 0.25850340723991394, 0.27317073941230774]","[2.191972017288208, 2.043733596801758, 2.0313479900360107, 1.8275099992752075, 1.689034104347229]","[0.19117647058823528, 0.20588235294117646, 0.22058823529411764, 0.20588235294117646, 0.22794117647058823]",0.21198532106888732,0.0,False,"[0.007999897003173828, 0.007551670074462891, 0.006000041961669922, 0.006000518798828125, 0.006000518798828125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.12347329490875084,0.30049734722902377,0.27317073941230774,4.54232931137085,0.22794117647058823,1.689034104347229,0.0,0.0
16,64,"[54, 75, 105, 147, 205, 287]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[70, 58, 54, 51, 49, 40, 33, 29, 24, 21, 21, 20, 16, 3]",pyramid,14,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.013239425911802872,0.0001,,64,True,kaiming_uniform,exponential,{'gamma': 0.95},None,"[1.572199821472168, 1.909446358680725, 1.381260633468628, 1.3883248567581177, 1.403462529182434, 1.3905911445617676, 1.3732147216796875, 1.379880666732788, 1.3870575428009033, 1.4986073970794678, 5.931774139404297, 1.4351674318313599]","[0.24074074625968933, 0.28125, 0.1818181872367859, 0.25, 0.2682926654815674, 0.28125, 0.21875, 0.3684210479259491, 0.265625, 0.21875, 0.3125, 0.07692307978868484]","[1.3979219689088709, 1.3876244741327621, 1.3915769212386186, 1.3909415146883797, 1.3876277138205135, 1.3879030802670647, 1.386637757806217, 1.3882719488704907, 1.3877040217904484, 8.96774191014907, 1.393846168237574, 1.390524716938243]","[0.25, 0.25, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.23529411764705882, 0.25735294117647056, 0.25735294117647056]",0.25660366792398165,0.0,False,"[0.006000041961669922, 0.004046440124511719, 0.004000663757324219, 0.002999544143676758, 0.003999948501586914, 0.005021572113037109, 0.003999471664428711, 0.003997802734375, 0.00500178337097168, 0.0035066604614257812, 0.004000186920166016, 0.004004478454589844]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.19488814776812363,0.31831918807983967,0.07692307978868484,1.4351674318313599,0.25735294117647056,1.390524716938243,0.0,0.0
17,128,"[54, 75, 105, 147, 205, 287]",5,7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[94, 91, 87, 87, 75, 75, 75, 74, 74, 71, 68, 67, 67, 57, 53, 52, 35, 26, 25, 24, 21, 20, 13, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.001504843371654464,0.0,,128,True,kaiming_normal,exponential,{'gamma': 0.9},None,"[104.05780029296875, 21.644351959228516, 6.934487342834473, 8.803330421447754, 4.595293045043945, 3.702960252761841, 5.192026615142822]","[0.2222222238779068, 0.25333333015441895, 0.2857142984867096, 0.2890625, 0.21052631735801697, 0.265625, 0.25974026322364807]","[1.3939701318740845, 1.393614747945, 1.3929699659347534, 1.3966372153338265, 1.3954807169297163, 1.3946551575380213, 1.39509599349078]","[0.25, 0.25, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056]",0.2559943044270779,0.0,False,"[0.008509159088134766, 0.00599980354309082, 0.006000041961669922, 0.007999420166015625, 0.008001089096069336, 0.00800013542175293, 0.005999326705932617]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",357,357,0.17041735056174234,0.3415712582924134,0.25974026322364807,5.192026615142822,0.25735294117647056,1.39509599349078,0.0,0.0
18,1024,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",constant,16,<class 'torch.nn.modules.activation.GELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0017106775383840982,1e-05,0.8,1024,False,xavier_normal,cosine,{'T_max': 50},None,"[1.391036868095398, 1.3924839496612549, 1.3919591903686523, 1.393142580986023, 1.393420696258545]","[0.25925925374031067, 0.25333333015441895, 0.2571428716182709, 0.25170066952705383, 0.2536585330963135]","[1.3924375772476196, 1.392425775527954, 1.3924095630645752, 1.3923894166946411, 1.3923654556274414]","[0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056]",0.24811537251459348,0.0,False,"[0.0050754547119140625, 0.004001140594482422, 0.0040035247802734375, 0.004000425338745117, 0.002997875213623047]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.1395976110084064,0.35663313402078056,0.2536585330963135,1.393420696258545,0.25735294117647056,1.3923654556274414,0.0,0.0
19,512,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]",constant,23,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.0008204407187357085,0.001,,512,False,kaiming_uniform,none,{},None,"[1.4262651205062866, 1.3466827869415283, 1.2757012844085693, 1.2492300271987915, 1.227421522140503]","[0.2777777910232544, 0.3733333349227905, 0.46666669845581055, 0.4761904776096344, 0.4731707274913788]","[1.338911533355713, 1.2788196802139282, 1.2430545091629028, 1.2143880128860474, 1.1857892274856567]","[0.39705882352941174, 0.5367647058823529, 0.5147058823529411, 0.5220588235294118, 0.5294117647058824]",0.5185192497446802,0.0,False,"[0.00799870491027832, 0.004997968673706055, 0.004503488540649414, 0.0050008296966552734, 0.005000114440917969]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.30404377637627295,0.7329947231130876,0.4731707274913788,1.227421522140503,0.5294117647058824,1.1857892274856567,0.0,0.0
20,64,"[54, 75, 105, 147, 205, 287]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[91, 19, 42, 28, 46, 41, 90, 83, 56, 45]",irregular,10,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00022837502942526245,0.01,,64,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.5}",None,"[2.020742416381836, 1.9805341958999634, 1.4785293340682983, 1.7156972885131836, 1.8052103519439697, 1.5313419103622437, 1.9701756238937378, 2.0660088062286377, 1.721278429031372, 1.8893232345581055, 1.6465280055999756, 1.420198678970337]","[0.25925925374031067, 0.28125, 0.27272728085517883, 0.3125, 0.2195121943950653, 0.203125, 0.265625, 0.21052631735801697, 0.25, 0.171875, 0.296875, 0.46153849363327026]","[1.4632149514030008, 1.4494668315438664, 1.4415080968071432, 1.4335072391173418, 1.4265291620703304, 1.4209903899361105, 1.415367883794448, 1.4098184389226578, 1.4049133693470675, 1.400796189027674, 1.3972772009232466, 1.3950769480536966]","[0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882, 0.23529411764705882]",0.23683148199118337,0.0,False,"[0.0050013065338134766, 0.0025022029876708984, 0.003000497817993164, 0.003001689910888672, 0.002997875213623047, 0.003998756408691406, 0.0019998550415039062, 0.004002571105957031, 0.004001140594482422, 0.0030002593994140625, 0.0029993057250976562, 0.002999544143676758]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.179908674669013,0.29375428931335373,0.46153849363327026,1.420198678970337,0.23529411764705882,1.3950769480536966,0.0,0.0
21,32,"[54, 75, 105, 147, 205, 287]",5,21,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","[65, 38, 17]",pyramid,3,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0014971632994811087,0.001,,32,False,kaiming_normal,exponential,{'gamma': 0.99},None,"[1.41164231300354, 1.3968347311019897, 1.3972530364990234, 1.4584698677062988, 1.392601490020752, 1.3847154378890991, 1.386942744255066, 1.3634651899337769, 1.3779784440994263, 1.3983268737792969, 1.3999624252319336, 1.4076045751571655, 1.3682937622070312, 1.4440196752548218, 1.4151614904403687, 1.340576171875, 1.3507994413375854, 1.4213078022003174, 1.4648722410202026, 1.4062727689743042, 1.3120664358139038]","[0.21875, 0.22727273404598236, 0.28125, 0.1875, 0.3636363744735718, 0.34375, 0.25, 0.40625, 0.3333333432674408, 0.15625, 0.3125, 0.21875, 0.3125, 0.2631579041481018, 0.15625, 0.3125, 0.25, 0.25, 0.21875, 0.1875, 0.6153846383094788]","[1.384510552181917, 1.3788045714883244, 1.3829476552851059, 1.3783189689411837, 1.3731535883510815, 1.3725872390410478, 1.3710894584655762, 1.3679637979058659, 1.3701889935661764, 1.3709115491193884, 1.3714364767074585, 1.3651632280910717, 1.3643828069462496, 1.3626148840960335, 1.3615577080670525, 1.3639993106617647, 1.3611606219235588, 1.359788740382475, 1.3584684624391443, 1.3573030864491182, 1.3552253176184261]","[0.25, 0.19852941176470587, 0.25735294117647056, 0.25, 0.25735294117647056, 0.25735294117647056, 0.25735294117647056, 0.34558823529411764, 0.25735294117647056, 0.3088235294117647, 0.3088235294117647, 0.2647058823529412, 0.3014705882352941, 0.2647058823529412, 0.25735294117647056, 0.25735294117647056, 0.36764705882352944, 0.29411764705882354, 0.2867647058823529, 0.3088235294117647, 0.47794117647058826]",0.3136145618199883,0.0,False,"[0.001997709274291992, 0.0019981861114501953, 0.0010006427764892578, 0.0009999275207519531, 0.0019986629486083984, 0.0009996891021728516, 0.0010013580322265625, 0.001001119613647461, 0.0009989738464355469, 0.002001047134399414, 0.0015072822570800781, 0.0009996891021728516, 0.002002239227294922, 0.0019996166229248047, 0.0009999275207519531, 0.001001596450805664, 0.002000570297241211, 0.002000093460083008, 0.0009999275207519531, 0.002000093460083008, 0.0010008811950683594]","[2, 2, 3, 3, 4, 4, 5, 5, 7, 7]",1071,1071,0.27132545123191104,0.3559036724080656,0.6153846383094788,1.3120664358139038,0.47794117647058826,1.3552253176184261,0.0,0.0
22,128,"[54, 75, 105, 147, 205, 287]",5,7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[100, 89, 77, 77, 66, 64, 64, 47, 38, 31, 28, 17, 14, 17, 28, 31, 38, 47, 64, 64, 66, 77, 77, 89, 100]",hourglass,24,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0001070402904423327,1e-05,,128,False,kaiming_normal,cosine,{'T_max': 50},None,"[1.4284697771072388, 1.4129061698913574, 1.4030265808105469, 1.4293047189712524, 1.3705700635910034, 1.3996853828430176, 1.332996129989624]","[0.20370370149612427, 0.25333333015441895, 0.3523809611797333, 0.2421875, 0.42105263471603394, 0.2578125, 0.350649356842041]","[1.4295743283103495, 1.426524786388173, 1.3817655479206759, 1.3487611097448013, 1.338574767112732, 1.3346533705206478, 1.3192781350191902]","[0.22058823529411764, 0.22794117647058823, 0.2867647058823529, 0.375, 0.3602941176470588, 0.38235294117647056, 0.3897058823529412]",0.41725524161695654,0.0,False,"[0.008000373840332031, 0.006507396697998047, 0.007997989654541016, 0.005997419357299805, 0.006507396697998047, 0.0060007572174072266, 0.0069980621337890625]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",357,357,0.30965329504072414,0.5248571881931889,0.350649356842041,1.332996129989624,0.3897058823529412,1.3192781350191902,0.0,0.0
23,512,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]",constant,16,<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.00012072674410875348,0.001,,512,True,kaiming_uniform,cosine,{'T_max': 50},None,"[280.0544128417969, 192.13136291503906, 63.62397766113281, 39.25857162475586, 27.930856704711914]","[0.24074074625968933, 0.24000000953674316, 0.2666666805744171, 0.31292515993118286, 0.4000000059604645]","[196.35501098632812, 73.47189331054688, 40.900787353515625, 29.159381866455078, 25.44475555419922]","[0.23529411764705882, 0.3161764705882353, 0.36764705882352944, 0.40441176470588236, 0.3897058823529412]",0.40726481302082745,0.0,False,"[0.004999399185180664, 0.003999233245849609, 0.003999948501586914, 0.0030012130737304688, 0.0050165653228759766]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.26358304902213603,0.5509465770195189,0.4000000059604645,27.930856704711914,0.3897058823529412,25.44475555419922,0.0,0.0
24,512,"[54, 75, 105, 147, 205, 287]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[12, 12, 19, 21, 23, 44, 49, 62, 93]",inv_pyramid,9,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adam.Adam'>,0.04335120795923277,1e-05,,512,True,xavier_normal,cosine,{'T_max': 100},None,"[1.4323315620422363, 1.663799524307251, 2.083829879760742, 1.6066871881484985, 1.4447448253631592]","[0.2222222238779068, 0.2133333384990692, 0.32380953431129456, 0.31972789764404297, 0.3365853726863861]","[1.543114423751831, 2.2546749114990234, 1.5357208251953125, 1.4224928617477417, 1.4370079040527344]","[0.375, 0.3382352941176471, 0.3088235294117647, 0.3382352941176471, 0.36764705882352944]",0.3234518998858447,0.0,False,"[0.0039997100830078125, 0.0030028820037841797, 0.0029990673065185547, 0.0029990673065185547, 0.0029990673065185547]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.19647635181708734,0.4504274479546021,0.3365853726863861,1.4447448253631592,0.36764705882352944,1.4370079040527344,0.0,0.0
25,64,"[54, 75, 105, 147, 205, 287]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[6, 48, 38, 30, 4, 83, 4, 3, 3, 96, 54]",irregular,11,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adam.Adam'>,0.06740674955757228,0.001,,64,True,kaiming_normal,none,{},None,"[1.790775179862976, 1.5851658582687378, 2.7551634311676025, 1.6503217220306396, 1.4514793157577515, 1.629606008529663, 1.6765313148498535, 1.4370077848434448, 1.387347936630249, 1.3938578367233276, 1.4099031686782837, 1.3926799297332764]","[0.24074074625968933, 0.234375, 0.09090909361839294, 0.28125, 0.24390242993831635, 0.28125, 0.21875, 0.3684210479259491, 0.328125, 0.234375, 0.234375, 0.38461539149284363]","[1.4153351994121777, 1.622918171041152, 1.7042726278305054, 1.4087085653753841, 1.61545290666468, 1.4655031877405502, 1.4751512232948751, 1.4326196628458359, 1.4005774610182817, 1.3891082160613115, 1.3894008047440474, 1.392819180208094]","[0.25735294117647056, 0.25, 0.23529411764705882, 0.23529411764705882, 0.25735294117647056, 0.25735294117647056, 0.25, 0.25, 0.25, 0.23529411764705882, 0.25735294117647056, 0.25735294117647056]",0.25094085050307846,0.0,False,"[0.005503177642822266, 0.004000186920166016, 0.0039997100830078125, 0.003000020980834961, 0.0031702518463134766, 0.002999544143676758, 0.0029993057250976562, 0.0029997825622558594, 0.004000663757324219, 0.004003763198852539, 0.005004167556762695, 0.003999948501586914]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.1952325663323649,0.306649134673792,0.38461539149284363,1.3926799297332764,0.25735294117647056,1.392819180208094,0.0,0.0
