id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc
29,64,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[31, 210, 107, 323, 391, 129, 219, 162, 328, 4, 203, 305, 409, 469, 458, 280, 352, 89, 139, 466, 408, 294, 343]",irregular,23,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0026241103124969587,0.001,0.95,64,True,xavier_uniform,none,{},2669508,"[1.3789182901382446, 1.3848070126992684, 1.3867227413036205]","[0.24074074074074073, 0.23148148148148148, 0.24074074074074073]","[1.3859937471501969, 1.3862521648406982, 1.3871432051939123]","[0.3088235294117647, 0.2867647058823529, 0.23529411764705882]",[],[],0.2874365158491921,0.23529411764705882,0.0,False,0.24074074074074073,1.3867227413036205,0.23529411764705882,1.3871432051939123,-0.06684491978609626,0.0009491541714725108,-0.0625
25,32,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[490, 490, 465, 374, 334, 323, 291, 259, 250, 246, 200, 190, 152, 150, 147, 93, 83, 65, 42, 37]",pyramid,20,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.00046660727863512296,0.001,0.99,32,False,xavier_normal,step,"{'step_size': 5, 'gamma': 0.1}",2301300,"[1.3914112205858584, 1.3926854442667078, 1.3744701147079468]","[0.2962962962962963, 0.28703703703703703, 0.28703703703703703]","[1.410613445674672, 1.4045917847577263, 1.3811290614745195]","[0.25735294117647056, 0.2647058823529412, 0.27941176470588236]",[],[],0.2785443476268146,0.22710639841233782,0.0,False,0.28703703703703703,1.3744701147079468,0.27941176470588236,1.3811290614745195,0.020053475935828905,8.410226835832395e-05,0.018382352941176516
31,32,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432]",constant,35,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.adam.Adam'>,0.0029022172306026814,0.001,,32,True,kaiming_uniform,cosine,{'T_max': 10},2853612,"[213967469.92592594, 33693561.981481485, 787982.7650462963]","[0.3148148148148148, 0.2777777777777778, 0.2361111111111111]","[205466.8244485294, 1473.8399658203125, 428.8364796357996]","[0.33088235294117646, 0.22058823529411764, 0.22058823529411764]",[],[],0.26604057490969757,0.22058823529411764,0.0,False,0.2361111111111111,787982.7650462963,0.22058823529411764,428.8364796357996,-0.10026737967914437,0.0027032871972318337,-0.05514705882352944
23,1024,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327, 327]",constant,26,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.0024197913240526633,0.001,,1024,False,kaiming_normal,none,{},2117196,"[5131.47705078125, 1996.7335205078125, 1786.5916748046875]","[0.2962962962962963, 0.3148148148148148, 0.26851851851851855]","[1.4523972272872925, 1.4647917747497559, 1.415113091468811]","[0.23529411764705882, 0.21323529411764705, 0.22058823529411764]",[],[],0.23197986531970877,0.22058823529411764,0.0,False,0.26851851851851855,1786.5916748046875,0.22058823529411764,1.415113091468811,-0.013368983957219253,8.410226835832376e-05,-0.003676470588235281
18,128,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[3, 12, 40, 51, 88, 96, 99, 107, 122, 157, 172, 201, 205, 207, 212, 219, 225, 228, 242, 247, 262, 263, 275, 298, 320, 325, 344, 346, 351, 352, 366, 382, 397, 401, 424, 430, 448, 449, 450, 458, 488]",inv_pyramid,41,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0002864561323025272,0.0001,,128,True,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.9}",1656936,"[1.388136863708496, 1.6723167896270752, 2.017516674818816]","[0.3148148148148148, 0.26851851851851855, 0.2824074074074074]","[1.507939058191636, 2.5307119734147014, 2.1857895430396583]","[0.25735294117647056, 0.22058823529411764, 0.22058823529411764]",[],[],0.2418379929067768,0.22058823529411764,0.0,False,0.2824074074074074,2.017516674818816,0.22058823529411764,2.1857895430396583,-0.03342245989304811,0.00030036524413687015,-0.01838235294117646
27,256,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[494, 480, 409, 378, 370, 361, 360, 355, 330, 295, 281, 245, 243, 211, 200, 200, 175, 163, 151, 118, 97, 80, 79, 7, 5]",pyramid,25,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.03464681676073974,0.01,,256,True,kaiming_normal,exponential,{'gamma': 0.9},2485404,"[2.0572314262390137, 1962584.875, 109.68383026123047]","[0.25925925925925924, 0.24074074074074073, 0.2777777777777778]","[1.3942104578018188, 63.53050994873047, 246.0167236328125]","[0.23529411764705882, 0.21323529411764705, 0.21323529411764705]",[],[],0.22933958598734028,0.21323529411764705,0.0,False,0.2777777777777778,109.68383026123047,0.21323529411764705,246.0167236328125,-0.02005347593582888,0.0001081314878892734,-0.011029411764705871
32,256,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212]",constant,23,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.sgd.SGD'>,0.04165145155414424,1e-05,0.9,256,False,xavier_normal,none,{},2945664,"[1.3897294998168945, 1.3738112449645996, 1.3819266557693481]","[0.25925925925925924, 0.26851851851851855, 0.24537037037037038]","[1.3924320936203003, 1.3889139890670776, 1.3928769826889038]","[0.23529411764705882, 0.21323529411764705, 0.21323529411764705]",[],[],0.22933958598734028,0.21323529411764705,0.0,False,0.24537037037037038,1.3819266557693481,0.21323529411764705,1.3928769826889038,-0.02005347593582888,0.0001081314878892734,-0.011029411764705871
20,128,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[462, 455, 445, 440, 411, 395, 378, 376, 374, 349, 341, 309, 306, 278, 264, 246, 237, 124, 116, 88, 78, 77, 72, 67, 14, 9, 14, 67, 72, 77, 78, 88, 116, 124, 237, 246, 264, 278, 306, 309, 341, 349, 374, 376, 378, 395, 411, 440, 445, 455, 462]",hourglass,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.011852256989098751,0.001,,128,False,kaiming_uniform,exponential,{'gamma': 0.95},1841040,"[1.4295446872711182, 27.427696228027344, 21.100844294936568]","[0.2777777777777778, 0.24074074074074073, 0.24074074074074073]","[24.67298642326804, 33.20018072689281, 9.288806915283203]","[0.33088235294117646, 0.21323529411764705, 0.21323529411764705]",[],[],0.26080294302573254,0.21323529411764705,0.0,False,0.24074074074074073,21.100844294936568,0.21323529411764705,9.288806915283203,-0.106951871657754,0.0030757400999615533,-0.05882352941176469
17,128,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[276, 251, 197, 138, 34, 276, 22, 43, 171, 400, 336, 239, 154, 63, 6, 331, 92, 334, 369, 318, 133, 90, 473, 334, 133, 316, 203]",irregular,27,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.019954435701116897,0.0,0.99,128,True,kaiming_uniform,none,{},1564884,"[4896.39501953125, nan, nan]","[0.25925925925925924, 0.24074074074074073, 0.2638888888888889]","[3.2107040576700633e+19, nan, nan]","[0.21323529411764705, 0.21323529411764705, 0.21323529411764705]",[],[],0.2220788120804403,0.21323529411764705,0.0,False,0.2638888888888889,,0.21323529411764705,,0.0,0.0,0.0
40,128,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[47, 90, 100, 122, 157, 256, 279, 282, 295, 336, 371, 442, 471]",inv_pyramid,13,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.00018081925608591834,0.0001,0.99,128,True,xavier_uniform,step,"{'step_size': 30, 'gamma': 0.5}",3682080,"[1.3816428184509277, 1.3976389169692993, 1.413853022787306, 1.398631625705295]","[0.2962962962962963, 0.2962962962962963, 0.20833333333333334, 0.25925925925925924]","[1.3832540091346293, 1.3832552783629473, 1.3832591561710132, 1.3832724024267757]","[0.33088235294117646, 0.33088235294117646, 0.33088235294117646, 0.33088235294117646]",[],[],0.3412445185075177,0.33088235294117646,0.0,False,0.25925925925925924,1.398631625705295,0.33088235294117646,1.3832724024267757,0.0,0.0,0.0
